date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_max,city,year
2007-06-18,2726,4,0.5,1.0109,2.81,0.0,10.3,24.8,30.4,BUDAPEST,2007
2007-06-19,2727,4,0.43,1.0138,3.02,0.0,11.9,26.4,31.8,BUDAPEST,2007
2007-06-20,2728,2,0.44,1.0146,3.18,0.0,13.1,27.1,33.1,BUDAPEST,2007
2007-06-21,2729,5,0.49,1.0109,3.04,2.26,12.0,26.7,34.7,BUDAPEST,2007
2007-06-22,2730,4,0.56,1.0107,3.23,0.0,13.5,23.9,30.1,BUDAPEST,2007
2007-06-23,2731,5,0.52,1.0107,2.94,0.0,11.3,22.0,28.6,BUDAPEST,2007
2007-06-24,2732,3,0.43,1.016,3.22,0.0,13.5,23.0,28.9,BUDAPEST,2007
2007-06-25,2733,2,0.46,1.0091,3.11,0.0,12.6,26.5,32.8,BUDAPEST,2007
2007-06-26,2734,4,0.47,1.0037,2.67,0.0,9.3,21.1,30.5,BUDAPEST,2007
2007-06-27,2735,4,0.45,1.0073,2.75,0.0,9.9,19.4,22.9,BUDAPEST,2007
2007-06-28,2736,5,0.45,1.0122,2.3,0.0,6.8,18.7,23.3,BUDAPEST,2007
2007-06-29,2737,5,0.41,1.0164,2.58,0.0,8.7,20.4,25.0,BUDAPEST,2007
2007-06-30,2738,6,0.54,1.0166,1.9,0.0,4.4,20.7,25.9,BUDAPEST,2007
2007-07-01,2739,4,0.42,1.015,2.92,0.0,11.2,24.4,30.2,BUDAPEST,2007
2007-07-02,2740,3,0.41,1.0098,2.94,0.06,11.4,27.1,34.1,BUDAPEST,2007
2007-07-03,2741,5,0.5,1.0103,2.91,0.0,11.2,23.7,30.4,BUDAPEST,2007
2007-07-04,2742,7,0.71,1.0055,1.8,0.4,3.9,18.7,27.3,BUDAPEST,2007
2007-07-05,2743,5,0.55,1.0073,2.52,0.04,8.4,17.6,21.6,BUDAPEST,2007
2007-07-06,2744,5,0.56,1.0101,1.92,0.0,4.6,18.8,23.8,BUDAPEST,2007
2007-07-07,2745,3,0.37,1.0142,3.12,0.0,12.9,22.7,28.1,BUDAPEST,2007
2007-07-08,2746,3,0.37,1.0169,2.9,0.0,11.2,24.2,29.7,BUDAPEST,2007
2007-07-09,2747,4,0.47,1.0112,2.64,0.06,9.3,25.9,33.1,BUDAPEST,2007
2007-07-10,2748,7,0.77,1.0094,1.4,0.5,2.0,15.8,30.7,BUDAPEST,2007
2007-07-11,2749,5,0.56,1.0114,2.75,0.0,10.2,17.7,23.7,BUDAPEST,2007
2007-07-12,2750,5,0.57,1.015,2.57,0.0,8.9,18.0,22.1,BUDAPEST,2007
2007-07-13,2751,4,0.51,1.0186,3.08,0.0,12.8,20.8,25.9,BUDAPEST,2007
2007-07-14,2752,3,0.43,1.0186,3.18,0.0,13.7,25.2,32.5,BUDAPEST,2007
2007-07-15,2753,0,0.38,1.0198,3.3,0.0,14.7,28.2,35.1,BUDAPEST,2007
2007-07-16,2754,0,0.36,1.0184,3.22,0.0,14.1,29.6,36.2,BUDAPEST,2007
2007-07-17,2755,0,0.32,1.015,3.25,0.0,14.4,30.2,37.9,BUDAPEST,2007
2007-07-18,2756,0,0.3,1.0141,3.2,0.0,14.0,31.5,39.4,BUDAPEST,2007
2007-07-19,2757,1,0.38,1.0135,3.08,0.0,13.1,31.9,39.0,BUDAPEST,2007
2007-07-20,2758,1,0.32,1.0122,2.81,0.0,11.0,33.1,40.1,BUDAPEST,2007
2007-07-21,2759,2,0.36,1.0116,3.07,0.0,13.1,30.8,37.1,BUDAPEST,2007
2007-07-22,2760,1,0.37,1.009,3.17,0.0,14.0,29.1,36.5,BUDAPEST,2007
2007-07-23,2761,3,0.32,1.0092,3.09,0.0,13.4,27.3,33.5,BUDAPEST,2007
2007-07-24,2762,3,0.42,1.0048,2.67,0.0,10.1,25.4,31.6,BUDAPEST,2007
2007-07-25,2763,3,0.42,1.0131,2.9,0.0,12.0,21.3,25.6,BUDAPEST,2007
2007-07-26,2764,1,0.33,1.0161,3.1,0.0,13.7,23.7,30.1,BUDAPEST,2007
2007-07-27,2765,3,0.34,1.0143,2.81,0.0,11.4,26.3,33.5,BUDAPEST,2007
2007-07-28,2766,6,0.42,1.0148,2.21,0.05,7.0,26.4,32.1,BUDAPEST,2007
2007-07-29,2767,5,0.5,1.0135,2.68,0.31,10.5,24.5,29.1,BUDAPEST,2007
2007-07-30,2768,8,0.75,1.0134,0.68,0.22,0.0,17.4,26.8,BUDAPEST,2007
2007-07-31,2769,4,0.45,1.0165,2.85,0.0,12.0,18.0,23.3,BUDAPEST,2007
2007-08-01,2770,2,0.4,1.0168,2.94,0.0,12.8,20.3,27.9,BUDAPEST,2007
2007-08-02,2771,1,0.38,1.0163,2.96,0.0,13.0,22.6,29.6,BUDAPEST,2007
2007-08-03,2772,6,0.54,1.0154,2.27,0.05,7.7,21.7,28.0,BUDAPEST,2007
2007-08-04,2773,4,0.47,1.0189,2.75,0.0,11.5,20.7,24.3,BUDAPEST,2007
2007-08-05,2774,3,0.46,1.0179,2.61,0.0,10.4,22.5,29.1,BUDAPEST,2007
2007-08-06,2775,3,0.44,1.0129,2.71,0.0,11.3,25.1,32.0,BUDAPEST,2007
2007-08-07,2776,4,0.45,1.0101,2.36,0.0,8.6,24.8,32.1,BUDAPEST,2007
2007-08-08,2777,4,0.44,1.0093,2.54,0.0,10.1,25.5,32.9,BUDAPEST,2007
2007-08-09,2778,5,0.55,1.0075,1.74,0.0,4.5,24.5,32.1,BUDAPEST,2007
2007-08-10,2779,6,0.65,1.0071,2.12,0.93,7.1,23.2,28.2,BUDAPEST,2007
2007-08-11,2780,6,0.75,1.008,1.75,2.64,4.7,20.8,25.7,BUDAPEST,2007
2007-08-12,2781,8,0.8,1.0076,0.81,0.18,0.3,20.3,24.2,BUDAPEST,2007
2007-08-13,2782,6,0.62,1.0089,2.09,0.0,7.1,22.5,27.3,BUDAPEST,2007
2007-08-14,2783,3,0.52,1.0117,2.72,0.0,12.1,24.0,29.2,BUDAPEST,2007
2007-08-15,2784,3,0.46,1.0128,2.69,0.0,12.0,25.9,32.5,BUDAPEST,2007
2007-08-16,2785,1,0.46,1.0111,2.76,0.0,12.7,27.3,34.1,BUDAPEST,2007
2007-08-17,2786,2,0.52,1.013,2.69,0.0,12.2,25.1,30.6,BUDAPEST,2007
2007-08-18,2787,4,0.57,1.0147,2.53,0.0,10.9,23.0,29.3,BUDAPEST,2007
2007-08-19,2788,4,0.54,1.0121,2.33,2.88,9.4,24.1,30.4,BUDAPEST,2007
2007-08-20,2789,7,0.75,1.0072,1.84,1.0,5.8,21.3,27.7,BUDAPEST,2007
2007-08-21,2790,5,0.71,1.009,1.9,0.06,6.3,21.1,27.3,BUDAPEST,2007
2007-08-22,2791,4,0.6,1.0119,2.07,0.0,7.6,25.1,32.6,BUDAPEST,2007
2007-08-23,2792,4,0.56,1.015,2.44,0.02,10.7,27.7,34.7,BUDAPEST,2007
2007-08-24,2793,4,0.55,1.0196,2.49,0.0,11.3,26.4,32.8,BUDAPEST,2007
2007-08-25,2794,5,0.43,1.0221,1.84,0.0,6.2,27.0,31.1,BUDAPEST,2007
2007-08-26,2795,2,0.43,1.0218,2.61,0.0,12.6,25.1,29.3,BUDAPEST,2007
2007-08-27,2796,4,0.45,1.0183,2.29,0.0,9.9,24.4,30.0,BUDAPEST,2007
2007-08-28,2797,6,0.49,1.0147,1.89,0.12,6.8,22.7,26.5,BUDAPEST,2007
2007-08-29,2798,8,0.67,1.0148,0.64,1.25,0.1,18.3,22.4,BUDAPEST,2007
2007-08-30,2799,8,0.83,1.0143,0.55,0.75,0.0,16.8,20.1,BUDAPEST,2007
2007-08-31,2800,3,0.57,1.0155,2.34,0.0,10.9,18.1,23.2,BUDAPEST,2007
2007-09-01,2801,3,0.6,1.016,1.94,0.0,7.2,18.2,22.5,BUDAPEST,2007
2007-09-02,2802,3,0.55,1.0183,2.06,0.0,8.4,17.5,23.0,BUDAPEST,2007
2007-09-03,2803,6,0.58,1.0133,1.6,0.1,4.7,18.8,24.7,BUDAPEST,2007
2007-09-04,2804,8,0.82,1.011,0.54,0.71,0.0,13.6,23.4,BUDAPEST,2007
2007-09-05,2805,8,0.84,1.0108,0.54,0.57,0.0,9.6,13.0,BUDAPEST,2007
2007-09-06,2806,7,0.78,1.0134,1.05,0.05,1.5,10.6,14.5,BUDAPEST,2007
2007-09-07,2807,7,0.8,1.0148,0.53,0.01,0.0,12.4,15.5,BUDAPEST,2007
2007-09-08,2808,6,0.7,1.0138,1.67,0.0,5.7,15.9,20.2,BUDAPEST,2007
2007-09-09,2809,5,0.62,1.0123,1.75,0.0,6.5,16.1,19.1,BUDAPEST,2007
2007-09-10,2810,6,0.62,1.014,1.73,0.7,6.5,15.9,19.3,BUDAPEST,2007
2007-09-11,2811,6,0.74,1.012,1.59,0.0,5.4,13.9,18.8,BUDAPEST,2007
2007-09-12,2812,2,0.67,1.0177,1.84,0.0,7.7,14.6,19.5,BUDAPEST,2007
2007-09-13,2813,3,0.64,1.0217,1.93,0.0,8.8,15.5,20.2,BUDAPEST,2007
2007-09-14,2814,2,0.62,1.0207,2.06,0.0,10.3,16.0,22.4,BUDAPEST,2007
2007-09-15,2815,4,0.58,1.0182,1.73,0.0,7.1,16.9,21.2,BUDAPEST,2007
2007-09-16,2816,4,0.51,1.022,1.93,0.0,9.3,16.1,22.0,BUDAPEST,2007
2007-09-17,2817,3,0.65,1.0166,1.89,0.0,9.0,18.6,27.6,BUDAPEST,2007
2007-09-18,2818,5,0.69,1.01,1.69,0.06,7.2,19.7,26.0,BUDAPEST,2007
2007-09-19,2819,2,0.59,1.0194,1.99,0.0,10.5,13.1,18.4,BUDAPEST,2007
2007-09-20,2820,3,0.52,1.0256,1.85,0.0,9.2,12.3,18.1,BUDAPEST,2007
2007-09-21,2821,1,0.56,1.028,1.92,0.0,10.1,13.3,20.6,BUDAPEST,2007
2007-09-22,2822,1,0.59,1.0273,1.91,0.0,10.2,13.6,21.6,BUDAPEST,2007
2007-09-23,2823,1,0.57,1.0265,1.86,0.0,9.9,14.8,22.1,BUDAPEST,2007
2007-09-24,2824,3,0.58,1.023,1.72,0.0,8.5,15.2,22.9,BUDAPEST,2007
2007-09-25,2825,1,0.58,1.0154,1.81,0.0,9.7,15.8,23.8,BUDAPEST,2007
2007-09-26,2826,8,0.7,1.0126,0.51,0.14,0.1,15.4,19.6,BUDAPEST,2007
2007-09-27,2827,7,0.78,1.0098,0.42,0.02,0.0,16.5,20.0,BUDAPEST,2007
2007-09-28,2828,6,0.78,1.0101,1.16,0.57,3.7,16.3,19.8,BUDAPEST,2007
2007-09-29,2829,5,0.63,1.0198,1.63,0.0,8.4,16.2,22.4,BUDAPEST,2007
2007-09-30,2830,3,0.62,1.0247,1.65,0.0,8.9,16.2,23.5,BUDAPEST,2007
2007-10-01,2831,4,0.61,1.0263,1.65,0.0,9.1,16.7,24.1,BUDAPEST,2007
2007-10-02,2832,6,0.68,1.023,1.38,0.0,6.2,17.1,23.7,BUDAPEST,2007
2007-10-03,2833,4,0.66,1.0197,1.32,0.0,5.7,18.7,25.2,BUDAPEST,2007
2007-10-04,2834,7,0.75,1.0209,0.6,0.0,0.5,17.7,22.0,BUDAPEST,2007
2007-10-05,2835,7,0.75,1.019,0.89,0.09,2.2,18.3,22.7,BUDAPEST,2007
2007-10-06,2836,3,0.65,1.0193,1.36,0.0,6.6,15.5,20.4,BUDAPEST,2007
2007-10-07,2837,4,0.59,1.0206,1.25,0.0,5.6,14.6,18.9,BUDAPEST,2007
2007-10-08,2838,4,0.65,1.0225,1.39,0.0,7.3,13.2,19.9,BUDAPEST,2007
2007-10-09,2839,4,0.59,1.0241,1.45,0.0,8.3,14.3,19.3,BUDAPEST,2007
2007-10-10,2840,6,0.49,1.0238,1.36,0.0,7.4,14.7,18.3,BUDAPEST,2007
2007-10-11,2841,3,0.6,1.0233,0.94,0.0,3.1,14.3,20.6,BUDAPEST,2007
2007-10-12,2842,7,0.65,1.0195,0.86,0.0,2.5,12.9,16.4,BUDAPEST,2007
2007-10-13,2843,2,0.53,1.0198,1.4,0.0,8.5,11.0,14.2,BUDAPEST,2007
2007-10-14,2844,0,0.53,1.0272,1.47,0.0,9.7,7.6,14.7,BUDAPEST,2007
2007-10-15,2845,0,0.53,1.0279,1.44,0.0,9.5,8.7,15.1,BUDAPEST,2007
2007-10-16,2846,0,0.55,1.026,1.43,0.0,9.6,9.5,17.9,BUDAPEST,2007
2007-10-17,2847,0,0.56,1.0234,1.41,0.0,9.6,10.5,20.0,BUDAPEST,2007
2007-10-18,2848,6,0.67,1.0181,0.78,0.0,2.4,10.2,17.0,BUDAPEST,2007
2007-10-19,2849,4,0.6,1.0201,1.07,0.0,5.4,7.5,11.3,BUDAPEST,2007
2007-10-20,2850,3,0.55,1.0248,1.21,0.0,7.4,6.0,11.5,BUDAPEST,2007
2007-10-21,2851,6,0.55,1.0242,0.91,0.0,3.9,6.7,9.8,BUDAPEST,2007
2007-10-22,2852,8,0.61,1.0168,0.47,0.95,0.5,9.0,13.7,BUDAPEST,2007
2007-10-23,2853,8,0.87,1.0106,0.29,1.02,0.0,9.3,12.7,BUDAPEST,2007
2007-10-24,2854,8,0.85,1.0171,0.39,1.19,0.2,9.3,11.4,BUDAPEST,2007
2007-10-25,2855,8,0.89,1.0211,0.29,0.2,0.0,9.0,11.1,BUDAPEST,2007
2007-10-26,2856,7,0.77,1.0277,0.34,0.0,0.1,9.6,12.3,BUDAPEST,2007
2007-10-27,2857,7,0.69,1.0272,0.81,0.01,3.5,12.6,16.1,BUDAPEST,2007
2007-10-28,2858,8,0.78,1.024,0.27,0.05,0.0,11.9,15.4,BUDAPEST,2007
2007-10-29,2859,8,0.77,1.0199,0.36,0.0,0.2,12.2,14.0,BUDAPEST,2007
2007-10-30,2860,8,0.78,1.0171,0.27,0.3,0.0,10.9,13.1,BUDAPEST,2007
2007-10-31,2861,8,0.79,1.0224,0.26,0.01,0.0,11.1,13.9,BUDAPEST,2007
2007-11-01,2862,1,0.62,1.0273,1.14,0.0,8.9,8.9,13.1,BUDAPEST,2007
2007-11-02,2863,3,0.67,1.0273,0.87,0.0,5.0,9.8,13.9,BUDAPEST,2007
2007-11-03,2864,5,0.64,1.0243,0.97,0.0,6.7,12.3,15.2,BUDAPEST,2007
2007-11-04,2865,4,0.65,1.0168,0.77,0.0,4.0,10.8,13.5,BUDAPEST,2007
2007-11-05,2866,5,0.62,1.0245,0.62,0.1,2.4,6.7,10.2,BUDAPEST,2007
2007-11-06,2867,8,0.66,1.0232,0.47,0.16,1.1,3.3,8.5,BUDAPEST,2007
2007-11-07,2868,5,0.68,1.0187,0.84,1.2,5.3,5.3,7.9,BUDAPEST,2007
2007-11-08,2869,3,0.67,1.0135,0.88,0.14,6.2,7.7,10.3,BUDAPEST,2007
2007-11-09,2870,7,0.71,1.0083,0.23,0.54,0.0,7.0,8.9,BUDAPEST,2007
2007-11-10,2871,6,0.65,1.0075,0.82,0.05,5.5,4.4,7.3,BUDAPEST,2007
2007-11-11,2872,7,0.73,1.0062,0.52,1.15,1.8,2.6,4.5,BUDAPEST,2007
2007-11-12,2873,4,0.65,1.0087,0.82,0.53,5.9,3.5,6.3,BUDAPEST,2007
2007-11-13,2874,5,0.64,1.0115,0.78,0.0,5.4,3.9,5.9,BUDAPEST,2007
2007-11-14,2875,8,0.7,1.0064,0.29,0.03,0.2,3.3,5.1,BUDAPEST,2007
2007-11-15,2876,8,0.74,1.0075,0.21,0.48,0.0,2.8,4.7,BUDAPEST,2007
2007-11-16,2877,8,0.8,1.02,0.21,0.0,0.0,1.6,2.7,BUDAPEST,2007
2007-11-17,2878,8,0.75,1.024,0.21,0.0,0.0,1.7,3.2,BUDAPEST,2007
2007-11-18,2879,8,0.64,1.0154,0.2,0.35,0.0,4.4,6.9,BUDAPEST,2007
2007-11-19,2880,8,0.7,1.0204,0.2,0.0,0.0,6.1,8.3,BUDAPEST,2007
2007-11-20,2881,5,0.72,1.026,0.48,0.0,1.9,5.3,8.2,BUDAPEST,2007
2007-11-21,2882,4,0.73,1.0229,0.76,0.0,6.2,3.6,6.8,BUDAPEST,2007
2007-11-22,2883,6,0.74,1.019,0.58,0.0,3.3,4.8,9.1,BUDAPEST,2007
2007-11-23,2884,7,0.7,1.0183,0.46,0.0,1.8,7.4,13.3,BUDAPEST,2007
2007-11-24,2885,7,0.72,1.0203,0.32,0.01,0.6,8.7,12.2,BUDAPEST,2007
2007-11-25,2886,8,0.74,1.0181,0.19,0.18,0.0,7.3,10.4,BUDAPEST,2007
2007-11-26,2887,7,0.59,1.0153,0.62,0.06,4.3,4.2,7.7,BUDAPEST,2007
2007-11-27,2888,1,0.61,1.0209,0.79,0.0,7.6,1.8,3.3,BUDAPEST,2007
2007-11-28,2889,0,0.57,1.0265,0.8,0.0,7.9,0.5,4.2,BUDAPEST,2007
2007-11-29,2890,1,0.69,1.0217,0.74,0.0,6.8,-1.1,3.8,BUDAPEST,2007
2007-11-30,2891,8,0.71,1.0137,0.4,0.0,1.5,0.5,4.2,BUDAPEST,2007
2007-12-01,2892,7,0.65,1.0147,0.44,0.01,1.9,5.7,8.5,BUDAPEST,2007
2007-12-02,2893,8,0.81,1.0173,0.45,0.04,2.1,4.3,7.0,BUDAPEST,2007
2007-12-03,2894,8,0.75,1.0016,0.19,1.06,0.0,7.5,10.3,BUDAPEST,2007
2007-12-04,2895,2,0.61,1.0087,0.68,0.0,6.2,5.6,9.1,BUDAPEST,2007
2007-12-05,2896,1,0.6,1.023,0.75,0.0,7.7,4.7,9.6,BUDAPEST,2007
2007-12-06,2897,6,0.71,1.021,0.29,0.0,0.5,3.5,7.6,BUDAPEST,2007
2007-12-07,2898,7,0.74,1.0125,0.44,0.11,2.2,4.8,8.6,BUDAPEST,2007
2007-12-08,2899,7,0.82,1.0086,0.18,0.0,0.0,5.4,7.8,BUDAPEST,2007
2007-12-09,2900,8,0.84,1.0066,0.18,0.02,0.0,4.5,6.9,BUDAPEST,2007
2007-12-10,2901,8,0.83,1.0026,0.18,0.66,0.0,5.9,8.5,BUDAPEST,2007
2007-12-11,2902,8,0.81,1.0095,0.18,0.4,0.0,5.5,7.5,BUDAPEST,2007
2007-12-12,2903,8,0.8,1.0201,0.18,0.03,0.0,6.3,8.0,BUDAPEST,2007
2007-12-13,2904,2,0.59,1.0274,0.67,0.0,6.5,3.2,8.5,BUDAPEST,2007
2007-12-14,2905,4,0.6,1.0286,0.41,0.0,1.9,0.0,1.8,BUDAPEST,2007
2007-12-15,2906,7,0.69,1.0309,0.18,0.09,0.0,-0.3,3.0,BUDAPEST,2007
2007-12-16,2907,8,0.66,1.0331,0.18,0.0,0.0,0.7,2.6,BUDAPEST,2007
2007-12-17,2908,3,0.63,1.0384,0.67,0.0,6.6,-0.7,2.1,BUDAPEST,2007
2007-12-18,2909,3,0.69,1.0375,0.61,0.0,5.5,-0.9,2.5,BUDAPEST,2007
2007-12-19,2910,8,0.78,1.0389,0.18,0.0,0.0,-3.1,-0.5,BUDAPEST,2007
2007-12-20,2911,8,0.77,1.0393,0.18,0.0,0.0,-2.7,-1.2,BUDAPEST,2007
2007-12-21,2912,8,0.75,1.0379,0.18,0.0,0.0,-2.7,-1.2,BUDAPEST,2007
2007-12-22,2913,8,0.81,1.0366,0.18,0.0,0.0,-4.5,-2.2,BUDAPEST,2007
2007-12-23,2914,8,0.76,1.0335,0.18,0.0,0.0,-4.4,-1.8,BUDAPEST,2007
2007-12-24,2915,8,0.78,1.0318,0.18,0.01,0.0,-3.4,-1.7,BUDAPEST,2007
2007-12-25,2916,8,0.75,1.0311,0.18,0.0,0.0,-2.2,-0.3,BUDAPEST,2007
2007-12-26,2917,8,0.77,1.0321,0.18,0.0,0.0,-3.2,-0.8,BUDAPEST,2007
2007-12-27,2918,8,0.78,1.0374,0.18,0.0,0.0,-3.3,-1.9,BUDAPEST,2007
2007-12-28,2919,8,0.8,1.0402,0.18,0.01,0.0,-3.9,-1.8,BUDAPEST,2007
2007-12-29,2920,8,0.84,1.0347,0.18,0.0,0.0,-4.5,-3.2,BUDAPEST,2007
2007-12-30,2921,8,0.8,1.0289,0.18,0.0,0.0,-5.3,-3.8,BUDAPEST,2007
2007-12-31,2922,8,0.81,1.0288,0.18,0.15,0.0,-3.6,-1.9,BUDAPEST,2007
2008-01-01,2923,8,0.79,1.025,0.18,0.5,0.0,-2.1,-0.6,BUDAPEST,2008
2008-01-02,2924,8,0.73,1.024,0.18,0.0,0.0,0.4,2.8,BUDAPEST,2008
2008-01-03,2925,6,0.74,1.0261,0.38,0.0,1.4,-4.0,1.0,BUDAPEST,2008
2008-01-04,2926,6,0.75,1.0313,0.19,0.01,0.0,-5.2,-3.6,BUDAPEST,2008
2008-01-05,2927,8,0.63,1.03,0.19,0.12,0.0,-4.5,-3.3,BUDAPEST,2008
2008-01-06,2928,8,0.82,1.0197,0.19,1.3,0.0,-0.4,1.5,BUDAPEST,2008
2008-01-07,2929,3,0.82,1.0216,0.48,0.35,2.6,1.5,4.4,BUDAPEST,2008
2008-01-08,2930,5,0.83,1.0263,0.42,0.0,1.7,2.0,6.6,BUDAPEST,2008
2008-01-09,2931,8,0.88,1.0286,0.19,0.0,0.0,-0.8,3.2,BUDAPEST,2008
2008-01-10,2932,8,0.85,1.0272,0.2,0.0,0.0,0.7,2.3,BUDAPEST,2008
2008-01-11,2933,7,0.81,1.0253,0.33,0.0,0.7,0.8,2.8,BUDAPEST,2008
2008-01-12,2934,5,0.75,1.0183,0.63,0.0,4.6,3.5,7.0,BUDAPEST,2008
2008-01-13,2935,5,0.72,1.0216,0.51,0.01,2.7,3.9,6.3,BUDAPEST,2008
2008-01-14,2936,8,0.69,1.0225,0.44,0.0,1.7,3.7,5.6,BUDAPEST,2008
2008-01-15,2937,8,0.87,1.022,0.21,0.0,0.0,2.6,4.8,BUDAPEST,2008
2008-01-16,2938,8,0.8,1.0159,0.25,0.08,0.1,2.5,4.4,BUDAPEST,2008
2008-01-17,2939,8,0.77,1.0185,0.21,0.0,0.0,4.0,5.8,BUDAPEST,2008
2008-01-18,2940,5,0.8,1.0218,0.21,0.35,0.0,4.7,7.9,BUDAPEST,2008
2008-01-19,2941,8,0.82,1.0251,0.22,0.21,0.0,6.1,10.2,BUDAPEST,2008
2008-01-20,2942,8,0.61,1.0246,0.38,0.02,0.8,11.4,14.0,BUDAPEST,2008
2008-01-21,2943,5,0.58,1.0184,0.85,0.01,7.5,10.6,14.3,BUDAPEST,2008
2008-01-22,2944,7,0.64,1.0095,0.22,0.02,0.0,6.8,11.6,BUDAPEST,2008
2008-01-23,2945,1,0.5,1.0287,0.9,0.0,8.1,2.6,5.1,BUDAPEST,2008
2008-01-24,2946,4,0.58,1.035,0.8,0.0,6.0,2.6,7.0,BUDAPEST,2008
2008-01-25,2947,4,0.62,1.0351,0.67,0.0,3.8,3.3,7.0,BUDAPEST,2008
2008-01-26,2948,1,0.53,1.0317,0.79,0.0,5.6,5.3,9.0,BUDAPEST,2008
2008-01-27,2949,8,0.65,1.017,0.24,0.25,0.0,6.7,9.6,BUDAPEST,2008
2008-01-28,2950,1,0.45,1.0283,0.97,0.0,8.4,4.0,6.8,BUDAPEST,2008
2008-01-29,2951,7,0.6,1.0313,0.25,0.0,0.0,2.4,5.8,BUDAPEST,2008
2008-01-30,2952,7,0.57,1.0271,0.45,0.0,1.0,4.1,6.7,BUDAPEST,2008
2008-01-31,2953,4,0.64,1.0223,0.81,0.0,5.1,4.1,7.1,BUDAPEST,2008
2008-02-01,2954,6,0.74,1.0172,0.59,0.0,2.2,2.6,6.6,BUDAPEST,2008
2008-02-02,2955,7,0.68,1.0134,0.49,0.01,1.2,5.9,10.3,BUDAPEST,2008
2008-02-03,2956,5,0.62,1.027,0.97,0.0,7.1,5.4,9.0,BUDAPEST,2008
2008-02-04,2957,7,0.76,1.0217,0.27,0.0,0.0,5.6,8.5,BUDAPEST,2008
2008-02-05,2958,6,0.78,1.0211,0.55,0.0,1.5,6.5,9.7,BUDAPEST,2008
2008-02-06,2959,7,0.77,1.024,0.38,0.0,0.3,6.0,9.5,BUDAPEST,2008
2008-02-07,2960,6,0.62,1.0271,0.33,0.05,0.1,6.2,9.0,BUDAPEST,2008
2008-02-08,2961,3,0.56,1.0363,1.01,0.0,6.8,5.4,9.8,BUDAPEST,2008
2008-02-09,2962,1,0.53,1.0382,1.16,0.0,9.0,5.3,9.5,BUDAPEST,2008
2008-02-10,2963,5,0.56,1.0368,0.87,0.0,4.5,4.1,7.9,BUDAPEST,2008
2008-02-11,2964,1,0.65,1.0378,1.12,0.0,7.8,1.8,6.6,BUDAPEST,2008
2008-02-12,2965,4,0.69,1.0381,1.08,0.0,7.1,0.8,5.4,BUDAPEST,2008
2008-02-13,2966,0,0.65,1.0354,1.17,0.0,8.2,1.4,7.0,BUDAPEST,2008
2008-02-14,2967,8,0.73,1.0317,0.31,0.0,0.0,1.3,4.5,BUDAPEST,2008
2008-02-15,2968,3,0.48,1.0293,1.17,0.0,7.7,1.3,4.6,BUDAPEST,2008
2008-02-16,2969,1,0.39,1.0363,1.26,0.0,8.9,-3.0,0.4,BUDAPEST,2008
2008-02-17,2970,4,0.3,1.0431,1.26,0.0,8.6,-3.2,0.8,BUDAPEST,2008
2008-02-18,2971,7,0.36,1.0279,0.51,0.0,0.6,2.3,5.0,BUDAPEST,2008
2008-02-19,2972,2,0.59,1.0237,1.35,0.0,9.5,6.2,10.2,BUDAPEST,2008
2008-02-20,2973,1,0.62,1.025,1.3,0.0,8.5,5.1,11.3,BUDAPEST,2008
2008-02-21,2974,7,0.59,1.0252,0.94,0.0,3.8,6.3,11.6,BUDAPEST,2008
2008-02-22,2975,8,0.47,1.0252,0.52,0.01,0.5,11.4,14.7,BUDAPEST,2008
2008-02-23,2976,7,0.51,1.0237,1.09,0.0,5.2,11.4,14.3,BUDAPEST,2008
2008-02-24,2977,3,0.45,1.0268,1.41,0.0,9.1,12.0,17.7,BUDAPEST,2008
2008-02-25,2978,2,0.52,1.0213,1.45,0.0,9.4,11.4,18.9,BUDAPEST,2008
2008-02-26,2979,1,0.49,1.0194,1.46,0.0,9.4,11.7,18.9,BUDAPEST,2008
2008-02-27,2980,5,0.49,1.0137,1.2,0.0,5.9,11.1,16.9,BUDAPEST,2008
2008-02-28,2981,2,0.44,1.0222,1.49,0.0,9.3,8.8,12.8,BUDAPEST,2008
2008-02-29,2982,8,0.6,1.0204,0.59,0.1,0.6,8.7,12.0,BUDAPEST,2008
2008-03-01,2983,5,0.62,1.0001,0.59,0.4,0.6,9.6,13.5,BUDAPEST,2008
2008-03-02,2984,7,0.6,1.0024,0.95,0.7,2.9,9.2,14.1,BUDAPEST,2008
2008-03-03,2985,6,0.59,1.0083,0.91,0.53,2.5,12.1,17.0,BUDAPEST,2008
2008-03-04,2986,8,0.58,1.01,0.41,0.0,0.0,6.1,14.1,BUDAPEST,2008
2008-03-05,2987,6,0.49,1.0166,1.1,0.0,3.8,5.0,8.3,BUDAPEST,2008
2008-03-06,2988,6,0.44,1.0257,1.2,0.0,4.6,3.2,6.6,BUDAPEST,2008
2008-03-07,2989,6,0.38,1.0187,0.92,0.04,2.2,6.5,11.5,BUDAPEST,2008
2008-03-08,2990,8,0.59,1.009,0.53,0.06,0.2,6.7,9.9,BUDAPEST,2008
2008-03-09,2991,7,0.63,1.0104,0.67,0.01,0.7,8.0,12.1,BUDAPEST,2008
2008-03-10,2992,4,0.59,1.0078,1.35,0.0,5.4,10.2,15.5,BUDAPEST,2008
2008-03-11,2993,8,0.67,1.0021,0.71,0.11,0.8,9.1,13.9,BUDAPEST,2008
