date,days,cloud_cover,pressure,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2007-06-28,2736,6,0.9925,0.05,4.8,15.9,11.0,21.0,STOCKHOLM,2007,6
2007-06-29,2737,5,1.0027,0.0,7.4,15.9,12.6,20.4,STOCKHOLM,2007,6
2007-06-30,2738,7,1.0075,0.18,3.8,15.1,12.6,18.7,STOCKHOLM,2007,6
2007-07-01,2739,7,1.0111,0.35,6.3,16.1,13.0,19.8,STOCKHOLM,2007,7
2007-07-02,2740,1,1.0125,0.0,16.1,18.1,12.6,23.6,STOCKHOLM,2007,7
2007-07-03,2741,4,1.0073,0.08,13.3,18.3,12.7,23.0,STOCKHOLM,2007,7
2007-07-04,2742,4,1.0036,0.15,4.2,17.4,15.1,21.8,STOCKHOLM,2007,7
2007-07-05,2743,4,1.0029,0.0,10.7,19.0,15.3,22.9,STOCKHOLM,2007,7
2007-07-06,2744,6,0.998,0.01,5.5,17.9,14.2,22.5,STOCKHOLM,2007,7
2007-07-07,2745,8,0.9956,0.27,0.0,15.7,15.0,18.5,STOCKHOLM,2007,7
2007-07-08,2746,8,0.9976,0.45,0.0,14.4,13.2,16.1,STOCKHOLM,2007,7
2007-07-09,2747,8,1.0019,0.74,0.2,14.0,12.4,16.3,STOCKHOLM,2007,7
2007-07-10,2748,7,1.0031,0.0,3.3,16.3,13.3,20.6,STOCKHOLM,2007,7
2007-07-11,2749,4,1.0046,0.0,10.6,16.9,13.1,22.2,STOCKHOLM,2007,7
2007-07-12,2750,7,1.0034,0.4,2.9,14.6,12.9,17.4,STOCKHOLM,2007,7
2007-07-13,2751,5,1.0065,0.08,3.8,16.3,13.4,19.6,STOCKHOLM,2007,7
2007-07-14,2752,3,1.0098,0.46,13.5,18.7,13.7,24.7,STOCKHOLM,2007,7
2007-07-15,2753,5,1.007,0.0,7.9,18.1,15.7,21.4,STOCKHOLM,2007,7
2007-07-16,2754,1,1.0132,0.0,16.7,20.2,14.2,25.8,STOCKHOLM,2007,7
2007-07-17,2755,7,1.011,0.13,7.2,19.8,16.3,24.2,STOCKHOLM,2007,7
2007-07-18,2756,5,1.0072,0.11,8.5,19.0,15.6,23.6,STOCKHOLM,2007,7
2007-07-19,2757,5,1.0099,0.0,5.8,16.2,13.2,20.6,STOCKHOLM,2007,7
2007-07-20,2758,4,1.0162,0.0,13.1,16.6,12.6,22.5,STOCKHOLM,2007,7
2007-07-21,2759,2,1.0186,0.0,15.3,17.8,12.5,22.7,STOCKHOLM,2007,7
2007-07-22,2760,5,1.0142,0.0,13.0,18.1,13.8,23.7,STOCKHOLM,2007,7
2007-07-23,2761,6,0.999,0.62,1.7,15.7,14.3,19.7,STOCKHOLM,2007,7
2007-07-24,2762,7,0.9971,0.03,1.3,16.9,14.3,20.9,STOCKHOLM,2007,7
2007-07-25,2763,7,0.9987,0.0,5.6,17.7,14.0,22.1,STOCKHOLM,2007,7
2007-07-26,2764,2,1.0035,0.0,13.4,19.0,15.5,24.6,STOCKHOLM,2007,7
2007-07-27,2765,7,0.9995,0.68,2.2,16.1,13.9,21.5,STOCKHOLM,2007,7
2007-07-28,2766,4,0.9996,0.0,8.0,16.8,12.5,21.8,STOCKHOLM,2007,7
2007-07-29,2767,7,0.9981,0.51,5.5,14.9,12.6,20.0,STOCKHOLM,2007,7
2007-07-30,2768,4,0.999,0.0,8.4,15.0,10.9,20.7,STOCKHOLM,2007,7
2007-07-31,2769,4,0.9978,0.0,10.6,16.7,12.6,21.8,STOCKHOLM,2007,7
2007-08-01,2770,4,1.0073,0.0,11.5,19.2,13.8,25.0,STOCKHOLM,2007,8
2007-08-02,2771,7,1.0109,0.07,5.4,18.1,16.7,21.8,STOCKHOLM,2007,8
2007-08-03,2772,8,1.0132,0.05,0.0,16.3,14.5,18.7,STOCKHOLM,2007,8
2007-08-04,2773,6,1.0182,0.0,5.0,18.2,14.1,24.1,STOCKHOLM,2007,8
2007-08-05,2774,4,1.0182,0.0,13.9,20.5,14.6,26.3,STOCKHOLM,2007,8
2007-08-06,2775,1,1.0189,0.0,15.4,21.6,16.2,27.9,STOCKHOLM,2007,8
2007-08-07,2776,3,1.0195,0.0,11.9,20.1,15.2,26.9,STOCKHOLM,2007,8
2007-08-08,2777,4,1.0167,0.6,9.3,20.2,17.0,25.2,STOCKHOLM,2007,8
2007-08-09,2778,7,1.0166,0.02,1.0,21.1,18.1,24.8,STOCKHOLM,2007,8
2007-08-10,2779,8,1.016,0.61,0.0,20.2,18.8,22.8,STOCKHOLM,2007,8
2007-08-11,2780,6,1.0115,0.0,7.9,21.7,17.1,27.2,STOCKHOLM,2007,8
2007-08-12,2781,7,1.007,0.0,2.4,21.3,19.2,25.0,STOCKHOLM,2007,8
2007-08-13,2782,7,1.0057,0.0,4.1,21.3,19.1,24.3,STOCKHOLM,2007,8
2007-08-14,2783,4,1.0103,0.0,11.4,19.8,16.2,25.0,STOCKHOLM,2007,8
2007-08-15,2784,6,1.0053,0.05,6.2,19.1,15.5,22.8,STOCKHOLM,2007,8
2007-08-16,2785,7,0.9989,0.08,2.2,19.4,17.3,22.5,STOCKHOLM,2007,8
2007-08-17,2786,6,1.0056,0.0,7.9,17.0,13.2,21.1,STOCKHOLM,2007,8
2007-08-18,2787,5,1.01,0.0,6.5,15.7,12.1,19.9,STOCKHOLM,2007,8
2007-08-19,2788,5,1.0165,0.0,10.0,16.7,11.5,22.2,STOCKHOLM,2007,8
2007-08-20,2789,5,1.0183,0.0,11.6,17.5,13.9,22.8,STOCKHOLM,2007,8
2007-08-21,2790,3,1.0196,0.0,10.8,19.3,15.3,23.6,STOCKHOLM,2007,8
2007-08-22,2791,6,1.0186,0.01,4.8,18.8,16.4,23.5,STOCKHOLM,2007,8
2007-08-23,2792,4,1.0175,0.0,8.6,18.1,13.9,23.1,STOCKHOLM,2007,8
2007-08-24,2793,4,1.0143,0.0,7.6,20.6,16.6,26.9,STOCKHOLM,2007,8
2007-08-25,2794,5,1.0086,0.0,9.2,19.8,16.4,24.8,STOCKHOLM,2007,8
2007-08-26,2795,4,1.0083,0.2,9.3,15.4,12.1,20.6,STOCKHOLM,2007,8
2007-08-27,2796,7,1.005,0.01,3.8,13.2,11.1,16.2,STOCKHOLM,2007,8
2007-08-28,2797,7,1.0042,0.0,1.3,10.2,8.2,13.1,STOCKHOLM,2007,8
2007-08-29,2798,5,1.0084,0.01,10.8,10.9,6.9,16.2,STOCKHOLM,2007,8
2007-08-30,2799,3,1.0067,0.0,8.7,10.3,6.5,15.6,STOCKHOLM,2007,8
2007-08-31,2800,6,1.0051,0.0,6.5,11.6,7.4,16.3,STOCKHOLM,2007,8
2007-09-01,2801,5,1.0075,0.09,11.1,11.9,6.5,17.4,STOCKHOLM,2007,9
2007-09-02,2802,7,0.9965,0.02,2.5,15.1,10.6,19.3,STOCKHOLM,2007,9
2007-09-03,2803,4,0.9959,0.01,7.8,13.4,10.3,18.8,STOCKHOLM,2007,9
2007-09-04,2804,7,1.0107,1.91,0.2,8.8,6.0,11.2,STOCKHOLM,2007,9
2007-09-05,2805,2,1.0205,0.0,11.9,12.4,6.6,18.1,STOCKHOLM,2007,9
2007-09-06,2806,5,1.0164,0.0,3.8,15.1,12.5,19.8,STOCKHOLM,2007,9
2007-09-07,2807,7,1.0167,0.14,2.5,11.9,9.5,15.8,STOCKHOLM,2007,9
2007-09-08,2808,8,1.0046,2.14,0.0,12.3,10.8,13.9,STOCKHOLM,2007,9
2007-09-09,2809,8,1.0099,0.05,0.0,12.1,10.3,14.4,STOCKHOLM,2007,9
2007-09-10,2810,8,1.0009,0.2,0.6,12.4,11.0,14.6,STOCKHOLM,2007,9
2007-09-11,2811,8,1.012,0.08,0.1,13.3,11.6,15.6,STOCKHOLM,2007,9
2007-09-12,2812,3,1.0093,0.03,4.5,12.6,9.4,16.4,STOCKHOLM,2007,9
2007-09-13,2813,2,1.0179,0.0,12.4,11.1,7.1,14.1,STOCKHOLM,2007,9
2007-09-14,2814,5,1.0044,0.08,4.5,11.6,7.5,15.6,STOCKHOLM,2007,9
2007-09-15,2815,5,0.9979,0.0,3.5,10.9,7.4,14.4,STOCKHOLM,2007,9
2007-09-16,2816,7,1.0044,1.41,4.5,8.5,5.0,12.0,STOCKHOLM,2007,9
2007-09-17,2817,5,0.9966,0.0,8.0,14.4,10.7,18.0,STOCKHOLM,2007,9
2007-09-18,2818,7,1.0029,0.0,2.1,10.7,8.9,13.9,STOCKHOLM,2007,9
2007-09-19,2819,2,1.0084,0.09,8.9,9.2,5.1,13.3,STOCKHOLM,2007,9
2007-09-20,2820,7,1.0084,0.13,5.0,12.0,8.9,15.6,STOCKHOLM,2007,9
2007-09-21,2821,7,1.0108,0.28,6.5,13.7,11.1,17.0,STOCKHOLM,2007,9
2007-09-22,2822,4,1.0125,0.0,7.3,13.1,10.7,16.2,STOCKHOLM,2007,9
2007-09-23,2823,7,1.0196,0.0,8.7,12.6,8.6,16.8,STOCKHOLM,2007,9
2007-09-24,2824,5,1.0168,0.0,8.7,14.7,11.0,19.5,STOCKHOLM,2007,9
2007-09-25,2825,3,1.0089,0.0,8.0,14.5,12.6,18.0,STOCKHOLM,2007,9
2007-09-26,2826,6,1.0143,0.0,4.0,12.3,10.2,15.5,STOCKHOLM,2007,9
2007-09-27,2827,7,1.0238,0.0,2.5,9.6,6.8,12.6,STOCKHOLM,2007,9
2007-09-28,2828,7,1.0264,0.0,0.3,9.5,8.8,11.5,STOCKHOLM,2007,9
2007-09-29,2829,8,1.0189,0.58,0.0,12.2,9.2,14.1,STOCKHOLM,2007,9
2007-09-30,2830,5,1.0205,0.18,7.8,14.2,12.2,18.1,STOCKHOLM,2007,9
2007-10-01,2831,7,1.0189,0.09,0.0,13.0,11.6,14.6,STOCKHOLM,2007,10
2007-10-02,2832,7,1.0205,0.04,0.0,10.3,9.0,13.1,STOCKHOLM,2007,10
2007-10-03,2833,5,1.021,0.02,3.5,11.1,9.2,13.4,STOCKHOLM,2007,10
2007-10-04,2834,1,1.0219,0.0,10.2,10.2,6.2,14.0,STOCKHOLM,2007,10
2007-10-05,2835,8,1.0239,0.01,0.0,9.4,7.9,11.0,STOCKHOLM,2007,10
2007-10-06,2836,8,1.0256,0.0,0.0,9.2,7.3,10.9,STOCKHOLM,2007,10
2007-10-07,2837,7,1.0149,0.0,1.2,10.4,8.4,13.2,STOCKHOLM,2007,10
2007-10-08,2838,4,-0.099,0.0,6.9,8.9,6.0,11.7,STOCKHOLM,2007,10
2007-10-09,2839,1,1.0204,0.0,10.1,6.6,3.4,10.1,STOCKHOLM,2007,10
2007-10-10,2840,6,1.0206,0.0,0.9,7.1,4.7,9.2,STOCKHOLM,2007,10
2007-10-11,2841,7,1.0151,1.37,0.5,4.1,0.9,7.1,STOCKHOLM,2007,10
2007-10-12,2842,5,1.0125,0.2,2.9,4.4,2.7,9.9,STOCKHOLM,2007,10
2007-10-13,2843,3,1.0272,0.0,5.8,2.4,-0.8,5.6,STOCKHOLM,2007,10
2007-10-14,2844,8,1.0187,0.3,0.0,7.7,3.0,9.2,STOCKHOLM,2007,10
2007-10-15,2845,8,1.0114,0.01,0.0,11.0,8.8,12.6,STOCKHOLM,2007,10
2007-10-16,2846,7,1.0069,0.0,2.3,10.9,9.4,13.0,STOCKHOLM,2007,10
2007-10-17,2847,6,1.0034,0.0,2.0,10.7,9.6,12.3,STOCKHOLM,2007,10
2007-10-18,2848,1,1.0107,0.0,8.4,5.2,2.2,9.9,STOCKHOLM,2007,10
2007-10-19,2849,5,1.0256,0.02,2.3,4.9,1.2,8.3,STOCKHOLM,2007,10
2007-10-20,2850,4,1.0317,0.0,7.8,4.0,1.0,6.9,STOCKHOLM,2007,10
2007-10-21,2851,8,1.0315,0.02,0.0,5.8,4.4,7.4,STOCKHOLM,2007,10
2007-10-22,2852,7,1.0325,0.0,0.0,7.5,5.4,9.3,STOCKHOLM,2007,10
2007-10-23,2853,5,1.0337,0.0,3.4,7.0,5.7,9.5,STOCKHOLM,2007,10
2007-10-24,2854,1,1.0334,0.0,8.7,6.0,2.9,9.6,STOCKHOLM,2007,10
2007-10-25,2855,8,1.0313,0.0,2.1,4.4,3.0,6.7,STOCKHOLM,2007,10
2007-10-26,2856,8,1.0309,0.0,0.0,7.0,4.0,8.6,STOCKHOLM,2007,10
2007-10-27,2857,8,1.0278,0.0,0.0,8.4,5.9,10.3,STOCKHOLM,2007,10
2007-10-28,2858,4,1.0181,0.21,-1.7,9.3,8.5,10.8,STOCKHOLM,2007,10
2007-10-29,2859,8,1.009,1.08,0.0,8.3,7.9,9.0,STOCKHOLM,2007,10
2007-10-30,2860,7,1.0072,0.09,0.0,7.9,7.1,9.1,STOCKHOLM,2007,10
2007-10-31,2861,3,1.0148,0.41,7.2,4.6,2.1,7.3,STOCKHOLM,2007,10
2007-11-01,2862,3,1.0101,0.0,2.7,10.0,4.1,12.9,STOCKHOLM,2007,11
2007-11-02,2863,2,1.0238,0.79,8.1,3.6,2.5,7.9,STOCKHOLM,2007,11
2007-11-03,2864,8,1.0058,0.31,1.5,3.0,0.3,4.4,STOCKHOLM,2007,11
2007-11-04,2865,6,1.0237,0.0,3.3,3.1,2.1,5.5,STOCKHOLM,2007,11
2007-11-05,2866,7,1.0202,0.15,0.6,3.7,1.1,5.6,STOCKHOLM,2007,11
2007-11-06,2867,8,1.0005,0.1,0.0,5.5,3.9,7.2,STOCKHOLM,2007,11
2007-11-07,2868,6,0.9946,0.22,0.9,2.3,-0.9,5.5,STOCKHOLM,2007,11
2007-11-08,2869,8,0.9973,0.64,0.0,2.7,-0.1,5.0,STOCKHOLM,2007,11
2007-11-09,2870,8,0.985,0.12,0.8,6.0,4.6,7.9,STOCKHOLM,2007,11
2007-11-10,2871,4,0.9907,0.0,3.9,-0.3,-1.9,5.6,STOCKHOLM,2007,11
2007-11-11,2872,7,0.992,0.0,0.0,-0.1,-2.8,1.2,STOCKHOLM,2007,11
2007-11-12,2873,8,1.0037,0.38,0.0,1.7,0.5,3.1,STOCKHOLM,2007,11
2007-11-13,2874,8,1.0073,0.16,0.0,0.6,0.1,1.9,STOCKHOLM,2007,11
2007-11-14,2875,6,1.0147,0.0,3.2,-0.3,-1.7,1.0,STOCKHOLM,2007,11
2007-11-15,2876,6,1.0167,0.0,4.4,-0.5,-2.1,0.6,STOCKHOLM,2007,11
2007-11-16,2877,7,1.0124,0.02,0.0,2.1,-0.7,4.9,STOCKHOLM,2007,11
2007-11-17,2878,4,1.0153,0.0,4.3,3.1,1.6,5.3,STOCKHOLM,2007,11
2007-11-18,2879,5,1.0164,0.0,0.0,4.5,1.1,6.5,STOCKHOLM,2007,11
2007-11-19,2880,3,1.0206,0.0,4.6,4.2,3.2,6.0,STOCKHOLM,2007,11
2007-11-20,2881,8,1.0215,0.05,0.0,1.5,-1.6,3.8,STOCKHOLM,2007,11
2007-11-21,2882,8,1.0166,0.06,0.0,3.8,1.5,5.1,STOCKHOLM,2007,11
2007-11-22,2883,8,1.0056,0.01,0.0,4.3,3.4,5.7,STOCKHOLM,2007,11
2007-11-23,2884,8,1.0052,0.19,0.0,3.2,0.2,7.3,STOCKHOLM,2007,11
2007-11-24,2885,1,1.015,0.4,5.8,-1.6,-3.6,0.4,STOCKHOLM,2007,11
2007-11-25,2886,8,0.9927,0.29,0.0,2.3,-0.9,4.1,STOCKHOLM,2007,11
2007-11-26,2887,7,0.9994,0.01,2.5,-0.3,-2.4,2.8,STOCKHOLM,2007,11
2007-11-27,2888,3,1.0132,0.0,5.9,-1.1,-1.9,1.2,STOCKHOLM,2007,11
2007-11-28,2889,4,1.0117,0.57,4.1,-1.6,-4.6,0.5,STOCKHOLM,2007,11
2007-11-29,2890,8,0.9949,0.35,0.0,3.6,0.5,5.2,STOCKHOLM,2007,11
2007-11-30,2891,8,0.9978,0.02,0.0,3.4,2.4,5.0,STOCKHOLM,2007,11
2007-12-01,2892,8,0.9976,0.61,0.0,3.4,1.4,6.1,STOCKHOLM,2007,12
2007-12-02,2893,5,0.991,0.05,1.5,5.1,3.2,6.8,STOCKHOLM,2007,12
2007-12-03,2894,8,0.9772,0.71,0.0,3.8,2.6,5.8,STOCKHOLM,2007,12
2007-12-04,2895,8,0.9951,0.03,0.0,2.1,1.0,4.1,STOCKHOLM,2007,12
2007-12-05,2896,8,1.0026,0.1,0.0,3.6,-0.5,6.6,STOCKHOLM,2007,12
2007-12-06,2897,5,0.9942,0.0,0.0,7.8,6.6,8.7,STOCKHOLM,2007,12
2007-12-07,2898,8,0.981,1.55,0.0,6.1,4.4,7.1,STOCKHOLM,2007,12
2007-12-08,2899,8,0.9843,0.03,0.0,4.4,2.8,6.3,STOCKHOLM,2007,12
2007-12-09,2900,8,0.9964,0.35,0.8,3.2,1.1,5.0,STOCKHOLM,2007,12
2007-12-10,2901,8,1.0032,0.04,0.0,4.6,3.9,5.5,STOCKHOLM,2007,12
2007-12-11,2902,8,1.0226,0.01,0.0,2.6,1.7,4.7,STOCKHOLM,2007,12
2007-12-12,2903,5,1.0378,0.0,3.9,0.1,-1.6,2.1,STOCKHOLM,2007,12
2007-12-13,2904,7,1.0391,0.0,0.0,-2.4,-3.9,-0.9,STOCKHOLM,2007,12
2007-12-14,2905,8,1.0374,0.0,0.0,-0.6,-2.2,0.9,STOCKHOLM,2007,12
2007-12-15,2906,8,1.0404,0.0,0.0,-2.6,-3.7,-1.9,STOCKHOLM,2007,12
2007-12-16,2907,8,1.039,0.0,0.0,-1.5,-3.2,-0.6,STOCKHOLM,2007,12
2007-12-17,2908,3,1.0411,0.0,4.3,-3.1,-5.5,-0.9,STOCKHOLM,2007,12
2007-12-18,2909,3,1.0378,0.0,0.0,-2.1,-2.6,-1.2,STOCKHOLM,2007,12
2007-12-19,2910,5,1.0319,0.0,4.9,-3.4,-4.5,-2.4,STOCKHOLM,2007,12
2007-12-20,2911,0,1.0284,0.0,4.6,-0.5,-2.9,1.3,STOCKHOLM,2007,12
2007-12-21,2912,3,1.0258,0.0,4.9,-1.9,-2.8,-0.8,STOCKHOLM,2007,12
2007-12-22,2913,8,1.022,0.0,0.0,-2.7,-3.8,-0.8,STOCKHOLM,2007,12
2007-12-23,2914,8,1.0204,0.0,0.0,-0.2,-3.8,1.1,STOCKHOLM,2007,12
2007-12-24,2915,7,1.018,0.06,0.1,2.4,0.8,3.2,STOCKHOLM,2007,12
2007-12-25,2916,8,1.0165,0.04,0.0,3.3,2.1,4.5,STOCKHOLM,2007,12
2007-12-26,2917,6,1.0135,0.01,0.0,3.6,2.6,4.8,STOCKHOLM,2007,12
2007-12-27,2918,8,1.0177,0.03,0.0,3.9,2.5,4.9,STOCKHOLM,2007,12
2007-12-28,2919,5,1.0092,0.47,0.2,5.3,3.2,6.6,STOCKHOLM,2007,12
2007-12-29,2920,8,1.0003,0.12,0.0,5.7,3.7,7.3,STOCKHOLM,2007,12
2007-12-30,2921,8,1.0064,0.04,0.0,4.1,2.7,6.3,STOCKHOLM,2007,12
2007-12-31,2922,7,1.022,0.27,0.0,0.7,-0.9,2.7,STOCKHOLM,2007,12
2008-01-01,2923,8,1.0327,0.96,0.0,0.9,0.1,2.5,STOCKHOLM,2008,1
2008-01-02,2924,8,1.0413,0.07,0.0,0.3,-0.5,2.0,STOCKHOLM,2008,1
2008-01-03,2925,8,1.0401,0.12,0.0,-1.2,-2.1,0.5,STOCKHOLM,2008,1
2008-01-04,2926,7,1.0398,0.0,1.5,-1.7,-2.5,0.3,STOCKHOLM,2008,1
2008-01-05,2927,8,1.0238,0.0,0.0,-1.5,-2.2,-0.9,STOCKHOLM,2008,1
2008-01-06,2928,8,1.0104,0.17,0.0,0.2,-1.4,2.0,STOCKHOLM,2008,1
2008-01-07,2929,7,1.0104,0.15,0.0,1.8,1.3,2.5,STOCKHOLM,2008,1
2008-01-08,2930,8,1.0072,0.28,0.0,2.1,1.1,3.0,STOCKHOLM,2008,1
2008-01-09,2931,8,1.0083,0.2,0.0,2.7,1.2,4.2,STOCKHOLM,2008,1
2008-01-10,2932,5,1.0026,0.17,2.9,2.5,1.6,3.9,STOCKHOLM,2008,1
2008-01-11,2933,6,0.9949,0.0,1.2,5.1,2.9,6.9,STOCKHOLM,2008,1
2008-01-12,2934,8,0.998,0.12,0.0,4.1,2.5,5.2,STOCKHOLM,2008,1
2008-01-13,2935,5,1.0057,0.05,5.4,2.3,1.5,4.6,STOCKHOLM,2008,1
2008-01-14,2936,7,1.0083,0.0,4.9,4.4,1.7,5.0,STOCKHOLM,2008,1
2008-01-15,2937,8,0.9999,0.1,0.0,4.1,3.0,4.9,STOCKHOLM,2008,1
2008-01-16,2938,8,0.9937,0.48,0.0,4.7,4.2,5.2,STOCKHOLM,2008,1
2008-01-17,2939,6,1.003,0.0,3.0,4.8,3.8,5.9,STOCKHOLM,2008,1
2008-01-18,2940,8,1.0066,0.54,0.0,4.0,2.4,4.6,STOCKHOLM,2008,1
2008-01-19,2941,8,0.9836,0.32,0.0,5.0,3.3,6.5,STOCKHOLM,2008,1
2008-01-20,2942,3,1.0017,0.55,4.8,3.4,1.4,6.0,STOCKHOLM,2008,1
2008-01-21,2943,8,0.9927,0.33,0.6,1.2,0.0,4.7,STOCKHOLM,2008,1
2008-01-22,2944,7,1.0056,0.04,0.5,-1.0,-2.4,0.3,STOCKHOLM,2008,1
2008-01-23,2945,6,1.021,0.75,0.1,-2.7,-4.1,-0.5,STOCKHOLM,2008,1
2008-01-24,2946,5,1.0025,0.27,0.8,4.2,-2.1,6.8,STOCKHOLM,2008,1
2008-01-25,2947,6,0.9976,0.01,1.0,4.0,1.8,6.8,STOCKHOLM,2008,1
2008-01-26,2948,7,0.9963,0.0,0.4,3.1,1.7,6.6,STOCKHOLM,2008,1
2008-01-27,2949,5,1.0055,0.0,5.8,1.0,-0.3,2.3,STOCKHOLM,2008,1
2008-01-28,2950,7,1.0198,0.0,1.6,0.8,-1.9,2.7,STOCKHOLM,2008,1
2008-01-29,2951,6,1.0109,0.08,0.0,5.9,2.3,8.3,STOCKHOLM,2008,1
2008-01-30,2952,8,1.0034,0.77,0.0,2.5,0.7,6.4,STOCKHOLM,2008,1
2008-01-31,2953,5,1.0034,0.38,4.0,1.1,-1.2,2.7,STOCKHOLM,2008,1
2008-02-01,2954,8,0.9817,0.1,1.4,3.0,1.0,4.0,STOCKHOLM,2008,2
2008-02-02,2955,8,0.9827,0.34,0.0,1.1,-2.1,3.9,STOCKHOLM,2008,2
2008-02-03,2956,8,1.0066,0.12,0.0,0.8,-3.7,3.9,STOCKHOLM,2008,2
2008-02-04,2957,6,1.0124,0.0,5.2,2.3,0.3,4.4,STOCKHOLM,2008,2
2008-02-05,2958,8,1.0105,0.02,0.0,2.6,1.5,3.7,STOCKHOLM,2008,2
2008-02-06,2959,8,1.0047,0.18,0.0,3.7,2.6,4.0,STOCKHOLM,2008,2
2008-02-07,2960,8,1.0199,0.1,0.0,2.8,2.0,4.3,STOCKHOLM,2008,2
2008-02-08,2961,7,1.0308,0.03,2.4,3.5,1.9,4.7,STOCKHOLM,2008,2
2008-02-09,2962,8,1.0291,0.0,0.3,5.0,3.8,5.7,STOCKHOLM,2008,2
2008-02-10,2963,8,1.0304,0.0,0.0,3.8,3.0,5.4,STOCKHOLM,2008,2
2008-02-11,2964,5,1.0372,0.0,1.2,2.9,2.2,4.4,STOCKHOLM,2008,2
2008-02-12,2965,6,1.034,0.0,0.3,0.7,-2.8,2.9,STOCKHOLM,2008,2
2008-02-13,2966,2,1.0291,0.0,8.4,3.4,1.4,6.4,STOCKHOLM,2008,2
2008-02-14,2967,2,1.0319,0.0,7.8,-0.3,-1.8,3.1,STOCKHOLM,2008,2
2008-02-15,2968,3,1.038,0.02,7.1,-3.5,-5.7,-0.8,STOCKHOLM,2008,2
2008-02-16,2969,6,1.0371,0.0,5.8,-2.3,-5.0,-0.3,STOCKHOLM,2008,2
2008-02-17,2970,7,1.0128,0.0,3.3,4.3,-0.4,6.5,STOCKHOLM,2008,2
2008-02-18,2971,5,1.0122,0.0,3.9,5.5,2.1,8.2,STOCKHOLM,2008,2
2008-02-19,2972,3,1.0189,0.0,5.2,1.7,0.1,6.9,STOCKHOLM,2008,2
2008-02-20,2973,6,1.0134,0.0,2.9,0.6,-0.4,1.9,STOCKHOLM,2008,2
2008-02-21,2974,8,1.0038,0.0,0.0,2.9,0.5,4.1,STOCKHOLM,2008,2
2008-02-22,2975,5,0.9828,0.0,6.2,7.0,3.6,9.5,STOCKHOLM,2008,2
2008-02-23,2976,5,0.9976,0.12,7.4,4.8,2.4,7.7,STOCKHOLM,2008,2
2008-02-24,2977,8,0.9973,0.0,0.0,6.7,2.9,9.0,STOCKHOLM,2008,2
2008-02-25,2978,3,0.9989,0.02,9.1,5.2,3.4,10.2,STOCKHOLM,2008,2
2008-02-26,2979,8,0.9941,0.87,0.0,3.7,2.0,5.2,STOCKHOLM,2008,2
2008-02-27,2980,6,0.9816,0.13,0.1,5.6,4.4,7.9,STOCKHOLM,2008,2
2008-02-28,2981,3,1.0016,0.12,8.2,3.7,2.3,5.7,STOCKHOLM,2008,2
2008-02-29,2982,4,0.9983,0.11,8.3,4.2,1.8,5.9,STOCKHOLM,2008,2
2008-03-01,2983,8,0.9731,1.24,0.0,2.4,1.6,4.4,STOCKHOLM,2008,3
2008-03-02,2984,8,0.9803,0.13,0.0,1.1,0.4,1.9,STOCKHOLM,2008,3
2008-03-03,2985,8,0.9902,0.01,0.2,0.4,0.1,1.5,STOCKHOLM,2008,3
2008-03-04,2986,1,1.003,0.0,9.6,-0.4,-3.2,2.5,STOCKHOLM,2008,3
2008-03-05,2987,5,1.0101,0.25,7.2,-0.6,-3.4,1.6,STOCKHOLM,2008,3
2008-03-06,2988,4,0.993,0.0,7.0,4.2,-0.2,7.8,STOCKHOLM,2008,3
2008-03-07,2989,3,1.006,0.09,10.0,2.7,-0.5,5.9,STOCKHOLM,2008,3
2008-03-08,2990,8,1.0036,0.04,4.7,5.3,2.9,7.9,STOCKHOLM,2008,3
2008-03-09,2991,8,0.9981,0.16,0.0,5.0,3.4,6.3,STOCKHOLM,2008,3
2008-03-10,2992,8,0.997,0.18,0.0,5.1,4.6,6.0,STOCKHOLM,2008,3
2008-03-11,2993,8,0.9951,0.07,1.8,5.4,3.5,7.9,STOCKHOLM,2008,3
2008-03-12,2994,8,0.9831,0.48,0.0,4.5,4.1,5.6,STOCKHOLM,2008,3
2008-03-13,2995,8,0.9871,0.26,0.5,2.9,2.0,5.0,STOCKHOLM,2008,3
2008-03-14,2996,7,0.9984,0.02,0.0,2.3,1.1,3.5,STOCKHOLM,2008,3
2008-03-15,2997,7,1.0046,0.0,0.0,2.0,1.2,3.4,STOCKHOLM,2008,3
2008-03-16,2998,6,1.002,0.0,6.0,3.1,-0.2,7.8,STOCKHOLM,2008,3
2008-03-17,2999,8,0.9962,0.57,0.2,1.6,0.4,4.4,STOCKHOLM,2008,3
2008-03-18,3000,7,1.0002,0.13,0.2,0.3,-0.6,1.8,STOCKHOLM,2008,3
2008-03-19,3001,6,1.0048,0.1,1.4,-0.3,-1.7,1.7,STOCKHOLM,2008,3
2008-03-20,3002,6,1.0014,0.01,4.7,-2.0,-4.1,0.2,STOCKHOLM,2008,3
2008-03-21,3003,7,0.9933,0.06,3.5,-2.6,-3.6,-0.7,STOCKHOLM,2008,3
2008-03-22,3004,6,0.9948,0.0,7.9,-4.5,-7.3,-0.4,STOCKHOLM,2008,3
2008-03-23,3005,7,0.9924,0.0,8.3,-4.4,-7.3,-1.9,STOCKHOLM,2008,3
2008-03-24,3006,6,0.9924,0.25,2.8,-2.4,-7.4,1.2,STOCKHOLM,2008,3
2008-03-25,3007,6,0.9939,0.0,5.0,0.0,-1.8,2.1,STOCKHOLM,2008,3
