date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2007-04-03,2650,7,0.75,1.0261,0.55,0.02,0.0,7.4,5.2,9.6,HEATHROW,2007,4
2007-04-04,2651,2,0.75,1.0246,1.72,0.0,6.8,7.2,1.6,12.7,HEATHROW,2007,4
2007-04-05,2652,0,0.65,1.0238,2.31,0.0,11.8,11.0,2.0,20.1,HEATHROW,2007,4
2007-04-06,2653,0,0.63,1.0244,2.28,0.0,11.4,11.7,5.5,17.9,HEATHROW,2007,4
2007-04-07,2654,3,0.63,1.0275,1.79,0.0,7.0,10.2,4.6,15.7,HEATHROW,2007,4
2007-04-08,2655,0,0.62,1.0253,2.33,0.0,11.5,11.0,3.8,18.3,HEATHROW,2007,4
2007-04-09,2656,4,0.66,1.0204,1.81,0.0,6.9,11.8,6.0,17.6,HEATHROW,2007,4
2007-04-10,2657,6,0.61,1.0229,1.77,0.0,6.5,15.3,11.1,19.5,HEATHROW,2007,4
2007-04-11,2658,5,0.63,1.0241,1.23,0.0,2.7,13.4,8.5,18.3,HEATHROW,2007,4
2007-04-12,2659,0,0.68,1.0222,1.94,0.0,7.6,13.2,7.7,18.7,HEATHROW,2007,4
2007-04-13,2660,2,0.76,1.021,1.6,0.0,5.0,13.5,8.3,18.7,HEATHROW,2007,4
2007-04-14,2661,2,0.73,1.0228,2.3,0.0,10.3,15.6,7.8,23.3,HEATHROW,2007,4
2007-04-15,2662,0,0.62,1.0228,2.52,0.0,12.1,17.2,9.6,24.7,HEATHROW,2007,4
2007-04-16,2663,1,0.69,1.0244,2.13,0.0,8.7,17.5,11.7,23.3,HEATHROW,2007,4
2007-04-17,2664,4,0.62,1.0254,1.85,0.0,6.4,15.1,11.8,18.4,HEATHROW,2007,4
2007-04-18,2665,1,0.56,1.0256,2.35,0.0,10.2,11.4,6.5,16.4,HEATHROW,2007,4
2007-04-19,2666,0,0.58,1.0203,2.61,0.0,12.3,13.0,5.3,20.8,HEATHROW,2007,4
2007-04-20,2667,4,0.7,1.0222,1.58,0.0,4.3,12.8,8.8,16.7,HEATHROW,2007,4
2007-04-21,2668,0,0.61,1.0212,2.45,0.0,10.7,12.6,5.8,19.4,HEATHROW,2007,4
2007-04-22,2669,2,0.57,1.0194,2.01,0.0,7.1,14.4,6.7,22.2,HEATHROW,2007,4
2007-04-23,2670,6,0.8,1.0195,0.73,0.1,0.1,14.0,9.6,18.4,HEATHROW,2007,4
2007-04-24,2671,7,0.73,1.0163,1.49,0.0,3.5,16.4,11.8,21.1,HEATHROW,2007,4
2007-04-25,2672,4,0.65,1.014,1.29,0.0,2.3,16.5,13.9,19.1,HEATHROW,2007,4
2007-04-26,2673,6,0.76,1.021,1.47,0.24,3.3,13.9,10.7,17.1,HEATHROW,2007,4
2007-04-27,2674,5,0.8,1.0236,1.5,0.0,3.4,13.8,9.7,17.8,HEATHROW,2007,4
2007-04-28,2675,1,0.58,1.023,2.54,0.0,10.6,15.4,7.9,22.9,HEATHROW,2007,4
2007-04-29,2676,3,0.7,1.0196,2.34,0.0,9.0,14.9,8.6,21.2,HEATHROW,2007,4
2007-04-30,2677,0,0.56,1.0149,2.9,0.0,13.4,14.4,8.6,20.2,HEATHROW,2007,4
2007-05-01,2678,0,0.55,1.014,2.91,0.0,13.3,15.4,9.3,21.5,HEATHROW,2007,5
2007-05-02,2679,0,0.51,1.0152,2.94,0.0,13.5,15.5,8.9,22.1,HEATHROW,2007,5
2007-05-03,2680,6,0.72,1.0175,2.03,0.0,6.4,11.4,7.4,15.4,HEATHROW,2007,5
2007-05-04,2681,6,0.67,1.0165,2.12,0.0,6.9,13.0,8.6,17.5,HEATHROW,2007,5
2007-05-05,2682,5,0.68,1.0195,1.77,0.0,4.6,12.0,9.1,14.9,HEATHROW,2007,5
2007-05-06,2683,6,0.67,1.0162,0.98,0.0,0.6,14.2,8.1,20.4,HEATHROW,2007,5
2007-05-07,2684,5,0.78,1.0096,1.85,0.32,5.0,16.4,13.6,19.2,HEATHROW,2007,5
2007-05-08,2685,6,0.67,1.0112,1.7,0.0,4.0,15.2,10.3,20.0,HEATHROW,2007,5
2007-05-09,2686,8,0.85,1.012,0.75,0.4,0.0,12.4,9.9,15.0,HEATHROW,2007,5
2007-05-10,2687,7,0.84,1.0049,1.38,0.58,2.2,13.4,10.0,16.8,HEATHROW,2007,5
2007-05-11,2688,7,0.83,1.0018,1.56,0.38,3.1,12.4,8.2,16.7,HEATHROW,2007,5
2007-05-12,2689,5,0.8,1.0035,1.6,0.72,3.3,13.6,10.0,17.3,HEATHROW,2007,5
2007-05-13,2690,7,0.89,1.0002,1.04,0.7,0.7,12.8,10.4,15.3,HEATHROW,2007,5
2007-05-14,2691,6,0.85,1.0052,1.13,0.12,1.0,11.4,11.0,11.9,HEATHROW,2007,5
2007-05-15,2692,6,0.85,1.0123,1.18,0.18,1.2,11.3,5.7,16.9,HEATHROW,2007,5
2007-05-16,2693,7,0.84,1.0121,1.24,0.3,1.4,13.2,10.1,16.2,HEATHROW,2007,5
2007-05-17,2694,6,0.85,1.0126,1.14,0.02,1.0,15.6,12.1,19.2,HEATHROW,2007,5
2007-05-18,2695,3,0.78,1.0118,2.17,0.0,6.5,17.0,12.7,21.4,HEATHROW,2007,5
2007-05-19,2696,2,0.62,1.012,2.4,0.0,8.0,13.6,9.3,18.0,HEATHROW,2007,5
2007-05-20,2697,3,0.62,1.0155,2.36,0.0,7.7,13.4,7.1,19.7,HEATHROW,2007,5
2007-05-21,2698,8,0.78,1.0174,0.79,0.08,0.0,14.0,11.6,16.5,HEATHROW,2007,5
2007-05-22,2699,2,0.57,1.0211,3.18,0.0,13.7,15.8,11.4,22.1,HEATHROW,2007,5
2007-05-23,2700,2,0.63,1.022,3.0,0.0,12.2,17.7,10.9,24.5,HEATHROW,2007,5
2007-05-24,2701,3,0.68,1.0159,2.25,0.0,6.8,19.8,13.8,25.7,HEATHROW,2007,5
2007-05-25,2702,5,0.71,1.0085,2.38,0.12,7.6,18.6,13.8,23.3,HEATHROW,2007,5
2007-05-26,2703,8,0.83,1.0053,0.88,0.78,0.1,12.0,10.5,13.4,HEATHROW,2007,5
2007-05-27,2704,8,0.92,0.9973,0.81,2.34,0.0,10.9,9.3,12.5,HEATHROW,2007,5
2007-05-28,2705,8,0.88,1.0041,0.81,0.44,0.0,8.4,6.6,10.1,HEATHROW,2007,5
2007-05-29,2706,5,0.7,1.0099,2.29,0.06,6.9,9.9,4.2,15.6,HEATHROW,2007,5
2007-05-30,2707,5,0.85,1.005,1.61,0.46,2.9,11.6,6.1,17.1,HEATHROW,2007,5
2007-05-31,2708,3,0.72,1.0084,2.61,0.0,9.0,14.6,9.7,19.6,HEATHROW,2007,5
2007-06-01,2709,3,0.69,1.0172,2.52,0.0,8.3,16.1,10.1,22.1,HEATHROW,2007,6
2007-06-02,2710,1,0.59,1.0243,3.27,0.0,14.0,18.1,11.5,24.7,HEATHROW,2007,6
2007-06-03,2711,4,0.63,1.0227,2.32,0.0,6.9,18.6,12.2,25.0,HEATHROW,2007,6
2007-06-04,2712,5,0.77,1.0241,1.18,0.0,0.9,16.2,12.5,20.0,HEATHROW,2007,6
2007-06-05,2713,1,0.72,1.0237,3.16,0.0,13.0,16.6,11.4,21.8,HEATHROW,2007,6
2007-06-06,2714,7,0.73,1.0215,1.94,0.0,4.5,14.5,11.2,17.8,HEATHROW,2007,6
2007-06-07,2715,8,0.81,1.0199,0.89,0.0,0.1,15.3,12.3,18.3,HEATHROW,2007,6
2007-06-08,2716,6,0.78,1.0192,1.61,0.0,2.7,17.2,13.1,21.4,HEATHROW,2007,6
2007-06-09,2717,5,0.72,1.0184,1.21,0.0,1.0,19.6,14.4,24.9,HEATHROW,2007,6
2007-06-10,2718,2,0.72,1.0167,3.08,0.0,12.2,20.0,15.2,24.9,HEATHROW,2007,6
2007-06-11,2719,7,0.77,1.0151,0.89,0.0,0.1,18.0,14.3,21.6,HEATHROW,2007,6
2007-06-12,2720,4,0.74,1.0117,2.24,0.0,6.2,19.0,14.4,23.7,HEATHROW,2007,6
2007-06-13,2721,4,0.7,1.0074,2.38,0.18,7.1,18.4,12.5,24.3,HEATHROW,2007,6
2007-06-14,2722,7,0.8,1.0023,0.89,0.4,0.1,18.8,14.9,22.6,HEATHROW,2007,6
2007-06-15,2723,5,0.76,0.9998,2.04,0.18,5.0,17.7,14.5,20.9,HEATHROW,2007,6
2007-06-16,2724,6,0.81,1.0012,1.91,0.48,4.2,16.5,13.5,19.5,HEATHROW,2007,6
2007-06-17,2725,7,0.74,1.004,1.74,0.12,3.3,16.8,12.4,21.3,HEATHROW,2007,6
2007-06-18,2726,5,0.8,1.0072,1.83,0.14,3.8,16.4,12.3,20.6,HEATHROW,2007,6
2007-06-19,2727,3,0.73,1.0094,2.41,0.26,7.3,18.6,11.7,25.4,HEATHROW,2007,6
2007-06-20,2728,3,0.66,1.0103,2.81,0.0,10.1,18.0,13.9,22.2,HEATHROW,2007,6
2007-06-21,2729,4,0.71,1.0101,2.19,0.38,5.9,17.2,13.2,21.1,HEATHROW,2007,6
2007-06-22,2730,7,0.84,1.0053,1.49,0.04,2.1,16.9,13.8,20.0,HEATHROW,2007,6
2007-06-23,2731,7,0.8,1.0085,1.64,0.38,2.8,17.4,14.4,20.4,HEATHROW,2007,6
2007-06-24,2732,8,0.88,1.0064,0.89,0.94,0.1,14.4,12.3,16.6,HEATHROW,2007,6
2007-06-25,2733,7,0.85,0.9975,1.62,0.36,2.7,14.0,11.9,16.2,HEATHROW,2007,6
2007-06-26,2734,6,0.63,1.0083,1.96,0.02,4.5,14.1,11.2,17.0,HEATHROW,2007,6
2007-06-27,2735,7,0.74,1.0074,1.32,0.46,1.4,14.4,9.2,19.6,HEATHROW,2007,6
2007-06-28,2736,6,0.71,1.0098,1.77,0.28,3.5,13.9,7.7,20.1,HEATHROW,2007,6
2007-06-29,2737,5,0.75,1.0078,2.19,0.56,5.9,17.6,13.0,22.2,HEATHROW,2007,6
2007-06-30,2738,8,0.91,1.0112,0.81,1.2,0.0,15.8,13.2,18.3,HEATHROW,2007,6
2007-07-01,2739,6,0.8,1.0026,2.21,0.02,6.1,17.9,15.1,20.7,HEATHROW,2007,7
2007-07-02,2740,7,0.85,1.0023,1.48,1.2,2.1,17.4,14.2,20.6,HEATHROW,2007,7
2007-07-03,2741,6,0.8,1.0002,1.86,0.5,4.0,16.0,11.9,20.0,HEATHROW,2007,7
2007-07-04,2742,7,0.79,1.0053,1.87,0.36,4.1,15.8,12.3,19.3,HEATHROW,2007,7
2007-07-05,2743,7,0.8,1.0102,1.36,0.06,1.6,17.0,14.2,19.8,HEATHROW,2007,7
2007-07-06,2744,6,0.67,1.0091,1.76,0.0,3.5,17.4,13.9,20.8,HEATHROW,2007,7
2007-07-07,2745,1,0.66,1.0159,3.0,0.0,11.8,16.9,11.4,22.4,HEATHROW,2007,7
2007-07-08,2746,3,0.66,1.0169,2.66,0.02,9.3,16.0,9.9,22.1,HEATHROW,2007,7
2007-07-09,2747,4,0.7,1.0134,2.42,0.78,7.6,16.2,11.2,21.2,HEATHROW,2007,7
2007-07-10,2748,6,0.7,1.0122,1.61,0.0,2.8,15.6,11.5,19.7,HEATHROW,2007,7
2007-07-11,2749,6,0.71,1.0145,1.83,0.0,4.0,17.0,12.8,21.2,HEATHROW,2007,7
2007-07-12,2750,6,0.82,1.0141,1.37,0.0,1.7,18.7,13.4,24.0,HEATHROW,2007,7
2007-07-13,2751,7,0.79,1.0113,1.43,0.12,2.0,19.6,15.8,23.5,HEATHROW,2007,7
2007-07-14,2752,6,0.71,1.0114,1.91,0.0,4.5,19.8,16.4,23.1,HEATHROW,2007,7
2007-07-15,2753,6,0.78,1.0106,1.26,0.1,1.3,19.6,15.4,23.8,HEATHROW,2007,7
2007-07-16,2754,6,0.76,1.0095,1.35,0.14,1.7,19.8,17.1,22.5,HEATHROW,2007,7
2007-07-17,2755,4,0.77,1.0124,2.23,0.28,6.6,17.8,14.0,21.7,HEATHROW,2007,7
2007-07-18,2756,2,0.65,1.0169,2.63,0.02,9.4,18.6,13.4,23.9,HEATHROW,2007,7
2007-07-19,2757,5,0.68,1.0181,1.59,0.76,2.9,18.1,12.5,23.7,HEATHROW,2007,7
2007-07-20,2758,6,0.84,1.0121,1.83,3.58,4.2,18.0,15.9,20.1,HEATHROW,2007,7
2007-07-21,2759,5,0.84,1.0125,1.94,1.26,4.9,16.1,12.1,20.1,HEATHROW,2007,7
2007-07-22,2760,4,0.75,1.0098,2.63,0.0,9.6,16.2,11.9,20.6,HEATHROW,2007,7
2007-07-23,2761,8,0.81,0.9995,0.75,0.32,0.0,16.6,13.8,19.4,HEATHROW,2007,7
2007-07-24,2762,2,0.67,1.0081,2.78,0.0,10.9,17.4,12.4,22.4,HEATHROW,2007,7
2007-07-25,2763,7,0.81,1.0118,1.19,0.04,1.2,16.6,13.2,19.9,HEATHROW,2007,7
2007-07-26,2764,6,0.83,1.0054,1.08,0.66,0.8,16.4,14.3,18.6,HEATHROW,2007,7
2007-07-27,2765,5,0.76,1.0105,2.02,0.0,5.6,17.7,13.2,22.2,HEATHROW,2007,7
2007-07-28,2766,5,0.74,1.0142,2.23,1.3,7.1,17.5,12.3,22.7,HEATHROW,2007,7
2007-07-29,2767,4,0.69,1.0152,2.18,0.0,6.8,16.3,12.2,20.4,HEATHROW,2007,7
2007-07-30,2768,2,0.61,1.021,2.48,0.0,9.0,14.8,8.9,20.6,HEATHROW,2007,7
2007-07-31,2769,1,0.6,1.0202,2.95,0.0,12.8,15.8,9.9,21.8,HEATHROW,2007,7
2007-08-01,2770,3,0.58,1.0143,2.59,0.0,10.0,17.9,11.6,24.2,HEATHROW,2007,8
2007-08-02,2771,4,0.72,1.0133,1.69,0.04,3.9,16.6,13.3,19.9,HEATHROW,2007,8
2007-08-03,2772,1,0.67,1.0212,2.71,0.0,11.1,18.4,11.9,24.9,HEATHROW,2007,8
2007-08-04,2773,1,0.65,1.0202,3.03,0.0,13.9,20.5,14.8,26.2,HEATHROW,2007,8
2007-08-05,2774,0,0.64,1.0105,2.98,0.0,13.6,21.8,14.7,29.0,HEATHROW,2007,8
2007-08-06,2775,3,0.65,1.0095,2.3,0.0,8.2,19.7,15.8,23.6,HEATHROW,2007,8
2007-08-07,2776,3,0.67,1.0158,2.46,0.34,9.5,17.0,11.2,22.7,HEATHROW,2007,8
2007-08-08,2777,4,0.57,1.0199,2.6,0.0,10.7,16.8,11.9,21.7,HEATHROW,2007,8
2007-08-09,2778,1,0.58,1.0207,2.39,0.0,9.1,16.8,11.9,21.7,HEATHROW,2007,8
2007-08-10,2779,0,0.59,1.0189,2.85,0.0,13.0,17.4,10.5,24.4,HEATHROW,2007,8
2007-08-11,2780,0,0.66,1.0148,2.78,0.0,12.5,19.2,12.7,25.8,HEATHROW,2007,8
2007-08-12,2781,3,0.65,1.0089,1.79,0.0,5.0,17.8,12.9,22.7,HEATHROW,2007,8
2007-08-13,2782,4,0.69,1.0095,1.85,0.62,5.5,16.6,11.1,22.1,HEATHROW,2007,8
2007-08-14,2783,8,0.9,1.0005,0.66,0.6,0.0,17.2,14.9,19.5,HEATHROW,2007,8
2007-08-15,2784,7,0.84,0.9963,1.21,1.24,1.8,18.7,15.3,22.1,HEATHROW,2007,8
2007-08-16,2785,2,0.72,1.0093,2.22,0.0,8.4,15.2,10.9,19.6,HEATHROW,2007,8
2007-08-17,2786,4,0.7,1.0162,1.78,0.04,5.3,15.2,10.3,20.1,HEATHROW,2007,8
2007-08-18,2787,8,0.87,1.0104,0.8,0.58,0.3,16.8,14.3,19.3,HEATHROW,2007,8
2007-08-19,2788,8,0.93,1.006,0.64,0.16,0.0,16.5,15.2,17.8,HEATHROW,2007,8
2007-08-20,2789,7,0.84,1.0071,0.82,0.04,0.4,14.4,12.4,16.4,HEATHROW,2007,8
2007-08-21,2790,8,0.9,1.0133,0.63,0.04,0.0,15.0,12.9,17.0,HEATHROW,2007,8
2007-08-22,2791,8,0.85,1.0149,0.62,0.2,0.0,16.0,14.9,17.1,HEATHROW,2007,8
2007-08-23,2792,8,0.9,1.0169,0.62,0.18,0.0,16.2,14.2,18.3,HEATHROW,2007,8
2007-08-24,2793,6,0.89,1.0247,0.88,0.02,0.7,17.0,14.6,19.4,HEATHROW,2007,8
2007-08-25,2794,0,0.79,1.0279,2.59,0.0,12.8,18.9,11.3,26.5,HEATHROW,2007,8
2007-08-26,2795,2,0.68,1.0284,2.42,0.0,11.3,19.5,15.7,23.3,HEATHROW,2007,8
2007-08-27,2796,3,0.66,1.0259,1.99,0.0,7.8,16.0,11.7,20.3,HEATHROW,2007,8
2007-08-28,2797,7,0.67,1.022,1.67,0.0,5.4,16.7,12.6,20.8,HEATHROW,2007,8
2007-08-29,2798,4,0.67,1.0208,2.21,0.0,9.9,17.4,13.5,21.3,HEATHROW,2007,8
2007-08-30,2799,5,0.77,1.0223,0.65,0.0,0.1,15.0,10.4,19.5,HEATHROW,2007,8
2007-08-31,2800,6,0.76,1.022,1.18,0.0,2.4,15.8,11.4,20.3,HEATHROW,2007,8
2007-09-01,2801,7,0.74,1.0213,0.95,0.0,1.4,17.7,14.5,20.9,HEATHROW,2007,9
2007-09-02,2802,6,0.76,1.0175,1.27,0.04,3.4,17.2,12.7,21.6,HEATHROW,2007,9
2007-09-03,2803,3,0.65,1.0194,1.63,0.0,6.2,16.6,13.6,19.5,HEATHROW,2007,9
2007-09-04,2804,3,0.63,1.0285,1.92,0.0,8.9,15.0,10.7,19.3,HEATHROW,2007,9
2007-09-05,2805,5,0.74,1.0298,0.97,0.0,1.7,18.2,12.8,23.7,HEATHROW,2007,9
2007-09-06,2806,4,0.77,1.0313,1.52,0.0,5.6,19.1,13.5,24.7,HEATHROW,2007,9
2007-09-07,2807,4,0.76,1.0308,1.43,0.0,5.0,20.2,16.5,24.0,HEATHROW,2007,9
2007-09-08,2808,5,0.79,1.0277,0.91,0.0,1.5,15.9,12.0,19.8,HEATHROW,2007,9
2007-09-09,2809,5,0.7,1.0245,1.39,0.0,4.9,17.2,13.0,21.3,HEATHROW,2007,9
2007-09-10,2810,4,0.64,1.0202,1.58,0.0,6.6,17.6,13.9,21.3,HEATHROW,2007,9
2007-09-11,2811,1,0.66,1.0258,2.04,0.0,11.3,14.6,8.9,20.4,HEATHROW,2007,9
2007-09-12,2812,2,0.72,1.0277,1.47,0.0,5.9,15.8,9.5,22.0,HEATHROW,2007,9
2007-09-13,2813,0,0.72,1.0248,1.98,0.0,11.0,16.8,10.8,22.8,HEATHROW,2007,9
2007-09-14,2814,4,0.74,1.0203,1.06,0.0,2.8,17.5,12.1,22.9,HEATHROW,2007,9
2007-09-15,2815,0,0.69,1.0241,1.96,0.02,11.2,14.8,8.7,21.0,HEATHROW,2007,9
2007-09-16,2816,4,0.75,1.0132,1.55,0.0,7.2,16.0,10.4,21.6,HEATHROW,2007,9
2007-09-17,2817,6,0.71,1.0111,0.59,0.0,0.3,14.8,12.9,16.6,HEATHROW,2007,9
2007-09-18,2818,2,0.6,1.0227,1.86,0.0,10.7,11.0,6.2,15.7,HEATHROW,2007,9
2007-09-19,2819,7,0.77,1.0203,0.54,0.06,0.2,14.3,9.5,19.1,HEATHROW,2007,9
2007-09-20,2820,6,0.81,1.0169,0.78,0.06,1.4,16.7,12.7,20.7,HEATHROW,2007,9
2007-09-21,2821,6,0.78,1.0169,0.69,0.02,0.9,17.8,15.3,20.2,HEATHROW,2007,9
2007-09-22,2822,5,0.83,1.0204,1.01,0.0,3.1,17.6,13.5,21.8,HEATHROW,2007,9
2007-09-23,2823,4,0.84,1.017,1.15,0.92,4.4,15.7,10.1,21.3,HEATHROW,2007,9
2007-09-24,2824,5,0.76,1.0085,1.35,0.0,6.4,15.0,11.8,18.1,HEATHROW,2007,9
2007-09-25,2825,5,0.78,1.0138,1.27,0.02,5.8,14.0,9.6,18.3,HEATHROW,2007,9
2007-09-26,2826,5,0.73,1.021,1.16,0.02,4.8,10.8,8.6,13.0,HEATHROW,2007,9
2007-09-27,2827,3,0.79,1.0197,1.04,0.0,3.9,10.8,7.3,14.2,HEATHROW,2007,9
2007-09-28,2828,7,0.9,1.0125,0.45,0.34,0.1,12.6,10.5,14.6,HEATHROW,2007,9
2007-09-29,2829,7,0.84,1.0141,0.6,0.02,0.8,15.0,12.4,18.0,HEATHROW,2007,9
2007-09-30,2830,6,0.79,1.0215,0.98,0.22,3.7,12.6,6.9,18.3,HEATHROW,2007,9
2007-10-01,2831,8,0.91,1.022,0.39,0.54,0.0,12.9,11.2,14.6,HEATHROW,2007,10
2007-10-02,2832,8,0.95,1.0207,0.38,0.1,0.0,13.3,11.8,14.8,HEATHROW,2007,10
2007-10-03,2833,5,0.88,1.0182,0.74,0.02,1.9,15.3,13.1,17.9,HEATHROW,2007,10
2007-10-04,2834,2,0.76,1.0214,1.26,0.0,7.1,15.2,11.9,18.5,HEATHROW,2007,10
2007-10-05,2835,0,0.76,1.0251,1.44,0.0,9.5,12.8,7.3,18.3,HEATHROW,2007,10
2007-10-06,2836,7,0.78,1.0236,0.56,0.0,0.9,14.0,10.1,18.0,HEATHROW,2007,10
2007-10-07,2837,6,0.8,1.0225,0.42,0.0,0.2,12.3,8.1,16.5,HEATHROW,2007,10
2007-10-08,2838,7,0.74,1.0254,0.35,0.08,0.0,13.6,11.8,15.4,HEATHROW,2007,10
2007-10-09,2839,6,0.93,1.0225,0.45,1.52,0.4,12.0,9.1,15.0,HEATHROW,2007,10
2007-10-10,2840,6,0.86,1.0249,0.55,0.02,1.0,13.8,10.3,17.3,HEATHROW,2007,10
2007-10-11,2841,4,0.9,1.0282,1.02,0.02,5.5,11.8,6.3,17.3,HEATHROW,2007,10
2007-10-12,2842,8,0.94,1.0263,0.32,0.0,0.0,12.8,8.3,17.4,HEATHROW,2007,10
2007-10-13,2843,7,0.86,1.0253,0.76,0.0,3.0,16.6,13.8,19.5,HEATHROW,2007,10
2007-10-14,2844,6,0.8,1.0199,0.76,0.0,3.1,15.0,11.8,18.3,HEATHROW,2007,10
2007-10-15,2845,5,0.85,1.014,0.63,0.1,2.0,13.7,9.4,18.0,HEATHROW,2007,10
2007-10-16,2846,8,0.89,1.0126,0.41,0.62,0.4,15.4,13.1,17.8,HEATHROW,2007,10
2007-10-17,2847,3,0.78,1.019,1.02,0.02,6.6,12.5,10.1,14.9,HEATHROW,2007,10
2007-10-18,2848,0,0.76,1.0333,1.11,0.0,8.0,9.4,5.1,13.8,HEATHROW,2007,10
2007-10-19,2849,1,0.78,1.0357,1.05,0.0,7.4,8.4,2.9,13.8,HEATHROW,2007,10
2007-10-20,2850,1,0.77,1.036,1.1,0.02,8.3,9.3,4.0,14.6,HEATHROW,2007,10
2007-10-21,2851,0,0.78,1.0308,1.14,0.0,9.1,8.2,2.2,14.2,HEATHROW,2007,10
2007-10-22,2852,6,0.86,1.0244,0.39,0.04,0.5,8.8,4.0,13.6,HEATHROW,2007,10
2007-10-23,2853,0,0.79,1.0257,1.09,0.02,8.9,8.0,3.2,12.7,HEATHROW,2007,10
2007-10-24,2854,7,0.78,1.0263,0.32,0.0,0.2,7.9,4.8,11.0,HEATHROW,2007,10
2007-10-25,2855,8,0.9,1.024,0.26,0.04,0.0,9.8,9.2,10.4,HEATHROW,2007,10
2007-10-26,2856,8,0.87,1.0226,0.25,0.0,0.0,9.8,8.8,12.5,HEATHROW,2007,10
2007-10-27,2857,7,0.87,1.0244,0.31,0.0,0.2,12.0,9.1,14.8,HEATHROW,2007,10
2007-10-28,2858,7,0.94,1.015,0.25,0.62,0.0,13.8,12.3,15.2,HEATHROW,2007,10
2007-10-29,2859,4,0.82,1.0132,0.78,0.0,5.4,11.3,8.8,13.8,HEATHROW,2007,10
2007-10-30,2860,3,0.77,1.0223,0.96,0.0,8.4,10.4,6.5,14.4,HEATHROW,2007,10
2007-10-31,2861,4,0.91,1.0288,0.32,0.0,0.4,9.5,4.9,14.1,HEATHROW,2007,10
2007-11-01,2862,5,0.84,1.032,0.63,0.0,3.7,13.4,9.4,17.4,HEATHROW,2007,11
2007-11-02,2863,6,0.85,1.034,0.61,0.02,3.6,12.7,8.0,17.4,HEATHROW,2007,11
2007-11-03,2864,4,0.85,1.0316,0.74,0.0,5.7,12.0,7.9,16.1,HEATHROW,2007,11
2007-11-04,2865,2,0.84,1.0303,0.67,0.02,4.8,9.5,5.9,13.1,HEATHROW,2007,11
2007-11-05,2866,6,0.89,1.028,0.29,0.0,0.4,6.6,1.2,11.9,HEATHROW,2007,11
2007-11-06,2867,2,0.76,1.0325,0.82,0.0,7.5,8.0,4.0,12.1,HEATHROW,2007,11
2007-11-07,2868,7,0.78,1.0265,0.28,0.0,0.4,9.8,5.6,14.0,HEATHROW,2007,11
2007-11-08,2869,7,0.79,1.0181,0.27,0.44,0.3,12.2,9.9,14.6,HEATHROW,2007,11
2007-11-09,2870,4,0.69,1.0247,0.72,0.0,6.4,8.5,6.1,10.9,HEATHROW,2007,11
2007-11-10,2871,7,0.76,1.0215,0.38,0.0,1.5,10.8,7.0,14.5,HEATHROW,2007,11
2007-11-11,2872,6,0.72,1.0181,0.3,0.0,0.7,11.2,9.3,13.0,HEATHROW,2007,11
2007-11-12,2873,2,0.73,1.0254,0.66,0.12,5.8,4.2,0.3,8.1,HEATHROW,2007,11
2007-11-13,2874,6,0.86,1.0149,0.21,0.12,0.1,6.2,1.7,10.8,HEATHROW,2007,11
2007-11-14,2875,4,0.79,1.0184,0.51,0.0,3.6,7.7,5.7,9.7,HEATHROW,2007,11
2007-11-15,2876,1,0.78,1.0275,0.73,0.0,7.7,4.8,0.4,9.3,HEATHROW,2007,11
2007-11-16,2877,0,0.79,1.0293,0.7,0.02,7.3,3.1,-2.4,8.6,HEATHROW,2007,11
2007-11-17,2878,7,0.91,1.0241,0.17,0.04,0.0,4.0,-0.5,8.6,HEATHROW,2007,11
2007-11-18,2879,8,0.81,1.0032,0.17,1.44,0.0,5.8,4.2,7.4,HEATHROW,2007,11
2007-11-19,2880,7,0.95,0.9988,0.28,2.52,0.8,6.4,2.1,10.6,HEATHROW,2007,11
2007-11-20,2881,7,0.99,1.0019,0.17,0.38,0.0,7.6,5.1,10.2,HEATHROW,2007,11
2007-11-21,2882,6,0.89,1.0001,0.5,2.02,4.2,9.4,6.9,11.8,HEATHROW,2007,11
2007-11-22,2883,6,0.92,1.0036,0.47,0.04,3.8,9.2,7.6,10.7,HEATHROW,2007,11
2007-11-23,2884,2,0.77,1.022,0.62,0.0,6.8,5.2,3.7,6.8,HEATHROW,2007,11
2007-11-24,2885,5,0.85,1.0253,0.2,0.0,0.2,3.0,-2.2,8.3,HEATHROW,2007,11
2007-11-25,2886,3,0.82,1.0245,0.36,0.02,2.2,5.7,0.7,10.7,HEATHROW,2007,11
2007-11-26,2887,7,0.84,1.0311,0.18,0.0,0.1,6.9,4.6,9.2,HEATHROW,2007,11
2007-11-27,2888,8,0.96,1.0282,0.15,0.06,0.0,8.8,7.0,10.5,HEATHROW,2007,11
2007-11-28,2889,7,0.91,1.0162,0.17,0.14,0.1,9.3,7.3,11.3,HEATHROW,2007,11
2007-11-29,2890,4,0.84,1.0081,0.42,0.02,3.6,9.2,7.3,11.0,HEATHROW,2007,11
2007-11-30,2891,7,0.89,1.0047,0.14,1.06,0.0,9.5,4.9,14.1,HEATHROW,2007,11
2007-12-01,2892,3,0.76,1.0005,0.42,0.1,4.2,8.8,6.4,11.1,HEATHROW,2007,12
2007-12-02,2893,6,0.79,0.9919,0.23,0.24,0.9,9.8,6.1,13.4,HEATHROW,2007,12
2007-12-03,2894,2,0.75,1.0017,0.4,0.0,4.0,8.1,5.7,10.5,HEATHROW,2007,12
