date,days,cloud_cover,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2007-10-31,2861,6,0.92,1.0286,0.49,0.0,1.0,4.6,2.1,8.4,BASEL,2007
2007-11-01,2862,5,0.9,1.0322,0.68,0.0,3.7,4.5,2.6,7.2,BASEL,2007
2007-11-02,2863,4,0.87,1.0326,0.89,0.0,5.6,4.8,2.0,9.8,BASEL,2007
2007-11-03,2864,4,0.82,1.0286,0.98,0.0,7.1,7.3,1.6,12.2,BASEL,2007
2007-11-04,2865,7,0.82,1.0256,0.31,0.03,0.4,9.0,4.9,11.7,BASEL,2007
2007-11-05,2866,1,0.79,1.0275,1.01,0.0,8.6,5.2,0.9,10.9,BASEL,2007
2007-11-06,2867,7,0.72,1.0297,0.53,0.02,1.1,7.3,3.3,9.8,BASEL,2007
2007-11-07,2868,6,0.75,1.0294,0.33,0.17,0.0,6.6,4.1,8.3,BASEL,2007
2007-11-08,2869,8,0.81,1.0221,0.3,0.51,0.0,8.7,6.9,10.1,BASEL,2007
2007-11-09,2870,6,0.67,1.0215,0.63,0.0,2.6,5.2,3.0,8.9,BASEL,2007
2007-11-10,2871,8,0.7,1.0233,0.14,0.0,0.0,5.7,3.2,8.8,BASEL,2007
2007-11-11,2872,8,0.78,1.0168,0.26,0.41,0.0,8.7,7.1,10.3,BASEL,2007
2007-11-12,2873,4,0.76,1.0223,0.63,0.01,3.5,4.7,1.9,7.6,BASEL,2007
2007-11-13,2874,6,0.72,1.0177,0.56,0.05,1.7,4.0,1.5,6.6,BASEL,2007
2007-11-14,2875,8,0.84,1.0102,0.16,0.3,0.0,2.8,0.1,4.8,BASEL,2007
2007-11-15,2876,6,0.82,1.0214,0.3,0.0,0.1,0.0,-2.8,2.1,BASEL,2007
2007-11-16,2877,6,0.72,1.0279,0.29,0.0,0.0,-1.2,-4.4,1.0,BASEL,2007
2007-11-17,2878,2,0.79,1.0266,0.88,0.0,7.2,-1.4,-5.5,2.3,BASEL,2007
2007-11-18,2879,3,0.78,1.0151,0.81,0.0,7.0,-0.6,-3.8,3.7,BASEL,2007
2007-11-19,2880,7,0.7,1.0128,0.3,0.0,0.1,0.9,-2.1,3.1,BASEL,2007
2007-11-20,2881,8,0.65,1.0133,0.36,0.0,0.4,4.3,0.6,7.4,BASEL,2007
2007-11-21,2882,7,0.81,1.0116,0.19,0.65,0.0,6.3,4.7,8.0,BASEL,2007
2007-11-22,2883,7,0.88,1.0102,0.22,0.92,0.0,7.2,6.1,9.1,BASEL,2007
2007-11-23,2884,8,0.94,1.0136,0.12,0.85,0.0,8.0,6.5,9.7,BASEL,2007
2007-11-24,2885,8,0.92,1.0235,0.07,0.0,0.0,4.6,3.8,7.0,BASEL,2007
2007-11-25,2886,8,0.77,1.0257,0.2,0.0,0.0,4.4,2.1,6.1,BASEL,2007
2007-11-26,2887,7,0.74,1.0291,0.48,0.0,1.7,4.8,2.9,6.7,BASEL,2007
2007-11-27,2888,1,0.78,1.0297,0.73,0.0,7.5,2.5,-1.3,7.0,BASEL,2007
2007-11-28,2889,1,0.83,1.0229,0.7,0.0,7.9,0.1,-3.0,5.5,BASEL,2007
2007-11-29,2890,6,0.85,1.0173,0.48,0.0,3.3,0.0,-3.4,2.2,BASEL,2007
2007-11-30,2891,8,0.87,1.0165,0.16,0.02,0.0,4.7,1.5,8.1,BASEL,2007
2007-12-01,2892,8,0.86,1.0153,0.12,0.06,0.0,6.4,2.1,9.5,BASEL,2007
2007-12-02,2893,7,0.63,1.0119,0.34,0.69,0.2,9.7,5.7,12.0,BASEL,2007
2007-12-03,2894,6,0.75,1.0056,0.33,0.52,1.6,7.1,4.7,10.3,BASEL,2007
2007-12-04,2895,7,0.78,1.0207,0.26,0.0,0.0,6.3,4.7,7.6,BASEL,2007
2007-12-05,2896,3,0.78,1.0238,0.64,0.12,7.2,7.4,5.3,11.2,BASEL,2007
2007-12-06,2897,8,0.73,1.0221,0.41,0.11,0.8,9.8,7.1,11.9,BASEL,2007
2007-12-07,2898,8,0.72,1.0094,0.31,0.17,0.2,10.2,5.3,14.5,BASEL,2007
2007-12-08,2899,6,0.72,1.012,0.51,0.19,3.3,5.8,4.1,7.3,BASEL,2007
2007-12-09,2900,6,0.66,0.9986,0.35,0.1,1.3,8.4,5.5,10.9,BASEL,2007
2007-12-10,2901,8,0.8,1.0048,0.28,0.31,0.0,6.2,5.2,7.8,BASEL,2007
2007-12-11,2902,8,0.88,1.0228,0.12,0.64,0.0,4.4,2.6,5.9,BASEL,2007
2007-12-12,2903,8,0.9,1.0334,0.1,0.01,0.0,3.8,3.2,5.1,BASEL,2007
2007-12-13,2904,7,0.75,1.0363,0.27,0.0,1.2,4.6,2.7,6.6,BASEL,2007
2007-12-14,2905,5,0.76,1.0353,0.47,0.0,1.9,0.4,-1.1,3.3,BASEL,2007
2007-12-15,2906,3,0.57,1.0321,0.33,0.0,1.1,-0.5,-1.6,0.8,BASEL,2007
2007-12-16,2907,7,0.73,1.0326,0.18,0.0,0.0,-1.6,-4.7,1.0,BASEL,2007
2007-12-17,2908,7,0.64,1.0308,0.09,0.0,0.0,-0.7,-3.7,0.3,BASEL,2007
2007-12-18,2909,8,0.72,1.0341,0.16,0.0,0.0,-2.4,-5.5,-1.4,BASEL,2007
2007-12-19,2910,1,0.74,1.0388,0.58,0.0,6.6,-2.2,-4.7,0.3,BASEL,2007
2007-12-20,2911,0,0.8,1.0362,0.58,0.0,6.6,-2.6,-4.4,0.3,BASEL,2007
2007-12-21,2912,0,0.8,1.0316,0.61,0.0,7.2,-2.8,-4.6,0.4,BASEL,2007
2007-12-22,2913,4,0.84,1.0299,0.53,0.0,4.2,-2.6,-4.5,1.3,BASEL,2007
2007-12-23,2914,7,0.87,1.0315,0.57,0.0,5.8,-3.2,-5.6,0.3,BASEL,2007
2007-12-24,2915,3,0.87,1.0313,0.61,0.0,7.0,-4.3,-7.4,-0.1,BASEL,2007
2007-12-25,2916,5,0.84,1.0268,0.57,0.0,6.1,-3.9,-8.5,0.2,BASEL,2007
2007-12-26,2917,8,0.87,1.0308,0.14,0.12,0.0,-1.3,-3.8,1.3,BASEL,2007
2007-12-27,2918,7,0.89,1.037,0.41,0.0,1.5,0.4,-0.6,2.3,BASEL,2007
2007-12-28,2919,5,0.81,1.0336,0.53,0.0,5.2,-0.9,-2.8,1.4,BASEL,2007
2007-12-29,2920,4,0.8,1.0266,0.58,0.47,5.8,0.0,-3.8,3.5,BASEL,2007
2007-12-30,2921,6,0.85,1.0275,0.36,0.0,1.5,3.8,1.3,6.2,BASEL,2007
2007-12-31,2922,6,0.86,1.0311,0.49,0.0,1.3,0.9,-2.4,4.9,BASEL,2007
2008-01-01,2923,8,0.86,1.0257,0.22,0.0,0.0,-0.5,-2.2,0.9,BASEL,2008
2008-01-02,2924,8,0.67,1.0181,0.25,0.0,0.0,-1.4,-2.1,-0.8,BASEL,2008
2008-01-03,2925,7,0.68,1.0076,0.28,0.0,0.1,-0.5,-3.1,3.2,BASEL,2008
2008-01-04,2926,8,0.8,1.0131,0.14,0.0,0.0,-0.3,-3.6,2.3,BASEL,2008
2008-01-05,2927,8,0.74,1.0126,0.1,1.14,0.0,6.3,1.7,11.6,BASEL,2008
2008-01-06,2928,7,0.88,1.0157,0.19,0.54,0.1,6.4,4.6,8.3,BASEL,2008
2008-01-07,2929,5,0.79,1.0211,0.28,0.37,1.2,7.0,2.3,11.5,BASEL,2008
2008-01-08,2930,4,0.76,1.0251,0.6,0.0,6.8,3.7,0.9,6.9,BASEL,2008
2008-01-09,2931,7,0.87,1.0213,0.16,0.12,0.0,3.7,1.0,6.3,BASEL,2008
2008-01-10,2932,6,0.82,1.0203,0.67,0.0,7.5,6.1,3.7,9.3,BASEL,2008
2008-01-11,2933,6,0.65,1.0093,0.65,0.1,6.3,7.3,3.8,11.0,BASEL,2008
2008-01-12,2934,8,0.8,1.014,0.15,0.09,0.0,4.7,2.8,7.7,BASEL,2008
2008-01-13,2935,3,0.79,1.0184,0.64,0.0,4.1,3.0,0.9,5.9,BASEL,2008
2008-01-14,2936,8,0.86,1.0153,0.22,0.57,0.0,2.7,0.1,4.3,BASEL,2008
2008-01-15,2937,5,0.81,1.0098,0.62,0.18,4.8,5.0,1.8,8.2,BASEL,2008
2008-01-16,2938,6,0.74,1.0036,0.49,0.13,3.4,7.0,4.8,10.1,BASEL,2008
2008-01-17,2939,6,0.8,1.0146,0.45,0.29,1.9,5.4,3.0,9.7,BASEL,2008
2008-01-18,2940,7,0.78,1.0229,0.33,0.03,0.2,9.4,4.9,12.0,BASEL,2008
2008-01-19,2941,7,0.61,1.0305,0.34,0.0,0.6,11.9,10.0,13.5,BASEL,2008
2008-01-20,2942,5,0.65,1.0302,0.76,0.0,5.3,9.2,3.6,12.6,BASEL,2008
2008-01-21,2943,7,0.76,1.0238,0.54,0.51,2.1,7.2,3.4,10.9,BASEL,2008
2008-01-22,2944,5,0.78,1.0232,0.25,0.26,1.5,5.9,0.1,10.9,BASEL,2008
2008-01-23,2945,1,0.75,1.034,0.83,0.0,8.5,1.7,-3.1,6.7,BASEL,2008
2008-01-24,2946,5,0.65,1.0327,0.74,0.04,7.0,3.6,-1.0,7.8,BASEL,2008
2008-01-25,2947,5,0.82,1.0408,0.56,0.0,2.8,4.4,0.1,7.3,BASEL,2008
2008-01-26,2948,7,0.81,1.0403,0.79,0.0,7.6,1.9,-1.2,6.8,BASEL,2008
2008-01-27,2949,7,0.6,1.0371,0.64,0.0,2.9,3.5,-1.2,11.2,BASEL,2008
2008-01-28,2950,6,0.6,1.0346,0.88,0.0,7.2,2.7,-0.4,8.5,BASEL,2008
2008-01-29,2951,2,0.77,1.0291,0.88,0.0,7.3,2.2,-1.6,7.5,BASEL,2008
2008-01-30,2952,8,0.8,1.0273,0.33,0.04,0.0,2.7,0.6,5.4,BASEL,2008
2008-01-31,2953,7,0.83,1.0251,0.27,0.02,0.0,1.4,0.7,3.0,BASEL,2008
2008-02-01,2954,8,0.63,1.0081,0.37,0.62,0.1,7.6,1.2,12.8,BASEL,2008
2008-02-02,2955,4,0.76,1.0194,0.76,0.0,4.9,2.2,-1.7,5.5,BASEL,2008
2008-02-03,2956,2,0.73,1.0177,1.04,0.0,8.7,0.7,-3.0,5.5,BASEL,2008
2008-02-04,2957,8,0.76,1.0117,0.26,0.01,0.0,3.1,-0.6,6.2,BASEL,2008
2008-02-05,2958,5,0.76,1.0222,0.56,0.11,1.4,5.1,0.5,12.0,BASEL,2008
2008-02-06,2959,6,0.65,1.027,0.52,0.01,1.4,10.0,5.1,12.6,BASEL,2008
2008-02-07,2960,1,0.8,1.0382,1.06,0.0,9.1,4.6,0.1,9.4,BASEL,2008
2008-02-08,2961,1,0.76,1.037,1.09,0.0,9.3,2.5,-2.1,9.1,BASEL,2008
2008-02-09,2962,0,0.69,1.0347,1.12,0.0,9.4,2.7,-2.3,9.3,BASEL,2008
2008-02-10,2963,3,0.7,1.034,1.1,0.0,9.0,2.8,-2.7,8.5,BASEL,2008
2008-02-11,2964,1,0.74,1.0333,1.13,0.0,9.0,2.5,-2.1,8.5,BASEL,2008
2008-02-12,2965,5,0.69,1.0331,1.01,0.0,6.1,2.6,-0.8,8.5,BASEL,2008
2008-02-13,2966,1,0.74,1.0351,1.11,0.0,8.6,1.7,-2.1,7.4,BASEL,2008
2008-02-14,2967,3,0.84,1.0351,1.13,0.0,8.3,0.3,-3.5,6.8,BASEL,2008
2008-02-15,2968,8,0.8,1.0352,0.16,0.0,0.0,0.1,-1.6,1.7,BASEL,2008
2008-02-16,2969,0,0.52,1.0397,1.34,0.0,9.6,0.7,-4.8,5.8,BASEL,2008
2008-02-17,2970,1,0.53,1.0408,1.31,0.0,9.6,0.7,-3.0,6.3,BASEL,2008
2008-02-18,2971,0,0.61,1.0344,1.32,0.0,9.6,1.1,-5.0,8.8,BASEL,2008
2008-02-19,2972,0,0.58,1.0266,1.31,0.0,9.6,2.6,-3.4,10.9,BASEL,2008
2008-02-20,2973,6,0.76,1.0246,0.71,0.41,3.7,3.8,-1.3,9.5,BASEL,2008
2008-02-21,2974,8,0.92,1.0283,0.22,0.16,0.0,6.9,5.5,8.9,BASEL,2008
2008-02-22,2975,7,0.77,1.031,0.7,0.0,0.0,8.7,4.1,12.9,BASEL,2008
2008-02-23,2976,3,0.68,1.0295,1.31,0.0,9.1,11.1,6.2,16.5,BASEL,2008
2008-02-24,2977,0,0.67,1.0242,1.4,0.0,9.9,9.7,3.2,17.7,BASEL,2008
2008-02-25,2978,5,0.7,1.0244,1.19,0.0,6.3,8.3,2.9,14.9,BASEL,2008
2008-02-26,2979,5,0.73,1.0185,0.81,0.23,2.1,9.4,3.5,16.5,BASEL,2008
2008-02-27,2980,6,0.72,1.0212,1.01,0.0,3.8,8.3,3.8,11.1,BASEL,2008
2008-02-28,2981,5,0.69,1.0235,1.09,0.01,4.4,8.0,2.4,12.7,BASEL,2008
2008-02-29,2982,8,0.72,1.0202,0.7,0.32,0.8,11.8,8.6,15.3,BASEL,2008
2008-03-01,2983,8,0.64,1.0128,0.62,0.26,0.9,11.9,9.9,13.7,BASEL,2008
2008-03-02,2984,7,0.64,1.0176,0.5,0.0,0.0,11.4,9.3,13.5,BASEL,2008
2008-03-03,2985,7,0.73,1.0149,0.87,0.3,1.4,8.8,3.6,13.3,BASEL,2008
2008-03-04,2986,8,0.78,1.016,1.04,0.28,2.4,3.1,0.7,6.3,BASEL,2008
2008-03-05,2987,4,0.66,1.0276,1.5,0.08,6.4,1.3,-2.1,4.7,BASEL,2008
2008-03-06,2988,1,0.6,1.0267,1.73,0.0,10.4,0.3,-4.8,5.6,BASEL,2008
2008-03-07,2989,7,0.63,1.0173,0.92,0.02,0.5,1.4,-3.5,5.5,BASEL,2008
2008-03-08,2990,7,0.78,1.0144,1.0,0.0,2.5,4.6,1.5,10.1,BASEL,2008
2008-03-09,2991,6,0.69,1.0084,1.34,0.0,5.4,6.6,-0.2,12.3,BASEL,2008
2008-03-10,2992,7,0.64,0.9983,0.81,0.13,1.7,8.6,5.2,11.1,BASEL,2008
2008-03-11,2993,7,0.63,1.0021,1.16,0.32,3.3,9.2,6.4,12.8,BASEL,2008
2008-03-12,2994,7,0.69,1.0084,0.88,0.78,2.3,10.7,6.6,13.8,BASEL,2008
2008-03-13,2995,7,0.58,1.0201,0.62,0.02,0.2,7.8,5.4,10.3,BASEL,2008
2008-03-14,2996,7,0.65,1.016,1.15,0.0,1.2,11.5,7.4,16.3,BASEL,2008
2008-03-15,2997,4,0.64,1.0101,1.6,0.0,7.5,11.7,4.2,18.1,BASEL,2008
2008-03-16,2998,7,0.6,1.0069,1.09,0.03,1.7,10.6,7.8,12.9,BASEL,2008
2008-03-17,2999,8,0.78,1.0107,0.4,0.36,0.0,6.8,3.9,8.9,BASEL,2008
2008-03-18,3000,5,0.6,1.0144,1.3,0.0,4.1,3.9,-0.5,8.2,BASEL,2008
2008-03-19,3001,6,0.67,1.0166,1.45,0.0,5.1,2.1,-2.4,7.1,BASEL,2008
2008-03-20,3002,7,0.64,1.0176,1.4,0.1,3.2,3.3,0.0,6.9,BASEL,2008
2008-03-21,3003,8,0.77,0.993,0.51,0.85,0.4,4.1,2.1,7.9,BASEL,2008
2008-03-22,3004,4,0.69,0.9921,1.19,0.07,4.8,3.2,1.3,7.1,BASEL,2008
2008-03-23,3005,8,0.83,0.9993,0.55,0.23,0.0,0.6,-2.3,2.8,BASEL,2008
2008-03-24,3006,6,0.74,0.9998,1.03,0.16,3.3,-0.4,-4.5,2.7,BASEL,2008
2008-03-25,3007,6,0.76,1.0079,1.52,0.03,4.4,1.2,-0.8,4.3,BASEL,2008
2008-03-26,3008,6,0.8,1.0053,0.87,0.18,0.1,4.8,2.1,8.5,BASEL,2008
2008-03-27,3009,6,0.73,1.0039,1.34,0.0,2.8,5.2,0.8,10.1,BASEL,2008
2008-03-28,3010,4,0.59,1.0127,2.14,0.14,9.2,7.0,-0.2,13.0,BASEL,2008
2008-03-29,3011,5,0.55,1.0204,2.24,0.0,9.3,9.7,6.5,14.7,BASEL,2008
2008-03-30,3012,7,0.46,1.0118,1.86,0.03,7.0,12.5,5.9,20.3,BASEL,2008
2008-03-31,3013,8,0.69,1.019,1.2,0.04,1.2,9.2,6.5,12.7,BASEL,2008
2008-04-01,3014,5,0.64,1.0246,1.74,0.0,4.6,10.9,6.4,15.8,BASEL,2008
2008-04-02,3015,8,0.62,1.0245,1.09,0.0,0.2,10.3,8.2,12.8,BASEL,2008
2008-04-03,3016,7,0.7,1.0251,0.88,0.08,1.0,7.8,6.0,10.9,BASEL,2008
2008-04-04,3017,6,0.67,1.0267,1.36,0.0,2.9,7.2,2.7,11.3,BASEL,2008
2008-04-05,3018,7,0.65,1.0132,1.42,0.48,1.8,8.7,3.9,14.9,BASEL,2008
2008-04-06,3019,5,0.74,1.0032,1.32,0.15,2.7,5.2,3.0,8.7,BASEL,2008
2008-04-07,3020,3,0.62,1.0075,1.69,0.0,6.0,2.7,-0.8,7.0,BASEL,2008
2008-04-08,3021,8,0.72,1.0052,0.57,0.0,0.0,3.0,-1.7,6.0,BASEL,2008
2008-04-09,3022,8,0.84,0.9978,0.62,2.07,0.5,8.1,5.2,11.6,BASEL,2008
2008-04-10,3023,8,0.94,0.9976,0.43,1.92,0.0,8.6,7.7,9.6,BASEL,2008
2008-04-11,3024,7,0.86,1.0013,0.73,0.67,1.0,9.0,5.6,14.4,BASEL,2008
2008-04-12,3025,6,0.71,1.0132,1.67,0.0,6.1,8.2,4.1,12.8,BASEL,2008
2008-04-13,3026,6,0.64,1.0146,1.55,0.05,3.8,9.4,4.2,15.2,BASEL,2008
2008-04-14,3027,8,0.74,1.0166,1.01,0.08,0.1,7.6,5.5,10.7,BASEL,2008
2008-04-15,3028,8,0.81,1.0213,0.88,0.39,1.2,5.9,4.4,8.2,BASEL,2008
2008-04-16,3029,6,0.77,1.0188,1.93,0.16,5.1,5.5,2.6,10.0,BASEL,2008
2008-04-17,3030,7,0.75,1.0061,1.82,0.02,4.2,6.2,2.4,11.1,BASEL,2008
2008-04-18,3031,6,0.71,0.9961,2.26,0.02,7.0,10.7,4.5,16.7,BASEL,2008
2008-04-19,3032,6,0.6,1.0,1.77,0.02,3.9,12.0,8.2,17.0,BASEL,2008
2008-04-20,3033,7,0.72,1.0027,1.62,0.0,2.7,10.7,4.7,16.5,BASEL,2008
2008-04-21,3034,8,0.89,1.0009,0.44,2.76,0.0,9.8,8.4,11.4,BASEL,2008
2008-04-22,3035,8,0.91,1.0082,0.25,1.78,0.0,9.9,9.2,10.4,BASEL,2008
2008-04-23,3036,8,0.89,1.0189,0.69,0.1,0.1,11.7,9.8,13.8,BASEL,2008
2008-04-24,3037,6,0.7,1.0247,2.12,0.0,5.3,13.7,9.2,19.1,BASEL,2008
2008-04-25,3038,7,0.6,1.0289,1.54,0.0,3.8,13.2,8.1,17.1,BASEL,2008
2008-04-26,3039,2,0.56,1.027,2.88,0.0,12.5,13.0,4.9,19.6,BASEL,2008
2008-04-27,3040,6,0.56,1.0196,2.64,0.0,10.3,14.8,7.0,21.4,BASEL,2008
2008-04-28,3041,8,0.78,1.0113,1.01,0.25,1.4,13.0,9.7,18.0,BASEL,2008
2008-04-29,3042,5,0.61,1.0068,2.28,0.01,6.2,11.7,8.6,16.4,BASEL,2008
2008-04-30,3043,6,0.74,1.0056,0.98,0.19,1.7,9.7,7.3,13.6,BASEL,2008
2008-05-01,3044,7,0.71,1.0157,2.08,0.01,5.2,10.8,6.7,16.5,BASEL,2008
2008-05-02,3045,3,0.6,1.0224,2.68,0.0,10.4,13.7,6.2,20.8,BASEL,2008
2008-05-03,3046,4,0.59,1.0236,2.51,0.0,7.8,14.3,6.5,22.1,BASEL,2008
2008-05-04,3047,4,0.58,1.0206,2.76,0.0,11.9,16.0,7.1,23.0,BASEL,2008
2008-05-05,3048,1,0.45,1.0215,3.2,0.0,13.1,15.7,8.7,21.7,BASEL,2008
2008-05-06,3049,1,0.47,1.0206,3.14,0.0,13.0,16.6,7.9,23.5,BASEL,2008
2008-05-07,3050,2,0.51,1.0187,3.1,0.0,12.2,17.1,8.5,23.6,BASEL,2008
2008-05-08,3051,1,0.49,1.016,3.16,0.0,13.1,17.3,9.5,23.9,BASEL,2008
2008-05-09,3052,4,0.52,1.0134,2.82,0.0,9.8,17.5,8.7,24.6,BASEL,2008
2008-05-10,3053,3,0.44,1.013,3.14,0.0,13.0,19.4,10.2,26.6,BASEL,2008
2008-05-11,3054,4,0.59,1.0148,3.03,0.4,10.9,16.7,10.6,24.4,BASEL,2008
2008-05-12,3055,1,0.66,1.0147,3.21,0.0,13.3,16.3,9.3,23.4,BASEL,2008
2008-05-13,3056,1,0.55,1.0125,3.15,0.0,13.1,17.4,9.2,24.8,BASEL,2008
2008-05-14,3057,4,0.55,1.0123,2.75,0.01,8.7,17.8,10.5,25.6,BASEL,2008
2008-05-15,3058,7,0.76,1.0114,1.79,1.04,1.2,15.9,13.6,20.2,BASEL,2008
2008-05-16,3059,7,0.78,1.0089,2.47,0.81,7.2,16.8,12.9,22.1,BASEL,2008
2008-05-17,3060,8,0.89,1.0082,0.73,0.43,0.0,14.5,12.6,16.6,BASEL,2008
2008-05-18,3061,6,0.84,1.0083,1.75,1.1,4.1,13.7,11.6,18.7,BASEL,2008
2008-05-19,3062,8,0.84,1.0094,0.87,0.05,0.0,13.2,11.3,15.9,BASEL,2008
2008-05-20,3063,7,0.66,1.0104,0.89,0.0,2.2,13.6,10.4,16.2,BASEL,2008
2008-05-21,3064,8,0.7,1.0138,0.9,0.0,0.0,11.7,8.6,14.4,BASEL,2008
2008-05-22,3065,8,0.76,1.0145,1.14,0.0,0.0,13.0,10.0,16.6,BASEL,2008
2008-05-23,3066,4,0.66,1.0118,3.13,0.01,10.3,15.8,10.0,21.8,BASEL,2008
2008-05-24,3067,8,0.84,1.0098,1.03,0.78,0.5,15.4,12.9,19.3,BASEL,2008
2008-05-25,3068,7,0.76,1.0115,2.06,0.13,2.9,18.2,13.4,23.9,BASEL,2008
2008-05-26,3069,8,0.79,1.0099,1.44,0.16,1.2,19.0,15.6,24.2,BASEL,2008
2008-05-27,3070,7,0.81,1.009,2.01,0.0,2.4,19.8,16.0,23.0,BASEL,2008
2008-05-28,3071,6,0.65,1.0112,2.57,0.0,4.6,20.4,17.4,24.3,BASEL,2008
2008-05-29,3072,8,0.78,1.0088,1.74,0.4,1.7,20.0,16.4,24.2,BASEL,2008
2008-05-30,3073,7,0.77,1.0101,2.18,1.69,4.5,19.3,15.6,24.8,BASEL,2008
2008-05-31,3074,7,0.84,1.0149,1.82,0.44,2.6,17.4,14.7,22.7,BASEL,2008
2008-06-01,3075,7,0.76,1.014,1.82,0.0,2.7,19.1,14.4,24.5,BASEL,2008
2008-06-02,3076,7,0.76,1.0123,1.89,0.0,3.5,18.0,14.9,22.7,BASEL,2008
2008-06-03,3077,7,0.73,1.0145,2.34,0.38,1.3,17.7,13.2,22.4,BASEL,2008
2008-06-04,3078,8,0.86,1.0164,0.6,0.06,0.0,14.4,13.9,15.2,BASEL,2008
2008-06-05,3079,8,0.88,1.0124,0.6,0.1,0.0,15.0,13.8,16.2,BASEL,2008
2008-06-06,3080,8,0.86,1.0139,0.49,0.12,0.0,13.4,11.7,15.1,BASEL,2008
2008-06-07,3081,8,0.89,1.0171,0.37,0.07,0.0,12.3,11.6,12.9,BASEL,2008
2008-06-08,3082,7,0.83,1.0177,1.6,0.01,1.0,15.2,12.0,21.1,BASEL,2008
2008-06-09,3083,4,0.75,1.0194,2.84,0.0,9.2,17.5,9.9,24.7,BASEL,2008
2008-06-10,3084,4,0.75,1.0192,2.87,0.54,8.2,19.1,13.3,26.4,BASEL,2008
2008-06-11,3085,7,0.84,1.0176,1.48,0.33,0.7,17.3,14.6,22.3,BASEL,2008
2008-06-12,3086,6,0.71,1.0139,2.86,0.31,6.9,15.9,11.3,21.3,BASEL,2008
2008-06-13,3087,7,0.71,1.0163,2.06,0.07,1.9,12.8,9.9,17.2,BASEL,2008
2008-06-14,3088,5,0.62,1.0163,2.76,0.0,7.0,13.4,8.8,19.0,BASEL,2008
2008-06-15,3089,8,0.81,1.0128,1.19,0.7,0.1,11.8,8.2,15.4,BASEL,2008
2008-06-16,3090,8,0.82,1.0102,1.53,0.46,0.0,13.6,10.9,16.4,BASEL,2008
2008-06-17,3091,7,0.88,1.0117,1.19,0.24,0.6,15.3,12.6,19.2,BASEL,2008
2008-06-18,3092,4,0.64,1.0147,2.14,0.0,10.0,18.5,14.5,22.8,BASEL,2008
2008-06-19,3093,6,0.52,1.0158,2.88,0.0,10.0,21.1,15.0,26.2,BASEL,2008
2008-06-20,3094,5,0.63,1.0201,2.5,0.0,6.9,20.2,14.8,26.0,BASEL,2008
2008-06-21,3095,1,0.64,1.0195,3.39,0.0,14.6,22.3,13.6,29.0,BASEL,2008
2008-06-22,3096,4,0.66,1.0165,2.81,0.05,12.5,24.4,17.3,31.4,BASEL,2008
2008-06-23,3097,3,0.7,1.0171,3.11,0.0,11.2,24.4,19.5,30.5,BASEL,2008
2008-06-24,3098,6,0.78,1.0158,1.88,0.0,3.0,22.5,17.5,28.2,BASEL,2008
2008-06-25,3099,4,0.68,1.0161,2.98,0.0,10.3,24.0,19.5,30.5,BASEL,2008
2008-06-26,3100,7,0.66,1.0196,1.68,0.0,1.5,21.2,17.2,25.6,BASEL,2008
2008-06-27,3101,2,0.6,1.0204,3.32,0.0,11.9,20.9,15.6,25.9,BASEL,2008
2008-06-28,3102,1,0.61,1.0211,3.45,0.0,14.3,20.8,13.4,26.9,BASEL,2008
2008-06-29,3103,3,0.63,1.0178,3.33,0.0,14.1,23.2,16.4,29.3,BASEL,2008
2008-06-30,3104,2,0.63,1.0186,3.03,0.0,10.9,22.8,18.1,28.3,BASEL,2008
2008-07-01,3105,3,0.61,1.0146,2.87,0.0,10.0,23.3,15.6,31.3,BASEL,2008
2008-07-02,3106,2,0.55,1.0102,3.09,0.78,12.6,25.0,18.5,32.5,BASEL,2008
2008-07-03,3107,7,0.89,1.013,1.14,1.51,0.3,18.2,14.5,22.9,BASEL,2008
2008-07-04,3108,3,0.63,1.017,3.3,0.0,12.5,18.0,13.2,22.9,BASEL,2008
2008-07-05,3109,5,0.61,1.0144,3.04,0.0,8.8,20.0,12.7,26.7,BASEL,2008
2008-07-06,3110,7,0.81,1.0113,1.43,0.67,2.2,18.3,15.2,22.3,BASEL,2008
2008-07-07,3111,4,0.63,1.0118,2.61,0.0,7.2,17.7,14.0,22.4,BASEL,2008
2008-07-08,3112,6,0.68,1.0171,1.61,0.14,1.5,16.5,14.3,20.0,BASEL,2008
2008-07-09,3113,3,0.66,1.0182,3.08,0.0,10.9,18.7,13.3,24.1,BASEL,2008
2008-07-10,3114,1,0.6,1.0143,3.34,0.0,14.1,21.8,13.8,29.1,BASEL,2008
2008-07-11,3115,4,0.73,1.0112,2.38,4.77,8.5,21.1,17.4,28.5,BASEL,2008
2008-07-12,3116,8,0.78,1.0127,1.08,1.27,0.4,17.5,15.6,20.2,BASEL,2008
2008-07-13,3117,8,0.88,1.0142,0.92,1.03,0.0,15.1,13.3,17.4,BASEL,2008
2008-07-14,3118,7,0.77,1.0231,2.2,0.0,3.5,15.8,12.7,20.6,BASEL,2008
2008-07-15,3119,0,0.64,1.0276,3.37,0.0,14.4,18.2,11.2,24.7,BASEL,2008
2008-07-16,3120,2,0.63,1.0206,3.27,0.34,13.2,20.7,13.2,26.6,BASEL,2008
2008-07-17,3121,7,0.85,1.016,1.2,0.7,0.7,16.9,15.5,20.0,BASEL,2008
