date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2007-11-18,2879,0,4.2,12.0,0.85,1.0124,0.64,0.0,7.3,2.7,-2.6,6.7,DE_BILT,2007,11
2007-11-19,2880,8,4.3,11.0,0.82,1.008,0.21,0.1,0.4,4.4,2.5,5.7,DE_BILT,2007,11
2007-11-20,2881,8,3.9,9.0,0.79,1.0085,0.31,0.06,1.7,7.6,4.8,10.5,DE_BILT,2007,11
2007-11-21,2882,5,3.5,8.0,0.86,1.0048,0.15,0.07,0.0,8.7,6.0,11.2,DE_BILT,2007,11
2007-11-22,2883,4,3.0,8.0,0.92,1.0053,0.5,0.0,5.1,7.4,4.0,12.7,DE_BILT,2007,11
2007-11-23,2884,5,2.7,13.0,0.9,1.0166,0.3,0.1,1.7,4.9,0.6,8.3,DE_BILT,2007,11
2007-11-24,2885,7,3.6,13.0,0.85,1.022,0.29,0.13,1.6,4.6,-0.6,8.2,DE_BILT,2007,11
2007-11-25,2886,6,3.8,16.0,0.83,1.0178,0.34,0.23,2.4,6.5,3.2,8.9,DE_BILT,2007,11
2007-11-26,2887,7,3.0,13.0,0.79,1.0257,0.3,0.02,1.8,5.0,2.2,8.3,DE_BILT,2007,11
2007-11-27,2888,7,1.9,5.0,0.86,1.0278,0.25,0.0,1.2,5.4,1.0,8.6,DE_BILT,2007,11
2007-11-28,2889,8,4.0,9.0,0.84,1.0186,0.13,0.02,0.0,5.9,4.7,7.0,DE_BILT,2007,11
2007-11-29,2890,6,4.4,11.0,0.91,1.0066,0.13,0.26,0.0,6.3,5.0,8.0,DE_BILT,2007,11
2007-11-30,2891,7,4.8,13.0,0.94,1.006,0.13,0.67,0.0,7.2,2.8,9.8,DE_BILT,2007,11
2007-12-01,2892,6,7.1,16.0,0.8,1.001,0.42,0.26,4.8,9.0,7.4,10.8,DE_BILT,2007,12
2007-12-02,2893,7,7.2,18.0,0.84,0.9913,0.12,1.3,0.0,9.0,6.8,11.4,DE_BILT,2007,12
2007-12-03,2894,7,4.3,14.0,0.82,0.9953,0.33,0.56,3.2,6.8,2.6,9.1,DE_BILT,2007,12
2007-12-04,2895,8,3.8,10.0,0.9,1.0132,0.11,0.06,0.0,7.6,4.0,11.3,DE_BILT,2007,12
2007-12-05,2896,8,6.9,14.0,0.86,1.01,0.11,0.24,0.0,11.5,9.8,12.8,DE_BILT,2007,12
2007-12-06,2897,7,6.2,15.0,0.92,1.0062,0.15,2.39,0.4,10.4,8.0,13.1,DE_BILT,2007,12
2007-12-07,2898,7,7.8,21.0,0.78,0.9952,0.21,0.71,1.3,10.1,7.1,13.8,DE_BILT,2007,12
2007-12-08,2899,7,5.8,17.0,0.86,0.9995,0.23,1.08,1.7,6.5,4.2,8.7,DE_BILT,2007,12
2007-12-09,2900,6,5.0,11.0,0.87,0.9857,0.4,0.51,4.9,7.7,6.6,9.4,DE_BILT,2007,12
2007-12-10,2901,7,3.4,9.0,0.92,1.0016,0.27,0.01,2.4,6.9,5.1,8.8,DE_BILT,2007,12
2007-12-11,2902,4,3.4,10.0,0.83,1.026,0.36,0.0,4.3,4.7,0.1,8.0,DE_BILT,2007,12
2007-12-12,2903,8,1.1,4.0,0.97,1.0378,0.11,0.0,0.0,3.0,-1.0,5.3,DE_BILT,2007,12
2007-12-13,2904,6,1.8,5.0,0.95,1.0424,0.2,0.0,1.2,1.6,-1.8,3.9,DE_BILT,2007,12
2007-12-14,2905,4,1.9,7.0,0.92,1.0404,0.35,0.0,4.0,0.5,-2.4,4.3,DE_BILT,2007,12
2007-12-15,2906,5,3.3,7.0,0.8,1.0382,0.28,0.0,2.7,1.5,-1.7,4.1,DE_BILT,2007,12
2007-12-16,2907,1,3.4,7.0,0.8,1.0394,0.45,0.0,6.4,-1.2,-3.6,2.3,DE_BILT,2007,12
2007-12-17,2908,2,4.7,11.0,0.82,1.0379,0.16,0.0,0.7,-0.7,-2.5,1.1,DE_BILT,2007,12
2007-12-18,2909,2,3.0,6.0,0.89,1.0384,0.36,0.0,4.4,-1.8,-3.4,0.5,DE_BILT,2007,12
2007-12-19,2910,4,2.4,5.0,0.94,1.0404,0.4,0.0,5.3,-3.0,-4.4,0.1,DE_BILT,2007,12
2007-12-20,2911,8,2.0,4.0,0.97,1.0367,0.11,0.0,0.0,-4.0,-4.7,-3.1,DE_BILT,2007,12
2007-12-21,2912,8,1.2,3.0,0.99,1.0295,0.11,0.0,0.0,-4.5,-5.7,-3.7,DE_BILT,2007,12
2007-12-22,2913,3,1.7,4.0,0.98,1.0259,0.46,0.0,6.6,-3.3,-6.9,0.0,DE_BILT,2007,12
2007-12-23,2914,6,1.5,4.0,0.99,1.028,0.42,0.0,5.6,1.5,-3.4,7.4,DE_BILT,2007,12
2007-12-24,2915,7,3.3,8.0,0.95,1.026,0.11,0.0,0.0,1.9,-0.4,3.8,DE_BILT,2007,12
2007-12-25,2916,5,4.8,9.0,0.79,1.0178,0.2,0.07,1.3,3.3,0.8,5.2,DE_BILT,2007,12
2007-12-26,2917,7,3.5,8.0,0.97,1.0247,0.25,0.0,2.1,3.9,2.9,5.9,DE_BILT,2007,12
2007-12-27,2918,8,5.5,10.0,0.95,1.0286,0.11,0.0,0.0,5.1,3.2,8.1,DE_BILT,2007,12
2007-12-28,2919,7,6.0,13.0,0.87,1.0228,0.22,0.0,1.5,6.9,5.4,8.3,DE_BILT,2007,12
2007-12-29,2920,4,6.7,14.0,0.85,1.0119,0.41,0.28,5.3,6.4,4.1,8.7,DE_BILT,2007,12
2007-12-30,2921,6,3.5,11.0,0.83,1.0221,0.21,0.03,1.4,6.0,0.0,9.3,DE_BILT,2007,12
2007-12-31,2922,8,1.5,4.0,0.96,1.0286,0.11,0.15,0.0,3.8,-1.0,6.9,DE_BILT,2007,12
2008-01-01,2923,8,3.2,7.0,0.96,1.026,0.2,0.0,1.2,1.9,-0.6,4.5,DE_BILT,2008,1
2008-01-02,2924,4,4.8,10.0,0.85,1.0204,0.47,0.0,6.5,-0.6,-2.4,1.8,DE_BILT,2008,1
2008-01-03,2925,8,6.0,11.0,0.73,1.0079,0.3,0.01,2.9,0.6,-1.8,1.8,DE_BILT,2008,1
2008-01-04,2926,8,5.5,11.0,0.76,1.007,0.11,0.04,0.0,3.3,1.5,5.9,DE_BILT,2008,1
2008-01-05,2927,7,5.5,13.0,0.89,1.0004,0.22,0.87,1.3,6.7,4.6,8.5,DE_BILT,2008,1
2008-01-06,2928,3,3.3,9.0,0.93,1.0094,0.48,0.14,6.3,3.7,1.4,7.8,DE_BILT,2008,1
2008-01-07,2929,7,6.8,19.0,0.81,1.0079,0.29,0.54,2.5,7.1,3.6,9.0,DE_BILT,2008,1
2008-01-08,2930,6,5.2,12.0,0.87,1.0159,0.14,0.0,0.2,6.0,4.2,7.8,DE_BILT,2008,1
2008-01-09,2931,6,5.9,12.0,0.84,1.0105,0.28,0.12,2.2,6.5,4.6,8.7,DE_BILT,2008,1
2008-01-10,2932,6,6.5,14.0,0.83,1.0077,0.25,0.28,1.7,7.6,4.6,10.4,DE_BILT,2008,1
2008-01-11,2933,8,5.4,12.0,0.88,0.9982,0.15,1.26,0.2,9.7,8.4,11.0,DE_BILT,2008,1
2008-01-12,2934,5,4.9,14.0,0.85,1.0046,0.33,0.05,2.9,5.8,2.8,8.6,DE_BILT,2008,1
2008-01-13,2935,6,5.0,10.0,0.84,1.0114,0.18,0.03,0.5,5.6,2.5,9.2,DE_BILT,2008,1
2008-01-14,2936,7,6.3,13.0,0.81,1.0027,0.25,0.01,1.5,6.6,2.3,9.1,DE_BILT,2008,1
2008-01-15,2937,8,8.5,17.0,0.85,0.9923,0.13,0.82,0.0,8.5,7.1,10.1,DE_BILT,2008,1
2008-01-16,2938,5,5.6,16.0,0.83,0.9946,0.35,0.0,3.0,7.2,1.6,9.9,DE_BILT,2008,1
2008-01-17,2939,7,5.2,13.0,0.92,1.0033,0.13,0.39,0.0,6.1,0.8,9.7,DE_BILT,2008,1
2008-01-18,2940,8,6.9,19.0,0.88,1.0095,0.14,1.0,0.0,9.7,7.4,12.3,DE_BILT,2008,1
2008-01-19,2941,8,5.3,16.0,0.96,1.017,0.14,1.47,0.0,10.9,9.7,12.4,DE_BILT,2008,1
2008-01-20,2942,8,7.4,18.0,0.91,1.018,0.14,0.17,0.0,11.6,10.4,12.5,DE_BILT,2008,1
2008-01-21,2943,8,7.8,17.0,0.9,1.0092,0.14,1.13,0.0,10.1,8.7,11.0,DE_BILT,2008,1
2008-01-22,2944,3,3.4,14.0,0.83,1.0215,0.57,0.09,6.3,4.4,0.4,9.3,DE_BILT,2008,1
2008-01-23,2945,8,5.2,11.0,0.89,1.0261,0.15,0.09,0.0,6.9,2.3,10.3,DE_BILT,2008,1
2008-01-24,2946,6,5.0,13.0,0.83,1.0265,0.15,0.2,0.0,8.5,3.2,10.3,DE_BILT,2008,1
2008-01-25,2947,4,5.9,15.0,0.82,1.0341,0.33,0.0,2.0,6.6,2.4,9.2,DE_BILT,2008,1
2008-01-26,2948,5,6.0,15.0,0.83,1.0309,0.48,0.0,4.2,8.2,6.1,11.3,DE_BILT,2008,1
2008-01-27,2949,8,4.5,13.0,0.84,1.0301,0.36,0.01,2.3,8.6,7.6,9.7,DE_BILT,2008,1
2008-01-28,2950,8,2.4,6.0,0.84,1.0328,0.16,0.0,0.0,8.3,7.1,9.6,DE_BILT,2008,1
2008-01-29,2951,8,3.8,7.0,0.83,1.0274,0.16,0.0,0.0,6.4,5.7,7.1,DE_BILT,2008,1
2008-01-30,2952,5,3.2,9.0,0.88,1.0233,0.37,0.36,2.2,4.6,0.6,7.3,DE_BILT,2008,1
2008-01-31,2953,7,7.9,20.0,0.84,1.0076,0.2,0.55,0.2,4.5,1.4,7.3,DE_BILT,2008,1
2008-02-01,2954,6,7.3,18.0,0.71,0.9947,0.4,0.09,2.5,5.9,1.9,7.9,DE_BILT,2008,2
2008-02-02,2955,5,4.6,14.0,0.79,1.0119,0.65,0.78,6.0,3.1,0.4,6.2,DE_BILT,2008,2
2008-02-03,2956,3,5.6,12.0,0.71,1.0098,0.72,0.0,7.0,3.1,0.9,4.8,DE_BILT,2008,2
2008-02-04,2957,5,5.0,11.0,0.79,1.0023,0.35,0.02,1.6,5.9,3.3,8.3,DE_BILT,2008,2
2008-02-05,2958,7,7.0,14.0,0.89,1.0054,0.22,0.54,0.2,7.8,3.7,11.5,DE_BILT,2008,2
2008-02-06,2959,5,5.0,14.0,0.86,1.0189,0.29,0.13,0.8,7.3,1.5,10.8,DE_BILT,2008,2
2008-02-07,2960,6,3.1,9.0,0.86,1.0357,0.49,0.0,3.1,4.9,-0.8,8.1,DE_BILT,2008,2
2008-02-08,2961,2,3.2,7.0,0.68,1.0353,0.85,0.0,8.1,6.8,2.7,11.7,DE_BILT,2008,2
2008-02-09,2962,0,2.5,6.0,0.66,1.0345,0.89,0.0,8.5,5.6,0.9,12.4,DE_BILT,2008,2
2008-02-10,2963,0,2.5,6.0,0.66,1.0357,0.83,0.0,7.5,5.5,-0.3,13.4,DE_BILT,2008,2
2008-02-11,2964,0,2.5,6.0,0.79,1.0358,0.9,0.0,8.3,5.4,-1.3,14.1,DE_BILT,2008,2
2008-02-12,2965,0,1.7,4.0,0.81,1.0359,0.95,0.0,8.9,5.0,-2.3,14.1,DE_BILT,2008,2
2008-02-13,2966,8,2.3,8.0,0.98,1.0374,0.21,0.0,0.0,1.7,-0.8,3.4,DE_BILT,2008,2
2008-02-14,2967,8,2.5,7.0,0.92,1.0379,0.22,0.0,0.0,3.2,0.5,5.0,DE_BILT,2008,2
2008-02-15,2968,1,4.4,10.0,0.65,1.0406,0.97,0.0,8.5,2.0,-1.7,5.2,DE_BILT,2008,2
2008-02-16,2969,0,3.8,9.0,0.6,1.0449,1.02,0.0,9.0,-0.5,-3.7,4.2,DE_BILT,2008,2
2008-02-17,2970,0,1.6,4.0,0.7,1.0401,1.0,0.0,8.6,-0.7,-6.9,8.4,DE_BILT,2008,2
2008-02-18,2971,3,1.0,4.0,0.89,1.0341,0.94,0.0,7.5,0.4,-5.9,8.0,DE_BILT,2008,2
2008-02-19,2972,6,2.0,5.0,0.96,1.0265,0.39,0.0,1.1,1.7,-1.2,5.4,DE_BILT,2008,2
2008-02-20,2973,8,1.5,5.0,0.96,1.0193,0.5,0.0,2.1,1.1,-1.5,4.8,DE_BILT,2008,2
2008-02-21,2974,8,5.6,15.0,0.92,1.0202,0.25,0.09,0.0,7.1,2.4,9.9,DE_BILT,2008,2
2008-02-22,2975,8,7.3,16.0,0.87,1.0206,0.25,0.03,0.0,9.8,8.5,10.8,DE_BILT,2008,2
2008-02-23,2976,6,4.4,11.0,0.86,1.0255,0.31,0.0,0.3,8.4,4.4,10.9,DE_BILT,2008,2
2008-02-24,2977,8,4.1,12.0,0.77,1.0186,0.6,0.49,2.7,9.5,8.3,11.8,DE_BILT,2008,2
2008-02-25,2978,4,3.5,11.0,0.81,1.019,1.13,0.18,8.7,7.9,4.1,10.9,DE_BILT,2008,2
2008-02-26,2979,5,6.4,14.0,0.83,1.0062,0.5,0.61,1.6,9.9,7.2,12.1,DE_BILT,2008,2
2008-02-27,2980,1,4.6,12.0,0.77,1.0158,1.17,0.0,8.8,7.1,3.3,10.4,DE_BILT,2008,2
2008-02-28,2981,7,2.0,6.0,0.82,1.0199,0.62,0.0,2.6,6.9,1.9,11.3,DE_BILT,2008,2
2008-02-29,2982,7,5.2,19.0,0.88,1.01,0.75,0.96,3.8,7.2,1.9,10.1,DE_BILT,2008,2
2008-03-01,2983,7,8.2,21.0,0.7,1.0005,0.96,0.19,4.9,9.4,7.9,11.3,DE_BILT,2008,3
2008-03-02,2984,6,6.6,19.0,0.71,1.0061,1.01,0.02,5.2,9.9,6.0,12.5,DE_BILT,2008,3
2008-03-03,2985,5,4.9,15.0,0.67,1.0087,1.27,0.0,7.9,6.1,1.4,8.6,DE_BILT,2008,3
2008-03-04,2986,5,4.0,17.0,0.83,1.0195,1.22,0.35,7.1,2.8,-0.9,8.1,DE_BILT,2008,3
2008-03-05,2987,5,3.3,12.0,0.75,1.0297,1.39,0.01,8.8,3.4,-1.7,7.9,DE_BILT,2008,3
2008-03-06,2988,8,4.3,10.0,0.89,1.0209,0.36,0.1,0.0,7.4,4.5,8.8,DE_BILT,2008,3
2008-03-07,2989,7,4.2,11.0,0.87,1.0132,0.57,0.06,1.0,6.9,2.2,10.2,DE_BILT,2008,3
2008-03-08,2990,6,5.2,12.0,0.81,1.0078,0.95,0.0,3.9,6.7,2.0,10.3,DE_BILT,2008,3
2008-03-09,2991,8,5.5,11.0,0.9,0.9985,0.37,0.57,0.0,7.7,5.1,9.2,DE_BILT,2008,3
2008-03-10,2992,7,7.9,18.0,0.81,0.9838,0.76,0.26,2.2,6.3,3.8,8.1,DE_BILT,2008,3
2008-03-11,2993,7,7.6,19.0,0.82,0.9852,0.67,0.68,1.5,8.3,4.9,12.0,DE_BILT,2008,3
2008-03-12,2994,7,8.5,21.0,0.68,0.9952,0.61,0.19,1.0,8.0,5.8,9.4,DE_BILT,2008,3
2008-03-13,2995,6,5.5,16.0,0.73,1.0103,0.92,0.0,3.2,8.0,5.7,10.5,DE_BILT,2008,3
2008-03-14,2996,6,3.3,11.0,0.79,1.0108,1.49,0.0,8.2,7.4,1.7,10.9,DE_BILT,2008,3
2008-03-15,2997,6,3.0,9.0,0.86,1.0077,0.91,0.0,2.9,8.0,0.4,13.5,DE_BILT,2008,3
2008-03-16,2998,8,4.0,10.0,0.92,1.0007,0.41,1.41,0.0,8.0,5.6,10.1,DE_BILT,2008,3
2008-03-17,2999,7,3.6,11.0,0.76,1.0136,0.8,0.02,2.0,4.8,0.7,8.6,DE_BILT,2008,3
2008-03-18,3000,6,3.3,13.0,0.81,1.0152,1.49,0.05,7.6,3.9,-0.9,9.3,DE_BILT,2008,3
2008-03-19,3001,4,4.0,15.0,0.81,1.0167,1.62,0.1,8.6,4.0,0.7,8.3,DE_BILT,2008,3
2008-03-20,3002,8,5.2,15.0,0.87,1.0068,0.62,2.14,0.7,5.3,2.1,8.8,DE_BILT,2008,3
2008-03-21,3003,7,4.0,17.0,0.9,0.9806,1.01,0.88,3.2,3.5,0.6,7.1,DE_BILT,2008,3
2008-03-22,3004,7,3.8,14.0,0.86,0.9924,0.74,0.02,1.3,1.8,-1.0,6.4,DE_BILT,2008,3
2008-03-23,3005,5,2.5,10.0,0.84,0.9991,1.46,0.32,6.6,0.7,-4.4,5.9,DE_BILT,2008,3
2008-03-24,3006,6,3.2,11.0,0.89,0.9949,1.5,0.7,6.8,1.4,-0.6,5.9,DE_BILT,2008,3
2008-03-25,3007,6,3.9,15.0,0.87,1.0016,1.44,0.39,6.2,1.3,-2.4,5.4,DE_BILT,2008,3
2008-03-26,3008,8,1.9,7.0,0.89,1.0008,0.62,0.1,0.5,2.9,-0.6,5.7,DE_BILT,2008,3
2008-03-27,3009,7,2.5,6.0,0.85,1.0008,0.67,0.0,0.7,4.5,-1.6,8.8,DE_BILT,2008,3
2008-03-28,3010,7,5.5,16.0,0.86,1.0034,0.81,0.36,1.4,6.7,0.3,10.6,DE_BILT,2008,3
2008-03-29,3011,6,6.4,15.0,0.68,1.0108,1.77,0.05,8.5,9.4,6.6,13.2,DE_BILT,2008,3
2008-03-30,3012,8,4.6,11.0,0.78,1.0047,0.75,0.18,1.0,9.3,8.1,11.3,DE_BILT,2008,3
2008-03-31,3013,5,2.5,8.0,0.84,1.016,1.2,0.04,3.7,9.1,4.7,14.1,DE_BILT,2008,3
2008-04-01,3014,6,4.6,15.0,0.85,1.0188,0.88,0.34,1.6,8.5,3.7,11.9,DE_BILT,2008,4
2008-04-02,3015,6,4.3,11.0,0.78,1.0211,1.01,0.03,2.3,8.5,4.8,11.6,DE_BILT,2008,4
2008-04-03,3016,8,3.8,9.0,0.82,1.0272,0.9,0.02,1.6,7.8,6.0,10.2,DE_BILT,2008,4
2008-04-04,3017,8,2.5,7.0,0.87,1.0252,0.61,0.0,0.2,8.8,5.8,11.7,DE_BILT,2008,4
2008-04-05,3018,7,2.4,9.0,0.9,1.0096,1.07,1.4,2.5,7.0,2.2,9.5,DE_BILT,2008,4
2008-04-06,3019,4,2.8,9.0,0.71,1.0028,1.99,0.01,9.2,4.1,-1.8,8.1,DE_BILT,2008,4
2008-04-07,3020,4,2.3,10.0,0.8,1.003,1.72,0.0,6.9,3.1,-2.3,9.9,DE_BILT,2008,4
2008-04-08,3021,3,2.3,7.0,0.78,1.0049,1.91,0.0,8.3,3.7,-1.7,10.0,DE_BILT,2008,4
2008-04-09,3022,2,1.8,6.0,0.69,1.0,2.34,0.0,11.8,5.8,-2.5,12.6,DE_BILT,2008,4
2008-04-10,3023,4,1.6,5.0,0.7,0.9996,1.65,0.0,6.1,6.4,-1.5,12.6,DE_BILT,2008,4
2008-04-11,3024,4,2.8,9.0,0.72,1.0001,1.78,0.0,7.0,7.8,1.6,13.4,DE_BILT,2008,4
2008-04-12,3025,3,4.9,14.0,0.77,1.0065,1.77,0.04,6.8,7.9,3.5,13.6,DE_BILT,2008,4
2008-04-13,3026,6,3.0,9.0,0.8,1.0104,1.62,0.0,5.6,7.8,3.5,13.4,DE_BILT,2008,4
2008-04-14,3027,6,2.8,8.0,0.84,1.0143,1.46,0.0,4.4,6.4,2.3,11.7,DE_BILT,2008,4
2008-04-15,3028,5,2.7,11.0,0.79,1.0217,1.78,0.07,6.6,5.6,-0.7,10.9,DE_BILT,2008,4
2008-04-16,3029,3,2.3,7.0,0.7,1.0211,1.77,0.0,6.4,4.6,-2.7,10.0,DE_BILT,2008,4
2008-04-17,3030,2,3.9,10.0,0.69,1.0102,2.28,0.0,10.2,6.2,-1.5,11.7,DE_BILT,2008,4
2008-04-18,3031,4,6.7,13.0,0.73,1.0017,1.98,0.0,7.8,8.1,4.2,12.3,DE_BILT,2008,4
2008-04-19,3032,7,5.9,12.0,0.74,1.001,1.44,0.02,4.0,8.9,5.1,12.0,DE_BILT,2008,4
2008-04-20,3033,4,4.9,10.0,0.7,1.0055,2.29,0.0,10.0,11.8,7.6,17.1,DE_BILT,2008,4
2008-04-21,3034,2,5.9,12.0,0.62,1.0047,2.64,0.0,12.7,12.8,6.6,18.5,DE_BILT,2008,4
2008-04-22,3035,4,4.6,11.0,0.59,1.0103,2.43,0.0,10.9,13.2,6.5,18.1,DE_BILT,2008,4
2008-04-23,3036,6,3.3,10.0,0.73,1.0173,1.83,0.68,6.3,13.2,9.1,19.5,DE_BILT,2008,4
2008-04-24,3037,6,3.5,13.0,0.84,1.0215,1.25,0.14,2.6,11.6,7.1,17.8,DE_BILT,2008,4
2008-04-25,3038,5,2.9,9.0,0.82,1.0271,2.12,0.0,8.2,10.7,5.5,15.7,DE_BILT,2008,4
2008-04-26,3039,6,2.9,7.0,0.68,1.0262,2.16,0.0,8.4,14.6,8.5,20.7,DE_BILT,2008,4
2008-04-27,3040,7,3.8,9.0,0.56,1.0163,2.02,0.0,7.3,16.9,10.8,22.1,DE_BILT,2008,4
2008-04-28,3041,8,2.6,7.0,0.81,1.0061,0.84,0.19,0.5,12.4,9.9,15.7,DE_BILT,2008,4
2008-04-29,3042,7,3.9,14.0,0.82,1.0014,1.69,0.45,5.0,11.1,8.6,14.9,DE_BILT,2008,4
2008-04-30,3043,6,5.8,14.0,0.7,0.9981,1.46,0.0,3.5,12.5,7.7,15.9,DE_BILT,2008,4
2008-05-01,3044,4,4.1,10.0,0.79,1.0105,2.13,0.02,8.1,9.9,5.9,14.9,DE_BILT,2008,5
2008-05-02,3045,4,2.5,8.0,0.77,1.022,2.26,0.0,8.9,10.4,3.7,16.5,DE_BILT,2008,5
2008-05-03,3046,2,2.5,6.0,0.65,1.0263,2.74,0.0,12.3,13.1,3.1,19.8,DE_BILT,2008,5
2008-05-04,3047,0,3.7,9.0,0.51,1.0247,2.93,0.0,13.7,15.6,8.8,21.7,DE_BILT,2008,5
2008-05-05,3048,0,4.0,10.0,0.5,1.0267,2.98,0.0,14.0,16.3,8.3,22.0,DE_BILT,2008,5
2008-05-06,3049,1,3.5,8.0,0.6,1.0254,2.7,0.0,11.8,17.5,9.7,23.8,DE_BILT,2008,5
2008-05-07,3050,1,2.9,7.0,0.56,1.0214,2.99,0.0,13.9,18.3,10.9,25.5,DE_BILT,2008,5
2008-05-08,3051,0,3.4,10.0,0.51,1.0177,3.02,0.0,14.0,18.8,11.1,25.1,DE_BILT,2008,5
2008-05-09,3052,0,3.6,10.0,0.5,1.0157,3.03,0.0,14.0,19.6,10.2,26.3,DE_BILT,2008,5
2008-05-10,3053,0,3.2,10.0,0.46,1.0179,3.03,0.0,13.9,20.5,11.9,27.4,DE_BILT,2008,5
2008-05-11,3054,0,3.5,9.0,0.44,1.0193,3.08,0.0,14.2,19.7,9.1,26.3,DE_BILT,2008,5
2008-05-12,3055,2,3.3,9.0,0.46,1.0181,2.87,0.0,12.6,19.8,10.8,26.9,DE_BILT,2008,5
2008-05-13,3056,3,3.8,10.0,0.58,1.0166,2.57,0.0,10.4,19.2,10.8,26.0,DE_BILT,2008,5
2008-05-14,3057,3,2.5,7.0,0.63,1.0131,2.76,0.0,11.7,19.0,12.2,26.6,DE_BILT,2008,5
2008-05-15,3058,7,2.3,7.0,0.77,1.0087,1.49,0.28,3.4,16.8,12.8,23.4,DE_BILT,2008,5
2008-05-16,3059,8,1.8,5.0,0.93,1.0072,0.9,0.71,0.5,13.0,11.4,15.2,DE_BILT,2008,5
2008-05-17,3060,8,3.1,8.0,0.91,1.0078,0.85,0.53,0.3,10.9,9.7,12.3,DE_BILT,2008,5
2008-05-18,3061,4,3.3,9.0,0.69,1.0129,2.18,0.0,7.5,10.4,4.2,15.5,DE_BILT,2008,5
2008-05-19,3062,5,2.9,9.0,0.72,1.0167,1.68,0.05,4.4,9.2,1.9,14.5,DE_BILT,2008,5
2008-05-20,3063,1,3.6,9.0,0.63,1.0189,3.15,0.0,14.2,10.9,1.5,16.8,DE_BILT,2008,5
2008-05-21,3064,2,3.3,9.0,0.6,1.0178,2.74,0.0,11.2,13.2,5.4,19.5,DE_BILT,2008,5
2008-05-22,3065,5,2.1,6.0,0.62,1.0162,1.98,0.0,6.1,15.0,7.3,21.3,DE_BILT,2008,5
2008-05-23,3066,5,3.2,9.0,0.51,1.0143,2.43,0.0,9.0,17.1,10.3,22.9,DE_BILT,2008,5
2008-05-24,3067,5,5.1,12.0,0.52,1.0117,2.6,0.0,10.1,18.4,12.1,23.3,DE_BILT,2008,5
2008-05-25,3068,7,4.8,10.0,0.78,1.013,0.98,0.14,0.7,14.9,12.3,18.1,DE_BILT,2008,5
2008-05-26,3069,8,5.9,13.0,0.86,1.0123,0.88,0.14,0.3,13.9,12.5,15.6,DE_BILT,2008,5
2008-05-27,3070,6,4.5,10.0,0.79,1.0112,1.43,0.01,2.8,17.3,12.0,22.0,DE_BILT,2008,5
2008-05-28,3071,5,4.3,11.0,0.72,1.01,1.94,0.03,5.7,19.4,12.2,25.8,DE_BILT,2008,5
2008-05-29,3072,6,2.2,10.0,0.89,1.0116,1.3,0.53,2.1,16.7,11.9,21.2,DE_BILT,2008,5
2008-05-30,3073,7,2.3,11.0,0.89,1.0114,1.38,0.06,2.5,16.1,12.1,20.3,DE_BILT,2008,5
2008-05-31,3074,7,2.6,9.0,0.85,1.0153,1.87,0.77,5.2,15.0,11.9,19.5,DE_BILT,2008,5
2008-06-01,3075,6,1.6,5.0,0.9,1.0147,1.67,0.01,3.5,16.7,12.6,22.4,DE_BILT,2008,6
2008-06-02,3076,6,2.7,10.0,0.75,1.0113,2.39,1.96,7.9,22.0,14.5,28.8,DE_BILT,2008,6
2008-06-03,3077,7,2.8,8.0,0.88,1.0114,1.97,0.25,5.2,18.7,13.5,23.7,DE_BILT,2008,6
2008-06-04,3078,6,2.1,6.0,0.88,1.0161,1.39,0.0,2.1,16.5,11.9,21.1,DE_BILT,2008,6
2008-06-05,3079,8,2.5,6.0,0.92,1.0156,0.74,0.0,0.0,15.7,13.5,17.8,DE_BILT,2008,6
2008-06-06,3080,5,2.3,9.0,0.68,1.013,2.68,0.0,9.8,19.7,13.5,25.1,DE_BILT,2008,6
2008-06-07,3081,5,2.3,6.0,0.85,1.0158,2.32,0.0,7.3,17.4,12.6,23.0,DE_BILT,2008,6
2008-06-08,3082,4,2.4,7.0,0.79,1.0209,2.78,0.0,10.5,19.6,13.8,26.7,DE_BILT,2008,6
2008-06-09,3083,3,2.3,7.0,0.63,1.023,3.21,0.0,13.8,20.1,11.5,26.5,DE_BILT,2008,6
2008-06-10,3084,1,3.0,10.0,0.74,1.0213,3.19,0.0,13.6,16.9,10.6,23.3,DE_BILT,2008,6
2008-06-11,3085,4,3.5,10.0,0.71,1.0196,2.7,0.0,9.9,14.7,9.8,18.6,DE_BILT,2008,6
2008-06-12,3086,7,1.8,9.0,0.85,1.0141,1.32,0.66,1.7,11.8,8.8,14.5,DE_BILT,2008,6
2008-06-13,3087,7,3.2,11.0,0.75,1.0152,2.06,0.0,5.6,12.7,7.9,16.0,DE_BILT,2008,6
2008-06-14,3088,6,1.7,6.0,0.82,1.0138,1.61,0.24,3.1,12.3,7.6,16.3,DE_BILT,2008,6
2008-06-15,3089,5,2.4,11.0,0.78,1.0099,2.42,0.07,7.9,12.0,5.4,17.7,DE_BILT,2008,6
2008-06-16,3090,2,2.4,8.0,0.73,1.0114,2.91,0.0,11.4,11.8,4.2,17.8,DE_BILT,2008,6
2008-06-17,3091,1,1.3,6.0,0.67,1.0136,3.32,0.0,14.6,13.8,4.0,21.1,DE_BILT,2008,6
