date,days,cloud_cover,humidity,pressure,global_radiation,sunshine,temp_mean,temp_min,temp_max,city,year,month
2007-12-07,2898,5,0.82,1.0156,0.29,2.1,7.4,1.6,13.2,ROMA,2007,12
2007-12-08,2899,6,0.77,1.0035,0.45,2.3,9.5,6.0,13.0,ROMA,2007,12
2007-12-09,2900,5,0.86,1.0059,0.09,0.0,7.4,2.6,12.2,ROMA,2007,12
2007-12-10,2901,5,0.8,1.005,0.34,1.6,9.4,5.2,13.6,ROMA,2007,12
2007-12-11,2902,5,0.82,1.0103,0.63,4.2,7.6,3.4,11.8,ROMA,2007,12
2007-12-12,2903,3,0.7,1.0161,0.76,7.7,7.6,3.0,12.2,ROMA,2007,12
2007-12-13,2904,1,0.63,1.0222,0.8,8.3,7.6,3.0,12.2,ROMA,2007,12
2007-12-14,2905,2,0.51,1.023,0.54,4.1,4.9,1.0,8.8,ROMA,2007,12
2007-12-15,2906,2,0.58,1.0219,0.78,6.3,1.5,-2.0,5.0,ROMA,2007,12
2007-12-16,2907,2,0.62,1.021,0.75,6.7,1.5,-4.4,7.4,ROMA,2007,12
2007-12-17,2908,7,0.66,1.0187,0.23,0.7,7.6,4.0,11.2,ROMA,2007,12
2007-12-18,2909,5,0.66,1.0238,0.27,2.4,6.8,3.2,10.4,ROMA,2007,12
2007-12-19,2910,1,0.76,1.0305,0.76,8.2,5.4,0.8,10.0,ROMA,2007,12
2007-12-20,2911,1,0.8,1.0328,0.73,8.0,5.4,-0.2,11.0,ROMA,2007,12
2007-12-21,2912,2,0.73,1.0309,0.72,7.8,5.0,-1.4,11.4,ROMA,2007,12
2007-12-22,2913,6,0.74,1.0291,0.19,0.2,6.4,0.8,12.0,ROMA,2007,12
2007-12-23,2914,8,0.84,1.0266,0.12,0.0,9.9,7.0,12.8,ROMA,2007,12
2007-12-24,2915,6,0.85,1.024,0.4,1.8,10.1,6.4,13.8,ROMA,2007,12
2007-12-25,2916,5,0.84,1.0224,0.47,4.2,9.0,5.2,12.8,ROMA,2007,12
2007-12-26,2917,6,0.9,1.0237,0.2,0.0,6.8,3.6,10.0,ROMA,2007,12
2007-12-27,2918,3,0.73,1.0276,0.72,6.4,6.0,2.0,10.0,ROMA,2007,12
2007-12-28,2919,1,0.7,1.03,0.75,8.4,5.5,0.2,10.8,ROMA,2007,12
2007-12-29,2920,2,0.75,1.0273,0.7,5.9,4.1,-1.0,9.2,ROMA,2007,12
2007-12-30,2921,3,0.68,1.0206,0.73,7.2,5.5,-0.6,11.6,ROMA,2007,12
2007-12-31,2922,2,0.77,1.0188,0.71,8.2,6.4,1.8,11.0,ROMA,2007,12
2008-01-01,2923,2,0.58,1.0185,0.9,8.0,5.1,0.4,9.8,ROMA,2008,1
2008-01-02,2924,5,0.6,1.019,0.56,4.2,3.8,-0.8,8.4,ROMA,2008,1
2008-01-03,2925,7,0.64,1.0151,0.27,0.6,8.8,5.0,12.6,ROMA,2008,1
2008-01-04,2926,6,0.64,1.0162,0.23,0.8,9.5,5.2,13.8,ROMA,2008,1
2008-01-05,2927,7,0.8,1.0201,0.12,0.3,12.3,9.4,15.2,ROMA,2008,1
2008-01-06,2928,7,0.86,1.0202,0.07,0.0,10.7,8.4,13.0,ROMA,2008,1
2008-01-07,2929,5,0.88,1.0207,0.25,0.5,11.1,7.8,14.4,ROMA,2008,1
2008-01-08,2930,3,0.84,1.0223,0.77,8.0,11.2,6.4,16.0,ROMA,2008,1
2008-01-09,2931,6,0.76,1.0237,0.64,3.8,10.8,5.6,16.0,ROMA,2008,1
2008-01-10,2932,7,0.5,1.0252,0.16,0.1,10.9,7.6,14.2,ROMA,2008,1
2008-01-11,2933,8,0.86,1.0228,0.28,1.4,12.2,10.6,13.8,ROMA,2008,1
2008-01-12,2934,7,0.86,1.0145,0.16,0.0,10.3,7.2,13.4,ROMA,2008,1
2008-01-13,2935,5,0.82,1.0158,0.38,2.7,6.3,3.6,9.0,ROMA,2008,1
2008-01-14,2936,2,0.78,1.0212,0.95,8.2,5.5,0.0,11.0,ROMA,2008,1
2008-01-15,2937,5,0.78,1.0204,0.14,0.0,7.7,3.6,11.8,ROMA,2008,1
2008-01-16,2938,6,0.87,1.0141,0.2,0.1,8.8,5.6,12.0,ROMA,2008,1
2008-01-17,2939,6,0.84,1.0115,0.27,0.6,9.2,6.2,12.2,ROMA,2008,1
2008-01-18,2940,4,0.81,1.0222,0.63,4.2,9.5,5.2,13.8,ROMA,2008,1
2008-01-19,2941,2,0.76,1.0283,0.86,7.6,8.3,3.0,13.6,ROMA,2008,1
2008-01-20,2942,1,0.74,1.0296,0.98,8.8,7.8,2.4,13.2,ROMA,2008,1
2008-01-21,2943,7,0.85,1.0283,0.14,0.0,7.1,3.6,10.6,ROMA,2008,1
2008-01-22,2944,6,0.88,1.0146,0.19,0.0,8.5,5.4,11.6,ROMA,2008,1
2008-01-23,2945,1,0.61,1.0188,1.1,0.0,6.9,2.8,11.0,ROMA,2008,1
2008-01-24,2946,1,0.58,1.0283,1.06,8.2,5.4,0.0,10.8,ROMA,2008,1
2008-01-25,2947,3,0.63,1.0312,1.0,8.5,5.8,-0.4,12.0,ROMA,2008,1
2008-01-26,2948,1,0.59,1.0328,1.03,8.5,8.3,1.8,14.8,ROMA,2008,1
2008-01-27,2949,5,0.75,1.0297,0.46,0.0,4.5,-0.2,9.2,ROMA,2008,1
2008-01-28,2950,3,0.68,1.0258,0.94,7.1,9.4,1.8,17.0,ROMA,2008,1
2008-01-29,2951,1,0.74,1.0287,0.99,9.0,9.5,2.8,16.2,ROMA,2008,1
2008-01-30,2952,5,0.8,1.0259,0.69,5.6,9.7,4.4,15.0,ROMA,2008,1
2008-01-31,2953,7,0.81,1.0215,0.31,0.1,9.9,6.6,13.2,ROMA,2008,1
2008-02-01,2954,6,0.76,1.0199,0.76,5.0,9.5,5.8,13.2,ROMA,2008,2
2008-02-02,2955,6,0.77,1.017,0.69,3.3,10.2,6.4,14.0,ROMA,2008,2
2008-02-03,2956,6,0.74,1.0214,0.26,0.2,9.3,4.6,14.0,ROMA,2008,2
2008-02-04,2957,7,0.87,1.0179,0.53,2.5,12.1,9.4,14.8,ROMA,2008,2
2008-02-05,2958,4,0.72,1.0187,0.99,7.2,9.1,5.0,13.2,ROMA,2008,2
2008-02-06,2959,1,0.75,1.0269,1.22,9.3,8.5,2.0,15.0,ROMA,2008,2
2008-02-07,2960,1,0.57,1.0253,1.25,9.6,10.8,4.8,16.8,ROMA,2008,2
2008-02-08,2961,0,0.4,1.0269,1.26,9.5,9.1,4.4,13.8,ROMA,2008,2
2008-02-09,2962,0,0.57,1.0275,1.24,9.5,8.4,1.8,15.0,ROMA,2008,2
2008-02-10,2963,3,0.65,1.0273,1.21,9.2,7.4,1.2,13.6,ROMA,2008,2
2008-02-11,2964,3,0.65,1.0274,1.06,8.8,6.7,2.0,11.4,ROMA,2008,2
2008-02-12,2965,3,0.72,1.029,0.86,6.0,5.1,-1.0,11.2,ROMA,2008,2
2008-02-13,2966,2,0.69,1.0317,1.17,9.4,6.7,0.8,12.6,ROMA,2008,2
2008-02-14,2967,0,0.69,1.0322,1.27,9.6,6.4,-0.4,13.2,ROMA,2008,2
2008-02-15,2968,0,0.7,1.0266,1.28,10.2,6.4,0.2,12.6,ROMA,2008,2
2008-02-16,2969,0,0.54,1.0281,1.43,9.6,6.1,0.8,11.4,ROMA,2008,2
2008-02-17,2970,1,0.48,1.0382,1.43,9.9,3.9,-1.0,8.8,ROMA,2008,2
2008-02-18,2971,0,0.58,1.0342,1.45,9.8,3.5,-4.0,11.0,ROMA,2008,2
2008-02-19,2972,1,0.74,1.0304,1.35,9.9,4.7,-2.2,11.6,ROMA,2008,2
2008-02-20,2973,6,0.79,1.0285,0.83,4.5,7.0,0.4,13.6,ROMA,2008,2
2008-02-21,2974,8,0.86,1.0268,0.28,0.0,9.6,7.4,11.8,ROMA,2008,2
2008-02-22,2975,2,0.78,1.029,1.39,9.6,9.8,3.4,16.2,ROMA,2008,2
2008-02-23,2976,0,0.78,1.0295,1.38,9.8,9.6,2.8,16.4,ROMA,2008,2
2008-02-24,2977,0,0.78,1.0299,1.39,8.8,11.5,4.8,18.2,ROMA,2008,2
2008-02-25,2978,3,0.85,1.0274,0.95,4.4,8.7,3.0,14.4,ROMA,2008,2
2008-02-26,2979,6,0.82,1.0233,1.14,5.7,11.6,6.8,16.4,ROMA,2008,2
2008-02-27,2980,7,0.9,1.0209,0.35,0.1,10.3,6.6,14.0,ROMA,2008,2
2008-02-28,2981,7,0.84,1.0229,0.61,1.2,12.9,8.8,17.0,ROMA,2008,2
2008-02-29,2982,6,0.91,1.0242,0.36,0.0,10.5,6.2,14.8,ROMA,2008,2
2008-03-01,2983,8,0.96,1.0159,0.33,0.0,11.4,9.2,13.6,ROMA,2008,3
2008-03-02,2984,3,0.82,1.0144,1.69,9.1,11.6,4.8,18.4,ROMA,2008,3
2008-03-03,2985,3,0.74,1.0158,1.24,7.0,12.6,7.0,18.2,ROMA,2008,3
2008-03-04,2986,4,0.74,1.0082,1.55,8.4,13.3,8.6,18.0,ROMA,2008,3
2008-03-05,2987,7,0.86,1.0057,0.33,0.0,8.5,6.2,10.8,ROMA,2008,3
2008-03-06,2988,7,0.84,1.0051,0.77,2.3,9.7,6.0,13.4,ROMA,2008,3
2008-03-07,2989,7,0.87,1.0059,0.32,0.0,6.0,4.0,8.0,ROMA,2008,3
2008-03-08,2990,4,0.75,1.0094,1.48,7.4,8.2,1.8,14.6,ROMA,2008,3
2008-03-09,2991,4,0.78,1.013,1.26,7.0,9.7,4.4,15.0,ROMA,2008,3
2008-03-10,2992,7,0.86,1.0105,0.66,2.1,9.6,5.4,13.8,ROMA,2008,3
2008-03-11,2993,5,0.69,1.0041,1.25,6.2,11.3,6.4,16.2,ROMA,2008,3
2008-03-12,2994,4,0.78,1.0115,1.3,4.8,9.5,3.0,16.0,ROMA,2008,3
2008-03-13,2995,3,0.73,1.0146,1.94,10.0,12.1,5.0,19.2,ROMA,2008,3
2008-03-14,2996,3,0.78,1.0163,1.86,10.5,11.6,5.6,17.6,ROMA,2008,3
2008-03-15,2997,6,0.82,1.0166,1.67,9.0,13.7,10.0,17.4,ROMA,2008,3
2008-03-16,2998,5,0.86,1.0133,1.05,2.5,11.7,7.6,15.8,ROMA,2008,3
2008-03-17,2999,4,0.76,1.0084,1.7,10.5,12.4,7.2,17.6,ROMA,2008,3
2008-03-18,3000,6,0.76,1.0052,0.88,3.0,12.4,9.6,15.2,ROMA,2008,3
2008-03-19,3001,6,0.7,1.0059,1.8,8.6,13.3,8.8,17.8,ROMA,2008,3
2008-03-20,3002,6,0.84,1.0059,0.99,6.0,8.9,4.0,13.8,ROMA,2008,3
2008-03-21,3003,5,0.63,1.0025,1.13,5.5,6.7,1.0,12.4,ROMA,2008,3
2008-03-22,3004,8,0.86,0.9928,0.32,0.0,10.4,8.4,12.4,ROMA,2008,3
2008-03-23,3005,8,0.82,0.9912,0.47,0.2,10.4,6.6,14.2,ROMA,2008,3
2008-03-24,3006,7,0.72,0.9951,1.04,3.0,6.7,2.0,11.4,ROMA,2008,3
2008-03-25,3007,5,0.72,1.001,1.57,7.9,8.4,1.8,15.0,ROMA,2008,3
2008-03-26,3008,4,0.82,1.0055,0.91,2.8,8.6,3.8,13.4,ROMA,2008,3
2008-03-27,3009,7,0.77,1.0011,0.89,2.1,10.6,6.0,15.2,ROMA,2008,3
2008-03-28,3010,6,0.7,1.0056,1.82,6.9,13.3,7.4,19.2,ROMA,2008,3
2008-03-29,3011,2,0.66,1.0183,2.37,11.2,12.6,6.0,19.2,ROMA,2008,3
2008-03-30,3012,4,0.72,1.02,2.38,10.8,12.5,5.6,19.4,ROMA,2008,3
2008-03-31,3013,4,0.69,1.0148,2.34,10.4,12.8,6.6,19.0,ROMA,2008,3
2008-04-01,3014,3,0.6,1.0132,2.33,10.6,14.5,6.8,22.2,ROMA,2008,4
2008-04-02,3015,5,0.61,1.015,1.94,8.0,13.8,7.6,20.0,ROMA,2008,4
2008-04-03,3016,2,0.57,1.0107,2.41,10.5,12.6,6.4,18.8,ROMA,2008,4
2008-04-04,3017,5,0.66,1.0118,1.44,3.5,11.4,6.6,16.2,ROMA,2008,4
2008-04-05,3018,2,0.59,1.0096,2.18,9.6,10.7,4.6,16.8,ROMA,2008,4
2008-04-06,3019,5,0.75,1.0063,1.57,8.1,11.1,7.0,15.2,ROMA,2008,4
2008-04-07,3020,3,0.65,1.0061,2.34,10.8,15.3,11.8,18.8,ROMA,2008,4
2008-04-08,3021,7,0.72,1.0056,0.34,0.0,15.8,12.4,19.2,ROMA,2008,4
2008-04-09,3022,6,0.76,1.007,1.63,5.0,14.4,10.0,18.8,ROMA,2008,4
2008-04-10,3023,6,0.68,1.005,1.5,5.0,18.2,14.4,22.0,ROMA,2008,4
2008-04-11,3024,8,0.76,1.0075,1.0,2.6,17.5,13.4,21.6,ROMA,2008,4
2008-04-12,3025,6,0.73,1.0111,1.8,6.5,13.0,10.0,16.0,ROMA,2008,4
2008-04-13,3026,3,0.72,1.0179,2.37,9.9,12.9,8.8,17.0,ROMA,2008,4
2008-04-14,3027,4,0.68,1.0169,2.47,10.8,12.2,6.0,18.4,ROMA,2008,4
2008-04-15,3028,5,0.71,1.0129,1.65,5.7,11.8,7.6,16.0,ROMA,2008,4
2008-04-16,3029,3,0.74,1.0174,2.52,9.2,10.4,4.4,16.4,ROMA,2008,4
2008-04-17,3030,8,0.67,1.0092,0.67,0.0,13.7,10.8,16.6,ROMA,2008,4
2008-04-18,3031,7,0.76,1.0048,1.78,5.2,14.4,9.8,19.0,ROMA,2008,4
2008-04-19,3032,4,0.63,1.0068,2.5,10.5,15.8,11.0,20.6,ROMA,2008,4
2008-04-20,3033,3,0.58,1.0072,2.59,10.6,15.3,7.8,22.8,ROMA,2008,4
2008-04-21,3034,6,0.76,1.004,1.51,7.0,13.7,10.0,17.4,ROMA,2008,4
2008-04-22,3035,6,0.8,1.0071,1.08,3.5,12.8,10.2,15.4,ROMA,2008,4
2008-04-23,3036,3,0.72,1.0151,2.51,11.8,14.5,9.2,19.8,ROMA,2008,4
2008-04-24,3037,4,0.74,1.0211,2.26,10.2,13.8,9.2,18.4,ROMA,2008,4
2008-04-25,3038,3,0.62,1.0227,2.68,11.6,13.6,6.8,20.4,ROMA,2008,4
2008-04-26,3039,2,0.58,1.0201,2.86,12.4,14.8,8.6,21.0,ROMA,2008,4
2008-04-27,3040,2,0.6,1.021,2.66,12.1,13.6,7.4,19.8,ROMA,2008,4
2008-04-28,3041,4,0.64,1.0165,2.63,11.2,15.0,7.4,22.6,ROMA,2008,4
2008-04-29,3042,6,0.76,1.0096,0.55,0.7,13.0,9.8,16.2,ROMA,2008,4
2008-04-30,3043,3,0.65,1.0098,2.53,11.6,15.2,9.4,21.0,ROMA,2008,4
2008-05-01,3044,0,0.69,1.0141,2.76,12.4,14.8,8.4,21.2,ROMA,2008,5
2008-05-02,3045,2,0.62,1.0187,2.76,12.4,17.0,10.0,24.0,ROMA,2008,5
2008-05-03,3046,3,0.6,1.0192,2.62,12.4,17.3,11.0,23.6,ROMA,2008,5
2008-05-04,3047,2,0.56,1.019,2.76,12.7,17.4,11.4,23.4,ROMA,2008,5
2008-05-05,3048,7,0.64,1.0184,1.3,3.8,17.6,13.0,22.2,ROMA,2008,5
2008-05-06,3049,4,0.74,1.0178,2.4,9.7,15.2,9.6,20.8,ROMA,2008,5
2008-05-07,3050,3,0.64,1.0176,2.51,9.3,16.4,10.2,22.6,ROMA,2008,5
2008-05-08,3051,2,0.67,1.0175,2.77,11.4,16.3,10.0,22.6,ROMA,2008,5
2008-05-09,3052,3,0.62,1.0149,2.52,11.5,17.0,10.4,23.6,ROMA,2008,5
2008-05-10,3053,4,0.57,1.0122,2.72,11.3,17.9,10.4,25.4,ROMA,2008,5
2008-05-11,3054,6,0.54,1.0146,1.94,3.0,17.9,11.8,24.0,ROMA,2008,5
2008-05-12,3055,7,0.72,1.0146,1.42,2.4,18.0,14.0,22.0,ROMA,2008,5
2008-05-13,3056,7,0.86,1.0117,0.38,0.0,14.9,12.0,17.8,ROMA,2008,5
2008-05-14,3057,4,0.68,1.0136,2.02,9.3,16.9,11.8,22.0,ROMA,2008,5
2008-05-15,3058,4,0.68,1.0159,2.49,8.8,17.7,12.2,23.2,ROMA,2008,5
2008-05-16,3059,6,0.66,1.0151,1.5,4.2,17.4,11.6,23.2,ROMA,2008,5
2008-05-17,3060,6,0.56,1.0099,1.92,5.5,21.9,13.8,30.0,ROMA,2008,5
2008-05-18,3061,6,0.76,1.0061,1.84,6.8,18.9,14.8,23.0,ROMA,2008,5
2008-05-19,3062,7,0.7,1.0015,1.37,2.7,18.9,13.4,24.4,ROMA,2008,5
2008-05-20,3063,8,0.76,1.002,1.01,2.3,16.4,13.6,19.2,ROMA,2008,5
2008-05-21,3064,8,0.82,1.0072,0.88,1.5,16.3,14.2,18.4,ROMA,2008,5
2008-05-22,3065,6,0.68,1.013,1.73,6.5,17.1,13.6,20.6,ROMA,2008,5
2008-05-23,3066,4,0.67,1.0142,2.28,8.7,16.8,10.8,22.8,ROMA,2008,5
2008-05-24,3067,4,0.64,1.0148,2.52,9.2,17.7,11.0,24.4,ROMA,2008,5
2008-05-25,3068,4,0.58,1.0157,2.61,10.1,20.7,12.8,28.6,ROMA,2008,5
2008-05-26,3069,3,0.56,1.0148,2.91,11.8,23.5,15.0,32.0,ROMA,2008,5
2008-05-27,3070,1,0.48,1.0119,2.82,10.7,26.2,18.2,34.2,ROMA,2008,5
2008-05-28,3071,3,0.54,1.013,2.48,11.2,25.1,18.6,31.6,ROMA,2008,5
2008-05-29,3072,7,0.66,1.0097,1.04,3.2,21.7,16.4,27.0,ROMA,2008,5
2008-05-30,3073,5,0.74,1.014,2.52,9.7,18.6,15.2,22.0,ROMA,2008,5
2008-05-31,3074,4,0.64,1.0176,2.4,9.3,19.6,13.6,25.6,ROMA,2008,5
2008-06-01,3075,5,0.62,1.0164,2.31,8.5,21.3,14.6,28.0,ROMA,2008,6
2008-06-02,3076,7,0.72,1.0132,0.53,0.2,20.5,16.8,24.2,ROMA,2008,6
2008-06-03,3077,6,0.68,1.0119,1.93,6.4,20.9,16.8,25.0,ROMA,2008,6
2008-06-04,3078,3,0.72,1.0115,2.83,12.0,19.2,14.6,23.8,ROMA,2008,6
2008-06-05,3079,6,0.74,1.0112,2.41,10.5,19.3,16.6,22.0,ROMA,2008,6
2008-06-06,3080,6,0.68,1.0106,2.54,8.1,18.9,14.2,23.6,ROMA,2008,6
2008-06-07,3081,6,0.74,1.0103,1.79,5.2,18.9,15.0,22.8,ROMA,2008,6
2008-06-08,3082,6,0.8,1.0119,1.04,2.6,17.4,14.2,20.6,ROMA,2008,6
2008-06-09,3083,5,0.74,1.0166,2.42,10.5,20.0,15.4,24.6,ROMA,2008,6
2008-06-10,3084,4,0.67,1.0186,2.8,12.5,21.5,16.2,26.8,ROMA,2008,6
2008-06-11,3085,5,0.72,1.0161,2.0,5.3,21.2,16.2,26.2,ROMA,2008,6
2008-06-12,3086,7,0.79,1.0107,1.19,2.9,18.5,15.2,21.8,ROMA,2008,6
2008-06-13,3087,3,0.74,1.0089,2.42,11.7,19.4,14.8,24.0,ROMA,2008,6
2008-06-14,3088,4,0.67,1.011,2.47,11.0,19.6,16.0,23.2,ROMA,2008,6
2008-06-15,3089,4,0.64,1.0131,2.81,11.9,19.2,14.0,24.4,ROMA,2008,6
2008-06-16,3090,4,0.58,1.0123,2.81,10.6,20.4,14.8,26.0,ROMA,2008,6
2008-06-17,3091,5,0.62,1.0119,1.09,5.2,22.1,17.0,27.2,ROMA,2008,6
2008-06-18,3092,2,0.65,1.0122,2.89,5.2,23.1,16.8,29.4,ROMA,2008,6
2008-06-19,3093,1,0.65,1.0151,2.73,12.5,23.4,17.0,29.8,ROMA,2008,6
2008-06-20,3094,0,0.61,1.016,2.88,12.3,24.5,18.4,30.6,ROMA,2008,6
2008-06-21,3095,1,0.59,1.0177,2.9,12.3,25.0,18.6,31.4,ROMA,2008,6
2008-06-22,3096,0,0.6,1.0193,2.94,12.4,25.8,19.8,31.8,ROMA,2008,6
2008-06-23,3097,0,0.6,1.0183,2.84,12.8,27.0,20.8,33.2,ROMA,2008,6
2008-06-24,3098,0,0.54,1.0168,2.86,12.4,26.6,19.2,34.0,ROMA,2008,6
2008-06-25,3099,2,0.55,1.0156,2.68,12.0,27.0,19.6,34.4,ROMA,2008,6
2008-06-26,3100,1,0.48,1.0152,2.8,12.2,27.3,20.6,34.0,ROMA,2008,6
2008-06-27,3101,1,0.59,1.0138,2.86,12.4,26.7,19.0,34.4,ROMA,2008,6
2008-06-28,3102,4,0.66,1.0145,2.61,10.0,26.5,20.6,32.4,ROMA,2008,6
2008-06-29,3103,2,0.64,1.0169,2.78,11.8,28.0,22.6,33.4,ROMA,2008,6
2008-06-30,3104,2,0.62,1.0165,2.75,11.7,27.0,21.0,33.0,ROMA,2008,6
2008-07-01,3105,2,0.66,1.0148,2.81,12.4,27.3,20.6,34.0,ROMA,2008,7
2008-07-02,3106,3,0.7,1.0139,2.81,12.4,27.2,22.2,32.2,ROMA,2008,7
2008-07-03,3107,1,0.63,1.0131,2.7,11.6,26.7,20.8,32.6,ROMA,2008,7
2008-07-04,3108,4,0.66,1.0114,2.75,12.0,26.9,22.6,31.2,ROMA,2008,7
2008-07-05,3109,2,0.6,1.0118,2.7,11.6,27.1,21.8,32.4,ROMA,2008,7
2008-07-06,3110,0,0.59,1.0129,2.83,12.6,25.2,19.2,31.2,ROMA,2008,7
2008-07-07,3111,1,0.65,1.0115,2.77,12.2,26.2,19.2,33.2,ROMA,2008,7
2008-07-08,3112,3,0.65,1.0127,2.69,11.6,25.7,20.8,30.6,ROMA,2008,7
2008-07-09,3113,1,0.5,1.0147,2.8,12.4,25.2,18.0,32.4,ROMA,2008,7
2008-07-10,3114,0,0.56,1.0151,2.79,12.4,23.6,16.4,30.8,ROMA,2008,7
2008-07-11,3115,2,0.62,1.0146,2.76,12.2,26.0,18.8,33.2,ROMA,2008,7
2008-07-12,3116,1,0.48,1.0112,2.8,12.5,25.8,18.8,32.8,ROMA,2008,7
2008-07-13,3117,5,0.6,1.0099,1.82,5.9,26.7,20.2,33.2,ROMA,2008,7
2008-07-14,3118,3,0.68,1.0146,2.81,12.6,23.0,19.0,27.0,ROMA,2008,7
2008-07-15,3119,1,0.56,1.0206,2.78,12.4,24.1,16.8,31.4,ROMA,2008,7
2008-07-16,3120,1,0.58,1.0203,2.64,11.4,23.7,17.0,30.4,ROMA,2008,7
2008-07-17,3121,4,0.58,1.0149,2.28,8.9,24.1,18.2,30.0,ROMA,2008,7
2008-07-18,3122,3,0.71,1.0122,2.62,11.3,24.2,18.8,29.6,ROMA,2008,7
2008-07-19,3123,1,0.66,1.0147,2.79,12.6,24.3,18.0,30.6,ROMA,2008,7
2008-07-20,3124,1,0.66,1.0157,2.73,12.2,25.6,19.8,31.4,ROMA,2008,7
2008-07-21,3125,3,0.68,1.0131,2.28,9.0,25.0,20.0,30.0,ROMA,2008,7
2008-07-22,3126,3,0.6,1.0102,2.67,11.8,25.0,19.8,30.2,ROMA,2008,7
2008-07-23,3127,2,0.48,1.0145,2.71,12.2,22.0,15.0,29.0,ROMA,2008,7
2008-07-24,3128,1,0.6,1.0132,2.79,12.8,22.8,16.0,29.6,ROMA,2008,7
2008-07-25,3129,1,0.63,1.0116,2.7,12.2,24.0,17.8,30.2,ROMA,2008,7
2008-07-26,3130,2,0.66,1.0107,2.71,12.3,23.9,17.6,30.2,ROMA,2008,7
2008-07-27,3131,4,0.7,1.0116,2.03,7.5,25.2,19.8,30.6,ROMA,2008,7
2008-07-28,3132,1,0.66,1.0134,2.65,11.9,24.9,17.8,32.0,ROMA,2008,7
2008-07-29,3133,1,0.66,1.0151,2.66,12.0,26.5,19.8,33.2,ROMA,2008,7
2008-07-30,3134,2,0.59,1.0166,2.74,12.7,27.7,21.2,34.2,ROMA,2008,7
2008-07-31,3135,1,0.62,1.0162,2.71,12.5,28.3,21.6,35.0,ROMA,2008,7
2008-08-01,3136,1,0.6,1.0152,2.7,12.5,27.6,20.0,35.2,ROMA,2008,8
2008-08-02,3137,1,0.54,1.0157,2.59,11.7,28.0,20.0,36.0,ROMA,2008,8
2008-08-03,3138,0,0.64,1.0151,2.69,12.5,26.8,19.4,34.2,ROMA,2008,8
2008-08-04,3139,1,0.66,1.0148,2.74,13.0,26.4,19.4,33.4,ROMA,2008,8
2008-08-05,3140,0,0.66,1.0137,2.66,12.4,26.7,20.4,33.0,ROMA,2008,8
2008-08-06,3141,1,0.62,1.0125,2.68,12.6,27.7,21.2,34.2,ROMA,2008,8
2008-08-07,3142,0,0.58,1.0117,2.7,12.8,28.1,21.8,34.4,ROMA,2008,8
2008-08-08,3143,3,0.6,1.0087,2.46,11.0,27.8,20.6,35.0,ROMA,2008,8
2008-08-09,3144,3,0.65,1.008,2.52,11.5,28.0,23.0,33.0,ROMA,2008,8
2008-08-10,3145,2,0.6,1.0108,2.65,12.6,25.2,19.2,31.2,ROMA,2008,8
2008-08-11,3146,0,0.52,1.01,2.61,12.4,25.8,18.6,33.0,ROMA,2008,8
2008-08-12,3147,1,0.49,1.0105,2.61,12.4,25.6,18.6,32.6,ROMA,2008,8
2008-08-13,3148,0,0.64,1.0124,2.62,12.6,26.3,19.2,33.4,ROMA,2008,8
2008-08-14,3149,0,0.66,1.0135,2.48,11.5,26.1,20.2,32.0,ROMA,2008,8
2008-08-15,3150,4,0.73,1.0079,2.04,8.3,26.2,20.8,31.6,ROMA,2008,8
2008-08-16,3151,4,0.56,1.0076,2.5,11.8,23.6,18.8,28.4,ROMA,2008,8
2008-08-17,3152,2,0.59,1.0117,2.33,10.6,22.7,17.0,28.4,ROMA,2008,8
2008-08-18,3153,0,0.56,1.0163,2.67,13.4,23.7,15.8,31.6,ROMA,2008,8
2008-08-19,3154,0,0.53,1.015,2.64,13.2,25.6,17.8,33.4,ROMA,2008,8
2008-08-20,3155,0,0.5,1.0136,2.35,10.9,25.7,18.4,33.0,ROMA,2008,8
2008-08-21,3156,0,0.46,1.0151,2.5,12.2,27.1,18.8,35.4,ROMA,2008,8
2008-08-22,3157,0,0.63,1.0141,2.49,12.2,25.8,18.6,33.0,ROMA,2008,8
2008-08-23,3158,2,0.72,1.0116,2.32,10.9,24.1,19.0,29.2,ROMA,2008,8
2008-08-24,3159,5,0.62,1.0106,2.02,8.7,24.4,19.2,29.6,ROMA,2008,8
2008-08-25,3160,2,0.62,1.014,2.36,11.4,24.7,19.4,30.0,ROMA,2008,8
2008-08-26,3161,1,0.61,1.0169,2.4,11.8,24.0,16.6,31.4,ROMA,2008,8
2008-08-27,3162,3,0.62,1.017,1.64,6.2,25.0,19.0,31.0,ROMA,2008,8
2008-08-28,3163,1,0.64,1.0154,2.34,11.5,24.5,17.8,31.2,ROMA,2008,8
2008-08-29,3164,1,0.6,1.0148,2.3,11.3,24.5,17.4,31.6,ROMA,2008,8
2008-08-30,3165,1,0.62,1.0148,2.32,11.5,25.3,17.8,32.8,ROMA,2008,8
2008-08-31,3166,0,0.57,1.0154,2.32,11.6,26.1,19.0,33.2,ROMA,2008,8
2008-09-01,3167,3,0.61,1.0156,2.26,11.5,25.2,18.8,31.6,ROMA,2008,9
2008-09-02,3168,2,0.66,1.0147,2.12,11.2,24.9,19.6,30.2,ROMA,2008,9
2008-09-03,3169,1,0.65,1.0143,2.28,11.2,25.2,19.4,31.0,ROMA,2008,9
2008-09-04,3170,2,0.62,1.0139,2.29,11.0,24.2,18.0,30.3,ROMA,2008,9
