date,days,wind_speed,precipitation,temp_mean,temp_min,temp_max,city
2003-04-25,1211,5.6,0.0,6.7,1.9,11.8,MALMO
2003-04-26,1212,7.0,0.99,7.0,3.8,9.3,MALMO
2003-04-27,1213,6.0,0.14,9.8,7.2,12.6,MALMO
2003-04-28,1214,3.9,0.36,11.8,8.2,15.8,MALMO
2003-04-29,1215,4.3,0.0,12.7,10.1,17.3,MALMO
2003-04-30,1216,3.9,1.71,12.5,8.0,18.0,MALMO
2003-05-01,1217,5.3,0.41,10.2,9.0,12.8,MALMO
2003-05-02,1218,3.1,0.46,10.8,7.4,15.1,MALMO
2003-05-03,1219,5.1,0.09,10.4,8.9,13.2,MALMO
2003-05-04,1220,3.5,0.0,11.3,7.6,15.8,MALMO
2003-05-05,1221,6.0,0.0,15.2,9.0,21.0,MALMO
2003-05-06,1222,2.9,0.04,12.1,11.0,17.4,MALMO
2003-05-07,1223,3.3,0.0,11.1,8.1,14.7,MALMO
2003-05-08,1224,3.0,0.0,12.5,6.6,17.9,MALMO
2003-05-09,1225,2.2,0.0,12.1,8.1,16.3,MALMO
2003-05-10,1226,1.7,0.0,12.6,9.3,16.4,MALMO
2003-05-11,1227,1.9,0.0,12.8,6.2,18.3,MALMO
2003-05-12,1228,3.1,0.53,12.9,11.0,16.6,MALMO
2003-05-13,1229,2.5,0.0,11.1,7.9,14.3,MALMO
2003-05-14,1230,3.3,0.06,9.6,5.0,13.4,MALMO
2003-05-15,1231,4.3,0.0,9.6,7.4,12.7,MALMO
2003-05-16,1232,3.0,0.0,9.3,5.8,12.9,MALMO
2003-05-17,1233,3.1,0.0,10.0,2.1,15.4,MALMO
2003-05-18,1234,3.0,0.38,13.5,10.3,18.4,MALMO
2003-05-19,1235,1.7,0.68,11.8,9.0,15.8,MALMO
2003-05-20,1236,2.9,0.16,12.6,10.2,15.4,MALMO
2003-05-21,1237,3.0,0.01,12.4,8.5,16.1,MALMO
2003-05-22,1238,2.5,1.01,12.5,7.5,16.6,MALMO
2003-05-23,1239,3.2,0.77,13.2,11.5,16.7,MALMO
2003-05-24,1240,2.6,0.58,14.8,10.6,18.9,MALMO
2003-05-25,1241,1.8,0.0,17.4,11.9,22.7,MALMO
2003-05-26,1242,2.5,0.0,14.8,12.9,18.6,MALMO
2003-05-27,1243,1.0,0.0,13.9,7.3,18.3,MALMO
2003-05-28,1244,1.5,0.0,14.7,6.3,20.0,MALMO
2003-05-29,1245,1.1,0.0,15.0,7.8,20.2,MALMO
2003-05-30,1246,0.9,0.0,15.6,6.5,22.0,MALMO
2003-05-31,1247,2.0,0.0,16.5,10.0,21.4,MALMO
2003-06-01,1248,2.2,0.0,15.6,8.7,22.0,MALMO
2003-06-02,1249,4.9,0.0,14.4,6.2,20.6,MALMO
2003-06-03,1250,3.9,0.0,18.3,10.4,24.5,MALMO
2003-06-04,1251,3.6,0.04,19.7,11.5,25.9,MALMO
2003-06-05,1252,3.0,0.0,20.2,16.7,24.3,MALMO
2003-06-06,1253,4.0,0.0,17.4,14.1,20.7,MALMO
2003-06-07,1254,1.9,0.03,18.2,14.5,21.6,MALMO
2003-06-08,1255,2.6,2.09,18.9,12.9,24.2,MALMO
2003-06-09,1256,6.2,0.02,15.8,14.7,20.3,MALMO
2003-06-10,1257,2.3,0.56,15.8,13.5,19.3,MALMO
2003-06-11,1258,4.0,0.0,17.2,11.5,22.2,MALMO
2003-06-12,1259,3.5,0.0,16.4,13.2,20.5,MALMO
2003-06-13,1260,4.4,0.0,16.6,13.2,20.3,MALMO
2003-06-14,1261,3.0,0.0,15.8,12.7,19.4,MALMO
2003-06-15,1262,2.8,0.42,14.9,12.5,18.2,MALMO
2003-06-16,1263,2.1,0.0,15.6,10.5,19.8,MALMO
2003-06-17,1264,2.5,0.0,14.3,7.2,19.2,MALMO
2003-06-18,1265,3.7,0.2,15.5,10.2,20.0,MALMO
2003-06-19,1266,4.6,0.2,16.6,13.9,20.4,MALMO
2003-06-20,1267,6.7,0.5,14.0,10.2,17.8,MALMO
2003-06-21,1268,5.2,0.07,14.9,12.7,18.6,MALMO
2003-06-22,1269,2.3,0.0,15.1,12.6,18.3,MALMO
2003-06-23,1270,3.8,0.48,14.6,9.9,17.7,MALMO
2003-06-24,1271,6.5,0.0,15.3,13.5,18.1,MALMO
2003-06-25,1272,3.6,0.0,16.2,13.6,19.4,MALMO
2003-06-26,1273,1.0,0.0,18.0,8.6,24.1,MALMO
2003-06-27,1274,1.2,0.0,19.1,13.3,24.4,MALMO
2003-06-28,1275,1.0,0.0,18.2,11.0,24.2,MALMO
2003-06-29,1276,1.1,0.63,16.8,11.4,23.9,MALMO
2003-06-30,1277,1.9,0.01,15.4,11.6,19.4,MALMO
2003-07-01,1278,2.9,0.31,15.5,12.5,18.8,MALMO
2003-07-02,1279,1.4,0.0,15.5,10.5,20.8,MALMO
2003-07-03,1280,3.3,2.78,16.0,12.9,19.9,MALMO
2003-07-04,1281,2.7,1.12,16.1,14.4,18.4,MALMO
2003-07-05,1282,3.0,0.0,18.2,15.0,21.3,MALMO
2003-07-06,1283,2.8,0.0,16.7,15.2,19.8,MALMO
2003-07-07,1284,2.6,0.0,16.6,14.1,19.5,MALMO
2003-07-08,1285,2.0,0.0,17.6,12.8,22.9,MALMO
2003-07-09,1286,2.8,0.0,18.5,15.5,21.9,MALMO
2003-07-10,1287,2.9,0.0,19.4,15.2,23.8,MALMO
2003-07-11,1288,2.1,0.79,18.2,11.8,22.8,MALMO
2003-07-12,1289,4.5,0.01,16.2,13.2,19.7,MALMO
2003-07-13,1290,2.8,0.0,19.0,14.2,23.8,MALMO
2003-07-14,1291,1.0,0.0,20.0,11.8,27.0,MALMO
2003-07-15,1292,1.3,0.01,20.9,14.3,27.4,MALMO
2003-07-16,1293,3.2,0.0,21.5,16.4,26.1,MALMO
2003-07-17,1294,2.3,3.16,22.3,16.1,27.8,MALMO
2003-07-18,1295,1.4,0.55,19.2,17.7,23.2,MALMO
2003-07-19,1296,1.5,0.0,19.5,14.2,24.6,MALMO
2003-07-20,1297,2.2,0.0,20.4,14.0,25.4,MALMO
2003-07-21,1298,2.0,0.07,21.7,18.1,25.9,MALMO
2003-07-22,1299,1.6,0.0,20.7,16.3,25.3,MALMO
2003-07-23,1300,1.5,0.0,20.1,16.7,23.6,MALMO
2003-07-24,1301,2.0,0.0,19.6,12.8,25.2,MALMO
2003-07-25,1302,1.5,0.0,20.5,16.9,24.5,MALMO
2003-07-26,1303,1.9,0.13,19.0,15.0,22.4,MALMO
2003-07-27,1304,2.3,0.0,20.1,15.7,24.1,MALMO
2003-07-28,1305,2.0,0.0,19.8,17.6,23.0,MALMO
2003-07-29,1306,1.2,0.0,18.8,11.3,24.3,MALMO
2003-07-30,1307,0.9,0.0,19.6,11.3,25.6,MALMO
2003-07-31,1308,0.8,0.0,20.2,11.1,26.9,MALMO
2003-08-01,1309,0.8,0.0,21.4,13.9,27.0,MALMO
2003-08-02,1310,0.6,0.81,20.7,18.2,23.7,MALMO
2003-08-03,1311,1.0,0.0,19.7,14.0,24.6,MALMO
2003-08-04,1312,1.7,0.0,18.8,11.2,23.9,MALMO
2003-08-05,1313,2.0,0.0,19.0,13.2,24.0,MALMO
2003-08-06,1314,1.4,0.0,19.4,11.1,25.8,MALMO
2003-08-07,1315,1.2,0.0,20.1,11.0,26.2,MALMO
2003-08-08,1316,1.0,0.0,21.4,12.1,28.1,MALMO
2003-08-09,1317,1.7,0.0,20.5,13.6,27.2,MALMO
2003-08-10,1318,1.5,0.0,20.8,12.5,28.0,MALMO
2003-08-11,1319,1.4,0.06,22.1,14.6,27.9,MALMO
2003-08-12,1320,1.6,0.0,23.2,18.8,27.8,MALMO
2003-08-13,1321,2.1,0.0,22.1,16.5,27.6,MALMO
2003-08-14,1322,5.7,0.18,17.6,14.8,23.4,MALMO
2003-08-15,1323,6.2,0.0,17.7,15.5,21.2,MALMO
2003-08-16,1324,3.6,0.0,19.1,16.3,23.0,MALMO
2003-08-17,1325,1.2,0.0,19.3,15.3,23.6,MALMO
2003-08-18,1326,2.1,0.03,17.0,9.2,23.6,MALMO
2003-08-19,1327,2.2,0.0,19.4,15.4,24.5,MALMO
2003-08-20,1328,3.2,0.06,18.0,14.8,22.1,MALMO
2003-08-21,1329,2.9,0.12,17.4,14.8,20.1,MALMO
2003-08-22,1330,4.0,0.05,17.7,15.8,22.3,MALMO
2003-08-23,1331,5.3,0.44,16.7,14.9,20.9,MALMO
2003-08-24,1332,3.2,0.0,19.3,15.8,23.4,MALMO
2003-08-25,1333,2.2,0.0,16.0,10.1,21.6,MALMO
2003-08-26,1334,2.3,0.0,16.2,10.3,21.7,MALMO
2003-08-27,1335,3.9,0.16,12.7,9.4,17.2,MALMO
2003-08-28,1336,1.5,0.01,13.2,6.2,18.7,MALMO
2003-08-29,1337,2.4,1.6,14.5,12.2,18.6,MALMO
2003-08-30,1338,2.2,0.02,13.5,10.7,16.9,MALMO
2003-08-31,1339,1.7,0.35,13.4,10.7,18.3,MALMO
2003-09-01,1340,1.5,0.32,11.2,6.5,16.6,MALMO
2003-09-02,1341,1.2,0.0,10.6,2.8,16.9,MALMO
2003-09-03,1342,2.7,0.0,14.4,9.3,18.3,MALMO
2003-09-04,1343,2.3,0.0,16.5,14.1,20.7,MALMO
2003-09-05,1344,0.6,0.0,15.2,8.0,21.6,MALMO
2003-09-06,1345,4.0,0.0,16.0,8.9,21.3,MALMO
2003-09-07,1346,3.5,0.0,17.3,14.0,20.6,MALMO
2003-09-08,1347,5.2,0.0,17.7,14.0,21.7,MALMO
2003-09-09,1348,6.7,0.02,18.0,15.1,21.7,MALMO
2003-09-10,1349,2.0,1.96,13.5,11.9,16.2,MALMO
2003-09-11,1350,1.9,0.0,14.2,8.3,19.4,MALMO
2003-09-12,1351,0.8,0.0,14.5,10.2,20.7,MALMO
2003-09-13,1352,1.5,0.0,15.9,11.9,19.9,MALMO
2003-09-14,1353,0.8,0.0,14.6,9.0,20.0,MALMO
2003-09-15,1354,2.2,0.0,15.7,12.0,20.5,MALMO
2003-09-16,1355,1.9,0.0,15.6,13.5,20.7,MALMO
2003-09-17,1356,1.8,0.0,16.0,12.1,20.5,MALMO
2003-09-18,1357,2.0,0.0,17.4,13.6,21.7,MALMO
2003-09-19,1358,3.2,0.0,17.8,14.5,20.6,MALMO
2003-09-20,1359,2.0,0.0,16.5,12.7,21.7,MALMO
2003-09-21,1360,3.8,0.14,16.2,14.3,20.1,MALMO
2003-09-22,1361,3.7,0.19,18.1,10.6,23.8,MALMO
2003-09-23,1362,5.2,0.0,13.7,11.8,21.2,MALMO
2003-09-24,1363,3.5,0.0,12.1,10.1,15.4,MALMO
2003-09-25,1364,2.8,0.0,13.6,8.9,17.2,MALMO
2003-09-26,1365,2.6,0.04,13.9,9.2,17.4,MALMO
2003-09-27,1366,3.8,0.0,12.7,11.3,15.5,MALMO
2003-09-28,1367,1.3,0.0,10.1,5.1,15.2,MALMO
2003-09-29,1368,1.5,0.3,7.3,2.4,10.1,MALMO
2003-09-30,1369,0.6,0.0,9.4,6.6,14.9,MALMO
2003-10-01,1370,1.0,0.0,9.3,2.1,15.7,MALMO
2003-10-02,1371,1.3,0.0,10.5,7.3,15.5,MALMO
2003-10-03,1372,1.2,0.43,10.0,3.4,14.9,MALMO
2003-10-04,1373,1.8,0.3,11.6,9.9,14.3,MALMO
2003-10-05,1374,1.9,0.0,8.4,4.1,13.7,MALMO
2003-10-06,1375,3.2,0.48,9.3,4.9,13.1,MALMO
2003-10-07,1376,1.5,0.26,7.9,4.9,11.4,MALMO
2003-10-08,1377,2.4,0.45,8.2,1.5,11.7,MALMO
2003-10-09,1378,3.9,0.2,10.4,8.1,13.5,MALMO
2003-10-10,1379,4.8,0.23,12.6,7.7,15.6,MALMO
2003-10-11,1380,5.5,0.2,11.2,10.2,13.5,MALMO
2003-10-12,1381,2.8,0.0,9.9,6.8,13.9,MALMO
2003-10-13,1382,1.1,0.0,5.1,0.9,10.6,MALMO
2003-10-14,1383,1.2,0.0,5.2,-0.9,10.5,MALMO
2003-10-15,1384,1.0,0.0,3.6,-2.5,9.5,MALMO
2003-10-16,1385,0.2,0.0,2.6,-3.1,11.1,MALMO
2003-10-17,1386,1.1,0.0,4.6,-2.6,11.0,MALMO
2003-10-18,1387,2.1,0.0,7.7,6.9,8.4,MALMO
2003-10-19,1388,2.9,1.79,5.6,4.4,8.7,MALMO
2003-10-20,1389,3.3,0.01,3.2,1.1,6.9,MALMO
2003-10-21,1390,4.7,0.15,3.8,0.0,6.3,MALMO
2003-10-22,1391,2.5,0.0,0.6,-1.9,5.6,MALMO
2003-10-23,1392,1.0,0.0,-2.4,-6.8,3.3,MALMO
2003-10-24,1393,2.9,0.13,0.0,-8.0,5.6,MALMO
2003-10-25,1394,2.9,0.0,5.6,2.5,7.8,MALMO
2003-10-26,1395,1.0,0.04,-0.4,-3.1,4.5,MALMO
2003-10-27,1396,3.3,0.0,1.2,-6.5,6.3,MALMO
2003-10-28,1397,3.8,0.0,7.3,6.3,8.4,MALMO
2003-10-29,1398,1.3,0.01,4.2,0.4,7.4,MALMO
2003-10-30,1399,0.5,0.73,4.2,-2.7,6.9,MALMO
2003-10-31,1400,2.5,0.0,7.1,4.9,8.6,MALMO
2003-11-01,1401,4.2,0.07,8.3,7.4,9.1,MALMO
2003-11-02,1402,2.8,0.34,8.5,7.4,10.5,MALMO
2003-11-03,1403,4.0,0.39,9.3,7.6,10.9,MALMO
2003-11-04,1404,3.4,0.0,9.3,8.1,11.8,MALMO
2003-11-05,1405,1.5,0.0,7.1,2.9,8.4,MALMO
2003-11-06,1406,2.6,0.0,6.4,5.6,8.2,MALMO
2003-11-07,1407,1.8,0.0,3.2,-0.8,7.5,MALMO
2003-11-08,1408,5.8,0.0,6.4,5.0,7.6,MALMO
2003-11-09,1409,6.3,0.0,5.7,4.6,7.4,MALMO
2003-11-10,1410,4.4,0.0,5.0,4.3,5.6,MALMO
2003-11-11,1411,3.1,0.0,3.9,0.8,7.3,MALMO
2003-11-12,1412,3.0,0.0,4.0,2.0,7.9,MALMO
2003-11-13,1413,2.4,0.0,3.1,-0.8,5.9,MALMO
2003-11-14,1414,2.2,0.0,3.9,1.0,5.8,MALMO
2003-11-15,1415,3.0,0.05,6.0,3.6,7.7,MALMO
2003-11-16,1416,3.0,0.09,7.5,7.1,8.2,MALMO
2003-11-17,1417,3.0,0.0,6.9,6.0,8.9,MALMO
2003-11-18,1418,3.1,0.44,7.9,4.5,9.2,MALMO
2003-11-19,1419,4.8,1.52,9.3,7.8,11.1,MALMO
2003-11-20,1420,2.7,0.83,7.8,6.7,8.5,MALMO
2003-11-21,1421,3.0,0.4,8.6,8.1,9.3,MALMO
2003-11-22,1422,1.6,0.49,8.1,7.8,8.8,MALMO
2003-11-23,1423,2.8,0.15,9.0,7.5,10.6,MALMO
2003-11-24,1424,1.8,0.08,3.3,2.4,7.5,MALMO
2003-11-25,1425,2.6,0.03,7.0,2.5,9.2,MALMO
2003-11-26,1426,3.9,0.99,7.1,1.2,8.7,MALMO
2003-11-27,1427,1.0,0.14,7.3,6.2,7.9,MALMO
2003-11-28,1428,1.0,0.01,7.3,7.0,8.2,MALMO
2003-11-29,1429,1.2,0.02,3.6,-0.1,7.1,MALMO
2003-11-30,1430,4.2,0.0,7.0,5.2,7.8,MALMO
2003-12-01,1431,4.2,0.0,6.9,5.6,7.9,MALMO
2003-12-02,1432,5.2,0.0,6.9,6.3,7.7,MALMO
2003-12-03,1433,2.4,0.09,5.7,5.4,6.6,MALMO
2003-12-04,1434,1.9,0.0,4.3,3.4,5.5,MALMO
2003-12-05,1435,5.0,0.19,8.1,5.3,8.7,MALMO
2003-12-06,1436,5.1,0.0,2.1,-0.3,9.8,MALMO
2003-12-07,1437,3.5,0.03,-1.0,-6.8,3.8,MALMO
2003-12-08,1438,3.2,0.0,6.2,3.8,6.8,MALMO
2003-12-09,1439,1.6,0.0,4.3,1.1,6.3,MALMO
2003-12-10,1440,2.3,0.0,2.1,-3.1,5.1,MALMO
2003-12-11,1441,3.9,0.33,3.0,1.4,4.0,MALMO
2003-12-12,1442,2.8,0.03,3.7,2.1,5.4,MALMO
2003-12-13,1443,4.1,1.5,5.6,1.7,8.5,MALMO
2003-12-14,1444,6.4,0.7,6.5,5.1,8.8,MALMO
2003-12-15,1445,6.8,0.2,3.1,0.2,5.8,MALMO
2003-12-16,1446,3.3,0.2,0.3,-2.9,4.9,MALMO
2003-12-17,1447,4.3,0.03,5.9,-2.8,8.2,MALMO
2003-12-18,1448,3.2,0.0,5.9,4.2,8.3,MALMO
2003-12-19,1449,3.4,0.01,3.6,2.3,4.5,MALMO
2003-12-20,1450,3.3,0.8,4.5,3.5,5.6,MALMO
2003-12-21,1451,3.1,0.85,3.8,0.7,7.3,MALMO
2003-12-22,1452,4.0,0.0,-2.2,-4.4,3.6,MALMO
2003-12-23,1453,1.6,0.0,-0.5,-6.9,2.2,MALMO
2003-12-24,1454,5.0,0.4,2.5,0.2,3.1,MALMO
2003-12-25,1455,5.0,0.05,5.4,3.1,6.6,MALMO
2003-12-26,1456,4.2,0.05,6.7,6.1,7.2,MALMO
2003-12-27,1457,5.3,0.0,5.6,4.2,6.9,MALMO
2003-12-28,1458,4.4,0.5,4.9,4.1,5.6,MALMO
2003-12-29,1459,3.8,0.15,3.4,1.3,6.7,MALMO
2003-12-30,1460,1.2,0.25,1.5,-0.3,3.9,MALMO
2003-12-31,1461,1.0,0.0,-1.2,-2.9,2.3,MALMO
2004-01-01,1462,1.6,0.0,-4.5,-7.3,-2.1,MALMO
2004-01-02,1463,2.4,0.0,-3.7,-5.0,-1.8,MALMO
2004-01-03,1464,1.2,0.0,-4.6,-7.3,-2.1,MALMO
2004-01-04,1465,1.9,0.0,-2.3,-3.6,-0.6,MALMO
2004-01-05,1466,0.9,0.0,-6.0,-9.8,-0.3,MALMO
2004-01-06,1467,4.8,0.75,-2.0,-6.4,0.1,MALMO
2004-01-07,1468,1.1,0.14,2.4,-1.6,3.7,MALMO
2004-01-08,1469,3.1,0.0,1.3,0.3,3.2,MALMO
2004-01-09,1470,5.0,0.0,-1.1,-2.0,1.2,MALMO
2004-01-10,1471,2.0,0.0,-0.9,-2.1,-0.3,MALMO
2004-01-11,1472,5.9,1.31,0.7,-0.8,1.6,MALMO
2004-01-12,1473,3.2,0.07,3.1,1.6,5.3,MALMO
2004-01-13,1474,3.3,1.04,1.8,0.2,3.6,MALMO
2004-01-14,1475,1.3,0.14,1.3,0.3,1.9,MALMO
2004-01-15,1476,0.5,0.03,-2.4,-5.0,1.8,MALMO
2004-01-16,1477,3.2,0.91,1.0,-2.2,2.3,MALMO
2004-01-17,1478,3.2,0.0,0.2,-1.4,1.7,MALMO
2004-01-18,1479,2.9,0.37,-2.0,-6.3,1.5,MALMO
2004-01-19,1480,4.7,0.0,1.5,-0.4,3.4,MALMO
2004-01-20,1481,2.9,0.0,-1.3,-2.8,0.7,MALMO
2004-01-21,1482,2.0,0.0,-7.0,-9.3,-2.8,MALMO
2004-01-22,1483,0.8,0.0,-8.6,-13.6,-3.3,MALMO
2004-01-23,1484,2.9,0.0,-2.4,-6.6,-0.7,MALMO
2004-01-24,1485,4.5,0.0,-1.6,-2.1,-0.8,MALMO
2004-01-25,1486,2.2,0.0,-3.2,-4.1,-1.7,MALMO
2004-01-26,1487,1.6,0.0,-4.7,-5.7,-3.3,MALMO
2004-01-27,1488,0.8,0.05,-4.2,-6.4,-1.8,MALMO
2004-01-28,1489,3.1,0.05,-1.5,-6.3,-0.3,MALMO
2004-01-29,1490,2.4,0.7,-1.3,-3.9,0.1,MALMO
2004-01-30,1491,2.2,0.3,-2.6,-11.3,-0.1,MALMO
2004-01-31,1492,5.7,1.55,1.9,-0.2,2.6,MALMO
2004-02-01,1493,4.0,0.03,2.2,0.2,5.4,MALMO
2004-02-02,1494,2.7,0.66,3.6,-0.2,5.9,MALMO
2004-02-03,1495,3.4,0.86,5.7,2.7,7.6,MALMO
2004-02-04,1496,4.2,0.21,7.4,6.6,8.8,MALMO
2004-02-05,1497,4.3,0.02,8.0,5.9,9.4,MALMO
2004-02-06,1498,3.0,0.32,6.0,5.2,7.8,MALMO
2004-02-07,1499,3.9,0.03,4.5,3.2,5.6,MALMO
2004-02-08,1500,2.8,0.11,2.5,0.0,6.1,MALMO
2004-02-09,1501,5.1,0.0,0.6,-1.1,2.1,MALMO
2004-02-10,1502,3.2,0.02,0.8,-1.1,2.6,MALMO
2004-02-11,1503,1.7,0.0,-1.7,-2.9,1.0,MALMO
2004-02-12,1504,1.3,0.01,-3.0,-7.4,-0.7,MALMO
2004-02-13,1505,2.4,0.03,0.5,-0.7,1.7,MALMO
2004-02-14,1506,2.9,0.0,0.7,-0.8,1.9,MALMO
2004-02-15,1507,1.9,0.0,1.0,-1.8,3.7,MALMO
2004-02-16,1508,1.5,0.01,0.4,-3.4,2.6,MALMO
2004-02-17,1509,4.6,0.07,4.1,1.3,5.7,MALMO
2004-02-18,1510,3.0,0.0,2.3,0.6,5.1,MALMO
2004-02-19,1511,1.0,0.0,-2.0,-4.1,2.4,MALMO
2004-02-20,1512,0.7,0.0,-2.9,-6.7,2.9,MALMO
2004-02-21,1513,2.3,0.0,-0.7,-4.3,3.0,MALMO
2004-02-22,1514,2.1,0.01,-0.1,-3.1,2.9,MALMO
2004-02-23,1515,3.4,0.0,-0.8,-1.7,1.0,MALMO
2004-02-24,1516,3.4,0.29,-0.8,-6.7,0.9,MALMO
2004-02-25,1517,4.0,0.11,0.5,-0.6,3.1,MALMO
2004-02-26,1518,4.5,0.1,0.4,-0.4,1.3,MALMO
2004-02-27,1519,1.8,0.03,0.2,-1.1,2.2,MALMO
2004-02-28,1520,1.5,0.0,-1.5,-3.8,3.2,MALMO
2004-02-29,1521,1.2,0.0,-2.2,-5.8,2.3,MALMO
2004-03-01,1522,2.8,0.0,1.8,-4.8,4.5,MALMO
2004-03-02,1523,3.0,0.0,3.3,-0.9,6.8,MALMO
2004-03-03,1524,2.6,0.0,-0.8,-2.3,3.4,MALMO
2004-03-04,1525,2.0,0.0,-2.9,-5.9,1.6,MALMO
2004-03-05,1526,1.8,0.0,-2.2,-5.6,2.0,MALMO
2004-03-06,1527,2.1,0.0,-2.0,-6.3,2.5,MALMO
2004-03-07,1528,1.4,0.0,0.5,-1.8,3.1,MALMO
2004-03-08,1529,2.5,0.0,1.3,-1.8,5.2,MALMO
2004-03-09,1530,3.3,0.0,1.3,-1.6,4.1,MALMO
2004-03-10,1531,4.9,0.0,0.8,-0.9,2.5,MALMO
2004-03-11,1532,4.9,0.0,2.3,0.7,4.8,MALMO
2004-03-12,1533,6.9,0.0,2.1,0.3,4.8,MALMO
2004-03-13,1534,5.7,0.75,2.6,1.1,4.1,MALMO
2004-03-14,1535,2.7,0.24,6.3,1.8,10.9,MALMO
2004-03-15,1536,4.5,0.0,7.8,5.9,10.7,MALMO
2004-03-16,1537,5.0,0.0,8.9,6.8,11.9,MALMO
2004-03-17,1538,2.6,0.0,10.5,6.7,15.7,MALMO
2004-03-18,1539,2.5,1.11,8.0,4.4,13.0,MALMO
2004-03-19,1540,4.5,0.53,7.8,5.2,9.5,MALMO
2004-03-20,1541,6.7,1.14,5.9,4.2,8.0,MALMO
2004-03-21,1542,6.9,0.86,4.8,2.9,9.0,MALMO
2004-03-22,1543,3.8,0.21,5.7,3.5,8.5,MALMO
2004-03-23,1544,2.0,0.09,5.2,3.4,8.6,MALMO
2004-03-24,1545,2.3,0.0,2.7,-0.9,5.2,MALMO
2004-03-25,1546,3.3,0.03,1.5,-0.2,4.9,MALMO
2004-03-26,1547,2.7,0.0,0.8,-1.4,4.4,MALMO
2004-03-27,1548,3.8,0.1,2.6,-3.0,4.9,MALMO
2004-03-28,1549,2.5,0.15,5.4,3.2,9.2,MALMO
2004-03-29,1550,1.9,0.0,6.7,5.2,10.2,MALMO
2004-03-30,1551,0.7,0.0,5.2,-1.3,11.4,MALMO
2004-03-31,1552,2.8,0.0,6.5,-1.7,14.1,MALMO
2004-04-01,1553,6.6,0.0,4.0,1.0,9.9,MALMO
2004-04-02,1554,7.5,0.0,3.4,0.0,8.0,MALMO
2004-04-03,1555,5.4,0.23,5.5,2.0,9.6,MALMO
2004-04-04,1556,2.8,0.25,7.8,5.3,11.4,MALMO
2004-04-05,1557,2.6,0.0,5.7,2.9,9.5,MALMO
2004-04-06,1558,2.5,1.06,3.5,1.8,6.5,MALMO
2004-04-07,1559,2.2,0.0,4.8,2.2,8.6,MALMO
2004-04-08,1560,2.2,0.29,3.8,1.1,5.6,MALMO
2004-04-09,1561,2.7,0.03,6.9,-0.8,12.7,MALMO
2004-04-10,1562,3.7,0.0,6.7,5.1,9.5,MALMO
2004-04-11,1563,2.5,0.0,5.4,-2.1,10.8,MALMO
2004-04-12,1564,1.6,0.0,8.0,6.5,11.5,MALMO
2004-04-13,1565,0.9,0.0,6.8,-1.2,12.8,MALMO
2004-04-14,1566,2.1,0.0,8.2,1.2,14.2,MALMO
2004-04-15,1567,2.5,0.0,9.7,4.1,15.6,MALMO
2004-04-16,1568,1.7,0.0,10.6,0.7,18.8,MALMO
2004-04-17,1569,3.5,0.0,11.4,2.9,16.9,MALMO
2004-04-18,1570,5.8,0.0,11.2,7.9,15.6,MALMO
2004-04-19,1571,4.2,0.11,12.4,8.1,18.3,MALMO
2004-04-20,1572,2.0,0.12,10.4,7.4,14.8,MALMO
2004-04-21,1573,1.3,0.0,10.9,5.2,15.9,MALMO
2004-04-22,1574,1.5,0.0,10.4,2.5,16.4,MALMO
2004-04-23,1575,1.5,0.04,8.7,6.4,12.5,MALMO
2004-04-24,1576,1.6,0.0,10.1,8.0,14.0,MALMO
2004-04-25,1577,1.2,0.85,9.3,1.5,14.8,MALMO
2004-04-26,1578,3.0,0.01,9.1,7.6,11.3,MALMO
2004-04-27,1579,3.4,0.0,8.8,3.6,12.5,MALMO
2004-04-28,1580,4.2,0.0,9.3,4.0,14.8,MALMO
2004-04-29,1581,5.3,0.0,8.4,2.5,14.6,MALMO
2004-04-30,1582,5.2,0.0,10.4,5.5,17.2,MALMO
2004-05-01,1583,3.8,0.0,12.2,5.5,19.3,MALMO
2004-05-02,1584,1.7,0.0,13.8,6.7,21.0,MALMO
2004-05-03,1585,1.6,0.23,10.1,7.2,15.1,MALMO
2004-05-04,1586,3.8,0.04,12.6,6.9,17.4,MALMO
2004-05-05,1587,4.9,0.11,16.7,11.7,21.8,MALMO
2004-05-06,1588,3.9,0.11,15.1,9.3,21.5,MALMO
2004-05-07,1589,4.8,0.03,12.5,10.3,16.9,MALMO
2004-05-08,1590,3.0,0.02,12.2,10.2,14.6,MALMO
2004-05-09,1591,2.1,0.04,15.9,10.4,23.1,MALMO
2004-05-10,1592,1.2,0.0,16.3,9.8,23.0,MALMO
2004-05-11,1593,2.2,0.0,11.8,7.8,16.3,MALMO
2004-05-12,1594,2.5,0.13,8.9,6.7,11.6,MALMO
2004-05-13,1595,2.0,0.0,8.3,4.1,13.4,MALMO
2004-05-14,1596,3.2,0.0,9.2,2.1,13.7,MALMO
2004-05-15,1597,5.0,0.0,12.1,9.0,15.6,MALMO
2004-05-16,1598,2.5,0.0,12.9,7.8,18.3,MALMO
2004-05-17,1599,2.6,0.0,14.0,10.8,18.2,MALMO
2004-05-18,1600,5.9,0.0,14.3,11.5,17.7,MALMO
2004-05-19,1601,7.0,0.01,12.3,9.2,16.4,MALMO
2004-05-20,1602,5.6,0.0,11.7,9.6,15.8,MALMO
2004-05-21,1603,4.9,0.0,9.4,6.5,13.6,MALMO
2004-05-22,1604,3.1,0.3,9.3,5.4,14.6,MALMO
