date,days,wind_speed,humidity,pressure,global_radiation,precipitation,temp_mean,temp_min,temp_max,city,year,month
2007-06-25,2733,2.9,0.65,1.0118,2.16,0.02,21.9,17.0,26.8,MONTELIMAR,2007,6
2007-06-26,2734,1.9,0.67,1.0136,2.12,0.0,17.3,11.8,22.8,MONTELIMAR,2007,6
2007-06-27,2735,3.1,0.62,1.014,2.14,0.0,17.0,12.0,22.0,MONTELIMAR,2007,6
2007-06-28,2736,4.1,0.53,1.0163,3.36,0.0,16.9,9.7,24.1,MONTELIMAR,2007,6
2007-06-29,2737,3.2,0.51,1.0174,3.36,0.0,20.4,12.2,28.6,MONTELIMAR,2007,6
2007-06-30,2738,3.7,0.51,1.0165,3.12,0.0,23.4,17.7,29.0,MONTELIMAR,2007,6
2007-07-01,2739,2.8,0.67,1.0137,2.08,1.16,22.4,16.5,28.3,MONTELIMAR,2007,7
2007-07-02,2740,1.7,0.68,1.0134,2.43,0.0,22.4,17.0,27.9,MONTELIMAR,2007,7
2007-07-03,2741,1.6,0.64,1.0123,1.4,0.0,18.6,12.7,24.5,MONTELIMAR,2007,7
2007-07-04,2742,3.1,0.48,1.0157,2.82,0.0,20.0,16.4,23.5,MONTELIMAR,2007,7
2007-07-05,2743,3.5,0.55,1.0207,3.21,0.0,16.8,11.0,22.6,MONTELIMAR,2007,7
2007-07-06,2744,2.7,0.57,1.0179,3.26,0.0,21.4,13.5,29.4,MONTELIMAR,2007,7
2007-07-07,2745,2.5,0.56,1.0164,3.41,0.0,24.7,17.1,32.2,MONTELIMAR,2007,7
2007-07-08,2746,1.4,0.72,1.0164,1.98,1.82,23.0,16.7,29.2,MONTELIMAR,2007,7
2007-07-09,2747,3.0,0.65,1.0168,2.73,0.0,21.4,17.4,25.5,MONTELIMAR,2007,7
2007-07-10,2748,2.9,0.65,1.0182,2.75,0.0,16.2,10.8,21.7,MONTELIMAR,2007,7
2007-07-11,2749,3.3,0.62,1.0184,2.96,0.0,18.2,13.1,23.3,MONTELIMAR,2007,7
2007-07-12,2750,4.6,0.55,1.0197,3.42,0.0,19.8,14.8,24.9,MONTELIMAR,2007,7
2007-07-13,2751,3.1,0.55,1.0192,3.37,0.0,22.4,14.6,30.2,MONTELIMAR,2007,7
2007-07-14,2752,3.2,0.56,1.0204,3.34,0.0,24.0,16.8,31.1,MONTELIMAR,2007,7
2007-07-15,2753,2.8,0.46,1.0188,3.39,0.0,22.0,11.8,32.2,MONTELIMAR,2007,7
2007-07-16,2754,3.2,0.44,1.0162,2.97,0.0,22.9,12.3,33.6,MONTELIMAR,2007,7
2007-07-17,2755,2.4,0.53,1.017,2.99,0.0,25.6,17.2,33.9,MONTELIMAR,2007,7
2007-07-18,2756,2.7,0.58,1.0162,3.05,0.0,26.5,18.4,34.6,MONTELIMAR,2007,7
2007-07-19,2757,2.7,0.58,1.0138,3.13,0.0,27.0,19.7,34.2,MONTELIMAR,2007,7
2007-07-20,2758,4.8,0.69,1.0154,2.46,0.0,24.8,18.6,31.0,MONTELIMAR,2007,7
2007-07-21,2759,4.9,0.59,1.0153,2.56,0.12,23.7,19.2,28.1,MONTELIMAR,2007,7
2007-07-22,2760,3.1,0.57,1.0134,2.87,0.0,22.4,15.4,29.4,MONTELIMAR,2007,7
2007-07-23,2761,4.0,0.72,1.0064,0.8,1.26,22.8,18.7,26.8,MONTELIMAR,2007,7
2007-07-24,2762,2.8,0.64,1.013,2.66,0.0,22.2,16.3,28.2,MONTELIMAR,2007,7
2007-07-25,2763,4.8,0.57,1.0155,2.91,0.0,22.4,17.5,27.3,MONTELIMAR,2007,7
2007-07-26,2764,2.2,0.51,1.0145,3.31,0.0,25.2,16.5,33.8,MONTELIMAR,2007,7
2007-07-27,2765,3.4,0.56,1.0167,3.19,0.0,23.6,15.1,32.0,MONTELIMAR,2007,7
2007-07-28,2766,4.7,0.51,1.0182,3.21,0.0,26.0,21.1,30.9,MONTELIMAR,2007,7
2007-07-29,2767,4.0,0.57,1.0166,3.26,0.0,25.0,19.8,30.2,MONTELIMAR,2007,7
2007-07-30,2768,6.0,0.55,1.0153,3.1,0.0,21.7,17.6,25.7,MONTELIMAR,2007,7
2007-07-31,2769,6.0,0.4,1.0144,3.35,0.0,21.0,15.9,26.2,MONTELIMAR,2007,7
2007-08-01,2770,3.4,0.55,1.0147,3.1,0.02,21.2,11.6,30.9,MONTELIMAR,2007,8
2007-08-02,2771,2.5,0.7,1.0157,1.34,0.22,22.5,18.5,26.5,MONTELIMAR,2007,8
2007-08-03,2772,6.0,0.48,1.0199,3.2,0.0,22.6,18.8,26.4,MONTELIMAR,2007,8
2007-08-04,2773,4.0,0.55,1.0196,3.16,0.0,24.8,17.9,31.7,MONTELIMAR,2007,8
2007-08-05,2774,2.6,0.57,1.0146,3.14,0.0,24.7,15.5,33.9,MONTELIMAR,2007,8
2007-08-06,2775,2.2,0.66,1.012,1.78,1.86,24.2,19.3,29.0,MONTELIMAR,2007,8
2007-08-07,2776,6.0,0.76,1.0128,2.04,0.0,22.0,19.2,24.7,MONTELIMAR,2007,8
2007-08-08,2777,4.3,0.65,1.0138,2.68,0.0,19.6,15.9,23.4,MONTELIMAR,2007,8
2007-08-09,2778,4.9,0.71,1.0155,1.92,0.04,18.0,14.2,21.7,MONTELIMAR,2007,8
2007-08-10,2779,5.8,0.72,1.0135,2.55,0.0,16.6,12.2,21.1,MONTELIMAR,2007,8
2007-08-11,2780,5.9,0.7,1.0113,2.96,0.0,20.8,16.6,25.1,MONTELIMAR,2007,8
2007-08-12,2781,1.4,0.71,1.0107,2.64,0.02,23.0,14.8,31.2,MONTELIMAR,2007,8
2007-08-13,2782,3.4,0.68,1.0121,2.8,0.12,24.4,18.0,30.9,MONTELIMAR,2007,8
2007-08-14,2783,2.6,0.65,1.0137,2.56,0.0,25.2,18.5,31.9,MONTELIMAR,2007,8
2007-08-15,2784,3.0,0.66,1.012,2.84,0.52,24.8,19.0,30.5,MONTELIMAR,2007,8
2007-08-16,2785,3.8,0.69,1.0155,1.96,0.06,22.5,18.9,26.1,MONTELIMAR,2007,8
2007-08-17,2786,5.4,0.51,1.0189,2.55,0.0,20.4,15.9,24.9,MONTELIMAR,2007,8
2007-08-18,2787,5.0,0.54,1.015,2.95,0.0,20.8,15.7,25.8,MONTELIMAR,2007,8
2007-08-19,2788,2.0,0.56,1.012,2.61,0.0,21.6,13.7,29.4,MONTELIMAR,2007,8
2007-08-20,2789,3.2,0.6,1.0086,2.24,0.38,19.9,17.4,22.4,MONTELIMAR,2007,8
2007-08-21,2790,2.1,0.84,1.007,1.45,0.42,17.0,15.3,18.7,MONTELIMAR,2007,8
2007-08-22,2791,1.8,0.68,1.0117,2.09,0.0,17.9,11.2,24.6,MONTELIMAR,2007,8
2007-08-23,2792,1.8,0.68,1.016,1.94,0.0,17.4,10.6,24.3,MONTELIMAR,2007,8
2007-08-24,2793,1.1,0.67,1.0221,2.43,0.0,20.4,12.6,28.3,MONTELIMAR,2007,8
2007-08-25,2794,3.8,0.62,1.0251,2.56,0.0,23.0,15.4,30.6,MONTELIMAR,2007,8
2007-08-26,2795,4.0,0.61,1.0228,2.46,0.0,26.0,20.0,31.9,MONTELIMAR,2007,8
2007-08-27,2796,3.4,0.63,1.0175,2.32,0.0,27.2,20.3,34.2,MONTELIMAR,2007,8
2007-08-28,2797,3.2,0.65,1.0123,2.25,0.0,26.8,20.8,32.8,MONTELIMAR,2007,8
2007-08-29,2798,3.5,0.74,1.0098,1.24,0.06,25.0,21.7,28.4,MONTELIMAR,2007,8
2007-08-30,2799,7.2,0.7,1.0137,1.83,0.0,19.0,17.2,20.7,MONTELIMAR,2007,8
2007-08-31,2800,6.9,0.55,1.0177,2.69,0.0,19.2,14.7,23.7,MONTELIMAR,2007,8
2007-09-01,2801,6.8,0.61,1.0194,2.62,0.0,20.2,16.0,24.5,MONTELIMAR,2007,9
2007-09-02,2802,5.3,0.62,1.0183,2.45,0.0,20.3,15.4,25.3,MONTELIMAR,2007,9
2007-09-03,2803,5.5,0.61,1.0164,2.28,0.0,20.3,14.8,25.8,MONTELIMAR,2007,9
2007-09-04,2804,7.8,0.49,1.0187,2.4,0.0,18.2,15.1,21.3,MONTELIMAR,2007,9
2007-09-05,2805,9.0,0.48,1.0228,2.67,0.0,16.3,11.9,20.8,MONTELIMAR,2007,9
2007-09-06,2806,9.3,0.55,1.021,2.62,0.0,16.8,11.8,21.9,MONTELIMAR,2007,9
2007-09-07,2807,8.1,0.61,1.0201,2.36,0.0,19.1,15.5,22.7,MONTELIMAR,2007,9
2007-09-08,2808,7.0,0.59,1.0187,2.51,0.0,19.0,14.9,23.2,MONTELIMAR,2007,9
2007-09-09,2809,7.3,0.56,1.0163,2.53,0.0,20.0,15.5,24.5,MONTELIMAR,2007,9
2007-09-10,2810,5.7,0.57,1.0176,2.42,0.0,19.4,14.1,24.8,MONTELIMAR,2007,9
2007-09-11,2811,8.6,0.53,1.0169,2.48,0.0,18.9,15.3,22.5,MONTELIMAR,2007,9
2007-09-12,2812,5.9,0.58,1.0209,2.38,0.0,18.0,12.6,23.5,MONTELIMAR,2007,9
2007-09-13,2813,2.2,0.6,1.0206,2.22,0.0,21.4,12.8,30.1,MONTELIMAR,2007,9
2007-09-14,2814,1.7,0.62,1.02,1.76,0.0,22.6,15.4,29.9,MONTELIMAR,2007,9
2007-09-15,2815,4.3,0.55,1.0206,2.33,0.0,21.4,15.5,27.4,MONTELIMAR,2007,9
2007-09-16,2816,2.0,0.62,1.0193,2.18,0.0,20.6,11.8,29.5,MONTELIMAR,2007,9
2007-09-17,2817,2.2,0.73,1.0151,1.96,1.88,21.8,15.1,28.5,MONTELIMAR,2007,9
2007-09-18,2818,5.4,0.73,1.0184,1.34,0.1,16.4,13.9,18.9,MONTELIMAR,2007,9
2007-09-19,2819,6.8,0.61,1.0222,2.34,0.0,14.8,10.6,19.0,MONTELIMAR,2007,9
2007-09-20,2820,3.5,0.61,1.0239,2.28,0.0,16.9,11.2,22.6,MONTELIMAR,2007,9
2007-09-21,2821,1.8,0.65,1.0238,2.19,0.02,17.2,8.8,25.5,MONTELIMAR,2007,9
2007-09-22,2822,1.1,0.72,1.023,1.92,0.0,17.8,9.1,26.5,MONTELIMAR,2007,9
2007-09-23,2823,0.8,0.67,1.0217,1.83,0.0,20.0,12.2,27.9,MONTELIMAR,2007,9
2007-09-24,2824,1.4,0.6,1.018,1.93,0.0,21.0,13.6,28.5,MONTELIMAR,2007,9
2007-09-25,2825,5.2,0.53,1.0167,1.9,0.0,18.6,15.9,21.3,MONTELIMAR,2007,9
2007-09-26,2826,4.3,0.66,1.0114,1.56,0.04,14.2,10.6,17.8,MONTELIMAR,2007,9
2007-09-27,2827,2.5,0.79,1.0073,0.51,0.3,11.0,9.6,12.5,MONTELIMAR,2007,9
2007-09-28,2828,0.8,0.75,1.0128,1.22,0.0,14.2,9.6,18.7,MONTELIMAR,2007,9
2007-09-29,2829,0.8,0.81,1.0182,0.83,0.48,13.2,5.9,20.6,MONTELIMAR,2007,9
2007-09-30,2830,1.3,0.82,1.0225,0.9,0.04,18.8,14.8,22.9,MONTELIMAR,2007,9
2007-10-01,2831,1.3,0.81,1.023,0.97,0.0,19.3,14.4,24.2,MONTELIMAR,2007,10
2007-10-02,2832,1.7,0.75,1.0199,1.89,0.0,20.8,15.4,26.2,MONTELIMAR,2007,10
2007-10-03,2833,0.6,0.88,1.0195,0.65,0.06,16.1,10.9,21.3,MONTELIMAR,2007,10
2007-10-04,2834,1.0,0.86,1.0199,1.12,0.32,20.4,16.1,24.6,MONTELIMAR,2007,10
2007-10-05,2835,1.7,0.88,1.0182,0.66,0.2,19.0,16.1,21.9,MONTELIMAR,2007,10
2007-10-06,2836,3.1,0.82,1.0161,0.99,0.0,19.2,15.1,23.4,MONTELIMAR,2007,10
2007-10-07,2837,4.8,0.68,1.0181,1.83,0.0,19.1,15.3,22.9,MONTELIMAR,2007,10
2007-10-08,2838,4.5,0.69,1.0211,1.56,0.0,17.4,13.3,21.4,MONTELIMAR,2007,10
2007-10-09,2839,5.3,0.66,1.0231,1.78,0.08,16.6,12.9,20.2,MONTELIMAR,2007,10
2007-10-10,2840,3.6,0.72,1.0195,1.28,0.0,16.0,12.3,19.8,MONTELIMAR,2007,10
2007-10-11,2841,5.2,0.71,1.0221,1.61,0.0,15.7,13.5,17.9,MONTELIMAR,2007,10
2007-10-12,2842,5.8,0.72,1.0212,1.54,0.0,13.6,9.1,18.2,MONTELIMAR,2007,10
2007-10-13,2843,5.6,0.7,1.0206,1.59,0.0,15.4,12.8,17.9,MONTELIMAR,2007,10
2007-10-14,2844,1.5,0.73,1.0219,1.53,0.02,15.2,6.8,23.6,MONTELIMAR,2007,10
2007-10-15,2845,1.2,0.77,1.0223,1.44,0.02,14.2,6.1,22.2,MONTELIMAR,2007,10
2007-10-16,2846,1.2,0.74,1.0231,1.27,0.0,14.5,7.2,21.8,MONTELIMAR,2007,10
2007-10-17,2847,1.4,0.77,1.0223,1.11,0.04,16.8,11.0,22.7,MONTELIMAR,2007,10
2007-10-18,2848,7.3,0.57,1.0245,1.51,0.0,14.6,11.5,17.7,MONTELIMAR,2007,10
2007-10-19,2849,7.8,0.51,1.0255,1.62,0.0,12.2,8.8,15.7,MONTELIMAR,2007,10
2007-10-20,2850,7.2,0.46,1.0248,1.64,0.0,9.7,6.0,13.4,MONTELIMAR,2007,10
2007-10-21,2851,7.2,0.46,1.0227,1.55,0.0,8.8,4.6,13.1,MONTELIMAR,2007,10
2007-10-22,2852,7.6,0.53,1.0169,1.53,0.0,9.7,7.2,12.2,MONTELIMAR,2007,10
2007-10-23,2853,7.1,0.58,1.0139,1.44,0.0,7.5,3.0,12.0,MONTELIMAR,2007,10
2007-10-24,2854,5.9,0.64,1.0141,1.32,0.66,10.2,8.0,12.3,MONTELIMAR,2007,10
2007-10-25,2855,5.7,0.68,1.0153,1.19,0.12,10.6,7.3,13.8,MONTELIMAR,2007,10
2007-10-26,2856,5.7,0.72,1.018,0.53,0.4,10.6,9.0,12.1,MONTELIMAR,2007,10
2007-10-27,2857,5.1,0.71,1.0268,1.28,0.0,11.4,7.7,15.2,MONTELIMAR,2007,10
2007-10-28,2858,4.1,0.65,1.0223,1.28,0.0,12.6,6.7,18.5,MONTELIMAR,2007,10
2007-10-29,2859,1.8,0.76,1.0172,1.31,0.06,12.0,4.6,19.4,MONTELIMAR,2007,10
2007-10-30,2860,7.7,0.61,1.0151,0.64,0.02,12.5,11.1,13.9,MONTELIMAR,2007,10
2007-10-31,2861,7.5,0.62,1.0211,1.26,0.0,10.6,8.0,13.3,MONTELIMAR,2007,10
2007-11-01,2862,6.6,0.66,1.0259,1.24,0.0,10.6,7.8,13.4,MONTELIMAR,2007,11
2007-11-02,2863,6.9,0.65,1.0277,1.24,0.0,10.5,6.7,14.3,MONTELIMAR,2007,11
2007-11-03,2864,7.1,0.74,1.0249,1.04,0.0,10.8,7.8,13.9,MONTELIMAR,2007,11
2007-11-04,2865,6.3,0.76,1.0206,0.49,0.0,12.2,10.5,13.9,MONTELIMAR,2007,11
2007-11-05,2866,6.0,0.62,1.0246,1.2,0.0,12.5,9.7,15.3,MONTELIMAR,2007,11
2007-11-06,2867,7.5,0.6,1.027,0.91,0.0,10.4,7.2,13.7,MONTELIMAR,2007,11
2007-11-07,2868,7.3,0.6,1.0274,1.02,0.0,9.6,5.8,13.3,MONTELIMAR,2007,11
2007-11-08,2869,7.0,0.61,1.0212,1.19,0.0,11.7,7.7,15.7,MONTELIMAR,2007,11
2007-11-09,2870,5.4,0.58,1.024,0.95,0.0,9.8,6.4,13.3,MONTELIMAR,2007,11
2007-11-10,2871,6.5,0.65,1.0259,1.12,0.0,7.2,3.6,10.9,MONTELIMAR,2007,11
2007-11-11,2872,5.8,0.66,1.0206,0.99,0.0,11.5,8.1,14.9,MONTELIMAR,2007,11
2007-11-12,2873,6.1,0.57,1.0198,1.09,0.0,10.2,8.2,12.3,MONTELIMAR,2007,11
2007-11-13,2874,4.7,0.6,1.0177,0.94,0.0,6.8,3.6,10.1,MONTELIMAR,2007,11
2007-11-14,2875,5.1,0.63,1.0107,0.7,0.02,7.8,3.9,11.6,MONTELIMAR,2007,11
2007-11-15,2876,8.4,0.51,1.0147,0.74,0.0,3.9,2.3,5.5,MONTELIMAR,2007,11
2007-11-16,2877,8.6,0.51,1.0214,0.97,0.0,2.9,1.5,4.3,MONTELIMAR,2007,11
2007-11-17,2878,7.6,0.54,1.0211,1.06,0.0,2.2,0.0,4.3,MONTELIMAR,2007,11
2007-11-18,2879,2.4,0.64,1.0131,1.02,0.0,3.4,-1.8,8.5,MONTELIMAR,2007,11
2007-11-19,2880,3.7,0.54,1.0127,0.63,0.0,6.4,-2.2,14.9,MONTELIMAR,2007,11
2007-11-20,2881,5.2,0.46,1.0122,0.44,0.04,14.4,12.6,16.1,MONTELIMAR,2007,11
2007-11-21,2882,2.1,0.76,1.0096,0.04,2.98,14.4,12.2,16.6,MONTELIMAR,2007,11
2007-11-22,2883,2.5,0.91,1.0075,0.25,9.82,14.7,11.8,17.6,MONTELIMAR,2007,11
2007-11-23,2884,4.1,0.82,1.0128,0.87,0.02,11.0,8.2,13.9,MONTELIMAR,2007,11
2007-11-24,2885,7.5,0.81,1.0195,0.31,0.0,8.6,7.8,9.4,MONTELIMAR,2007,11
2007-11-25,2886,8.3,0.66,1.0234,0.99,0.0,8.2,6.5,10.0,MONTELIMAR,2007,11
2007-11-26,2887,9.1,0.56,1.0235,0.47,0.0,8.4,6.1,10.6,MONTELIMAR,2007,11
2007-11-27,2888,7.7,0.61,1.0232,0.65,0.0,7.8,5.8,9.7,MONTELIMAR,2007,11
2007-11-28,2889,4.6,0.75,1.0199,0.89,0.0,5.3,2.8,7.8,MONTELIMAR,2007,11
2007-11-29,2890,5.7,0.76,1.0159,0.82,0.0,4.3,0.8,7.8,MONTELIMAR,2007,11
2007-11-30,2891,3.9,0.7,1.0158,0.78,0.0,9.0,4.4,13.7,MONTELIMAR,2007,11
2007-12-01,2892,1.1,0.82,1.0178,0.79,0.02,6.8,-0.4,14.0,MONTELIMAR,2007,12
2007-12-02,2893,1.6,0.75,1.0186,0.78,0.04,9.5,3.7,15.3,MONTELIMAR,2007,12
2007-12-03,2894,2.2,0.71,1.0128,0.77,0.1,11.8,8.2,15.5,MONTELIMAR,2007,12
2007-12-04,2895,4.1,0.74,1.0221,0.8,0.0,8.0,3.6,12.5,MONTELIMAR,2007,12
2007-12-05,2896,1.8,0.7,1.025,0.87,0.0,10.4,5.3,15.5,MONTELIMAR,2007,12
2007-12-06,2897,3.2,0.68,1.0243,0.78,0.0,10.0,4.8,15.1,MONTELIMAR,2007,12
2007-12-07,2898,0.7,0.8,1.0154,0.16,0.04,9.3,7.4,11.2,MONTELIMAR,2007,12
2007-12-08,2899,3.1,0.64,1.0154,0.73,0.4,8.8,6.8,10.7,MONTELIMAR,2007,12
2007-12-09,2900,1.2,0.78,1.0057,0.66,0.04,10.4,6.3,14.4,MONTELIMAR,2007,12
2007-12-10,2901,1.1,0.82,1.0116,0.45,0.04,8.5,4.8,12.1,MONTELIMAR,2007,12
2007-12-11,2902,6.9,0.66,1.0222,0.38,0.12,7.6,5.1,10.1,MONTELIMAR,2007,12
2007-12-12,2903,6.8,0.7,1.0293,0.52,0.0,5.8,4.6,6.9,MONTELIMAR,2007,12
2007-12-13,2904,5.8,0.72,1.0314,0.82,0.0,6.5,5.1,7.9,MONTELIMAR,2007,12
2007-12-14,2905,6.7,0.69,1.0278,0.77,0.0,4.8,2.7,7.0,MONTELIMAR,2007,12
2007-12-15,2906,5.1,0.65,1.0264,0.14,0.02,1.8,0.7,2.9,MONTELIMAR,2007,12
2007-12-16,2907,5.2,0.68,1.0279,0.77,0.0,0.9,-1.4,3.2,MONTELIMAR,2007,12
2007-12-17,2908,3.8,0.72,1.027,0.56,0.0,-0.5,-3.2,2.3,MONTELIMAR,2007,12
2007-12-18,2909,4.2,0.76,1.031,0.64,0.0,-0.1,-3.1,2.9,MONTELIMAR,2007,12
2007-12-19,2910,4.4,0.83,1.0364,0.79,0.0,-1.4,-3.7,0.9,MONTELIMAR,2007,12
2007-12-20,2911,3.9,0.92,1.0343,0.66,0.0,-2.5,-3.8,-1.2,MONTELIMAR,2007,12
2007-12-21,2912,2.8,0.92,1.0299,0.6,0.0,-2.1,-4.3,0.1,MONTELIMAR,2007,12
2007-12-22,2913,4.2,0.84,1.0279,0.27,0.1,1.0,-1.4,3.4,MONTELIMAR,2007,12
2007-12-23,2914,3.8,0.73,1.0271,0.72,0.0,5.4,2.1,8.7,MONTELIMAR,2007,12
2007-12-24,2915,4.6,0.63,1.0274,0.75,0.0,4.0,0.5,7.4,MONTELIMAR,2007,12
2007-12-25,2916,2.3,0.74,1.0247,0.76,0.0,1.9,-1.6,5.4,MONTELIMAR,2007,12
2007-12-26,2917,5.7,0.81,1.0288,0.56,0.0,2.2,-2.5,7.0,MONTELIMAR,2007,12
2007-12-27,2918,5.8,0.81,1.034,0.8,0.0,4.0,1.4,6.6,MONTELIMAR,2007,12
2007-12-28,2919,3.0,0.82,1.0329,0.56,0.0,2.9,1.4,4.4,MONTELIMAR,2007,12
2007-12-29,2920,0.8,0.82,1.0286,0.78,0.0,2.7,-4.6,10.0,MONTELIMAR,2007,12
2007-12-30,2921,6.4,0.73,1.0254,0.61,0.0,5.3,1.5,9.1,MONTELIMAR,2007,12
2007-12-31,2922,6.9,0.66,1.0265,0.69,0.0,6.0,3.9,8.2,MONTELIMAR,2007,12
2008-01-01,2923,4.8,0.74,1.0219,0.78,0.0,3.4,1.3,5.5,MONTELIMAR,2008,1
2008-01-02,2924,1.0,0.77,1.0134,0.18,0.78,4.4,0.7,8.1,MONTELIMAR,2008,1
2008-01-03,2925,2.4,0.8,1.0031,0.1,2.84,8.0,4.9,11.2,MONTELIMAR,2008,1
2008-01-04,2926,1.1,0.96,1.0117,0.16,2.34,8.0,7.5,8.4,MONTELIMAR,2008,1
2008-01-05,2927,2.8,0.96,1.0172,0.11,2.38,8.6,7.2,10.0,MONTELIMAR,2008,1
2008-01-06,2928,0.7,0.96,1.019,0.28,0.34,10.4,8.8,11.9,MONTELIMAR,2008,1
2008-01-07,2929,1.8,0.87,1.0241,0.35,0.0,10.2,7.5,13.0,MONTELIMAR,2008,1
2008-01-08,2930,2.8,0.77,1.0241,0.82,0.0,8.2,5.1,11.3,MONTELIMAR,2008,1
2008-01-09,2931,0.7,0.94,1.0238,0.13,0.14,6.6,4.0,9.2,MONTELIMAR,2008,1
2008-01-10,2932,1.0,0.96,1.0226,0.24,0.64,8.0,4.1,12.0,MONTELIMAR,2008,1
2008-01-11,2933,6.8,0.83,1.0111,0.13,2.86,11.2,8.4,14.1,MONTELIMAR,2008,1
2008-01-12,2934,4.3,0.75,1.0146,0.62,0.0,6.6,4.3,8.9,MONTELIMAR,2008,1
2008-01-13,2935,3.2,0.7,1.0173,0.9,0.0,7.3,2.9,11.7,MONTELIMAR,2008,1
2008-01-14,2936,1.3,0.88,1.0156,0.05,2.76,6.6,4.7,8.6,MONTELIMAR,2008,1
2008-01-15,2937,2.6,0.85,1.014,0.61,1.2,7.4,2.5,12.2,MONTELIMAR,2008,1
2008-01-16,2938,2.7,0.82,1.0066,0.61,0.02,9.0,6.0,12.1,MONTELIMAR,2008,1
2008-01-17,2939,1.3,0.84,1.018,0.71,0.08,7.2,2.7,11.7,MONTELIMAR,2008,1
2008-01-18,2940,3.0,0.78,1.0261,0.88,0.0,10.5,4.7,16.3,MONTELIMAR,2008,1
2008-01-19,2941,5.4,0.62,1.0302,0.98,0.0,12.8,8.3,17.2,MONTELIMAR,2008,1
2008-01-20,2942,3.2,0.73,1.0297,1.0,0.0,11.0,7.5,14.5,MONTELIMAR,2008,1
2008-01-21,2943,1.0,0.91,1.0268,0.22,0.0,4.4,0.2,8.7,MONTELIMAR,2008,1
2008-01-22,2944,4.2,0.7,1.0244,0.53,0.0,9.4,5.4,13.5,MONTELIMAR,2008,1
2008-01-23,2945,5.0,0.55,1.0307,1.06,0.0,7.0,4.0,9.9,MONTELIMAR,2008,1
2008-01-24,2946,2.8,0.68,1.0324,1.03,0.0,6.6,0.2,13.1,MONTELIMAR,2008,1
2008-01-25,2947,8.0,0.67,1.0356,0.73,0.0,6.8,3.1,10.5,MONTELIMAR,2008,1
2008-01-26,2948,5.8,0.68,1.0376,1.08,0.0,7.6,5.2,9.9,MONTELIMAR,2008,1
2008-01-27,2949,7.6,0.53,1.0338,0.95,0.0,6.0,1.4,10.7,MONTELIMAR,2008,1
2008-01-28,2950,7.8,0.37,1.0301,1.01,0.0,9.2,5.7,12.7,MONTELIMAR,2008,1
2008-01-29,2951,2.2,0.63,1.0273,0.97,0.0,8.2,2.1,14.3,MONTELIMAR,2008,1
2008-01-30,2952,4.7,0.67,1.0267,0.97,0.0,8.8,6.7,10.9,MONTELIMAR,2008,1
2008-01-31,2953,4.8,0.74,1.025,0.88,0.0,5.4,3.5,7.2,MONTELIMAR,2008,1
2008-02-01,2954,1.4,0.74,1.0168,0.64,0.46,4.0,-1.0,9.1,MONTELIMAR,2008,2
2008-02-02,2955,5.0,0.69,1.0182,0.95,0.0,6.6,4.5,8.8,MONTELIMAR,2008,2
2008-02-03,2956,4.1,0.63,1.0167,0.55,0.76,6.0,-0.1,12.0,MONTELIMAR,2008,2
2008-02-04,2957,3.2,0.79,1.0145,0.48,1.02,7.4,4.5,10.2,MONTELIMAR,2008,2
2008-02-05,2958,1.4,0.72,1.0248,1.14,0.0,7.8,1.5,14.2,MONTELIMAR,2008,2
2008-02-06,2959,2.0,0.77,1.0309,0.82,0.0,7.6,0.4,14.8,MONTELIMAR,2008,2
2008-02-07,2960,6.0,0.57,1.0328,1.19,0.0,10.4,7.8,12.9,MONTELIMAR,2008,2
2008-02-08,2961,1.5,0.69,1.0333,1.27,0.0,9.4,3.1,15.7,MONTELIMAR,2008,2
2008-02-09,2962,0.6,0.8,1.0322,1.26,0.0,6.2,-2.3,14.6,MONTELIMAR,2008,2
2008-02-10,2963,0.4,0.83,1.0313,1.26,0.0,6.0,-2.1,14.1,MONTELIMAR,2008,2
2008-02-11,2964,1.1,0.8,1.031,1.26,0.0,6.0,-1.0,12.9,MONTELIMAR,2008,2
2008-02-12,2965,1.4,0.79,1.0314,1.24,0.0,4.8,-2.2,11.8,MONTELIMAR,2008,2
2008-02-13,2966,0.4,0.79,1.0335,1.27,0.0,5.2,-3.1,13.5,MONTELIMAR,2008,2
2008-02-14,2967,0.9,0.76,1.0323,1.33,0.0,6.1,-2.4,14.6,MONTELIMAR,2008,2
2008-02-15,2968,5.8,0.73,1.0284,1.3,0.0,4.7,-1.7,11.1,MONTELIMAR,2008,2
2008-02-16,2969,4.2,0.64,1.0344,1.31,0.0,6.0,2.6,9.5,MONTELIMAR,2008,2
2008-02-17,2970,0.9,0.7,1.0387,0.54,0.0,6.0,1.1,10.9,MONTELIMAR,2008,2
2008-02-18,2971,0.9,0.74,1.0319,1.03,0.0,8.5,4.5,12.5,MONTELIMAR,2008,2
2008-02-19,2972,2.0,0.74,1.0262,1.0,0.0,6.0,-1.0,13.0,MONTELIMAR,2008,2
2008-02-20,2973,1.5,0.7,1.0256,0.53,0.0,9.4,6.9,12.0,MONTELIMAR,2008,2
2008-02-21,2974,2.6,0.7,1.0282,1.42,0.0,11.0,5.1,17.0,MONTELIMAR,2008,2
2008-02-22,2975,3.8,0.66,1.0302,1.14,0.0,11.8,7.2,16.4,MONTELIMAR,2008,2
2008-02-23,2976,3.4,0.69,1.0288,1.56,0.0,12.4,7.3,17.4,MONTELIMAR,2008,2
