date,days,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2008-04-10,3023,1.8,4.6,0.86,0.9997,0.54,0.0,0.0,4.6,2.8,6.6,KASSEL,2008
2008-04-11,3024,1.4,4.5,0.89,0.9999,0.54,0.22,0.0,5.9,3.1,8.4,KASSEL,2008
2008-04-12,3025,2.2,8.4,0.73,1.0088,1.44,0.0,4.0,7.5,1.3,14.3,KASSEL,2008
2008-04-13,3026,2.3,10.9,0.84,1.0124,1.17,1.17,2.3,7.2,3.3,12.6,KASSEL,2008
2008-04-14,3027,2.5,10.8,0.88,1.0116,0.81,0.22,0.6,7.0,5.0,11.6,KASSEL,2008
2008-04-15,3028,2.6,8.1,0.72,1.0191,1.05,0.0,1.6,5.8,3.6,9.2,KASSEL,2008
2008-04-16,3029,2.7,7.5,0.65,1.0197,1.81,0.0,6.3,5.1,0.9,9.2,KASSEL,2008
2008-04-17,3030,2.3,7.2,0.63,1.01,2.56,0.0,12.5,5.5,-0.9,12.0,KASSEL,2008
2008-04-18,3031,3.3,10.0,0.67,1.0029,1.72,0.0,5.5,7.2,3.3,12.0,KASSEL,2008
2008-04-19,3032,3.2,8.2,0.72,1.0022,0.58,0.0,0.0,7.1,5.5,9.4,KASSEL,2008
2008-04-20,3033,2.4,7.3,0.72,1.0081,0.87,0.0,0.7,8.4,6.4,12.2,KASSEL,2008
2008-04-21,3034,4.0,12.3,0.62,1.005,1.92,0.0,6.7,11.3,6.2,16.0,KASSEL,2008
2008-04-22,3035,3.5,9.3,0.62,1.0087,1.19,0.0,2.0,10.8,7.9,14.9,KASSEL,2008
2008-04-23,3036,1.4,5.4,0.56,1.0188,2.21,0.0,8.7,11.2,3.2,18.1,KASSEL,2008
2008-04-24,3037,1.6,14.6,0.66,1.0222,1.53,0.2,3.8,11.4,5.6,17.4,KASSEL,2008
2008-04-25,3038,2.0,12.8,0.81,1.0264,1.34,0.46,2.7,9.2,5.6,14.2,KASSEL,2008
2008-04-26,3039,1.3,4.8,0.71,1.0285,1.38,0.0,2.7,10.5,3.0,17.4,KASSEL,2008
2008-04-27,3040,1.3,7.5,0.61,1.0211,2.35,0.0,9.5,12.6,4.7,19.9,KASSEL,2008
2008-04-28,3041,2.0,10.9,0.75,1.0077,1.74,0.23,4.9,12.3,9.0,21.4,KASSEL,2008
2008-04-29,3042,1.5,7.8,0.7,1.0044,1.72,0.0,4.7,11.0,6.2,16.0,KASSEL,2008
2008-04-30,3043,2.5,10.2,0.65,1.0028,2.25,0.12,8.4,11.7,3.9,19.8,KASSEL,2008
2008-05-01,3044,2.5,9.7,0.71,1.0125,2.33,0.06,8.5,10.2,5.7,15.8,KASSEL,2008
2008-05-02,3045,1.7,6.9,0.81,1.0223,1.87,0.41,5.0,9.2,4.9,15.1,KASSEL,2008
2008-05-03,3046,1.6,6.4,0.64,1.0274,2.4,0.0,8.9,10.8,3.0,18.4,KASSEL,2008
2008-05-04,3047,2.0,7.5,0.53,1.0259,2.78,0.0,12.1,12.9,4.8,19.4,KASSEL,2008
2008-05-05,3048,2.0,7.2,0.6,1.0272,2.61,0.0,10.5,13.8,5.2,19.6,KASSEL,2008
2008-05-06,3049,2.5,7.9,0.6,1.0259,2.85,0.0,12.5,16.0,9.3,22.1,KASSEL,2008
2008-05-07,3050,1.4,5.7,0.57,1.0225,2.85,0.0,12.4,15.6,7.6,23.2,KASSEL,2008
2008-05-08,3051,1.4,5.3,0.52,1.0194,3.02,0.0,13.9,16.2,7.1,23.9,KASSEL,2008
2008-05-09,3052,2.2,7.6,0.47,1.0178,3.03,0.0,13.9,17.8,9.5,24.4,KASSEL,2008
2008-05-10,3053,2.6,8.6,0.42,1.0196,3.06,0.0,14.1,18.0,11.3,24.1,KASSEL,2008
2008-05-11,3054,3.1,10.2,0.45,1.0202,3.07,0.0,14.1,17.5,11.2,23.1,KASSEL,2008
2008-05-12,3055,2.3,8.3,0.42,1.0184,2.97,0.0,13.0,18.3,10.7,24.9,KASSEL,2008
2008-05-13,3056,2.7,10.2,0.48,1.0163,2.39,0.0,8.0,18.5,13.3,25.4,KASSEL,2008
2008-05-14,3057,2.0,5.8,0.51,1.014,3.09,0.0,14.0,17.6,10.5,24.2,KASSEL,2008
2008-05-15,3058,1.2,6.0,0.82,1.0096,1.49,0.91,2.3,14.3,11.0,20.7,KASSEL,2008
2008-05-16,3059,2.0,7.3,0.81,1.0068,1.71,0.03,3.4,15.4,11.7,21.3,KASSEL,2008
2008-05-17,3060,2.2,10.5,0.8,1.0051,1.6,0.02,2.8,14.2,10.5,20.3,KASSEL,2008
2008-05-18,3061,2.2,6.7,0.76,1.0103,0.97,0.0,0.4,10.2,7.0,13.2,KASSEL,2008
2008-05-19,3062,2.7,8.6,0.6,1.0138,1.69,0.0,3.2,10.9,7.5,16.6,KASSEL,2008
2008-05-20,3063,3.0,8.0,0.56,1.0169,1.69,0.0,3.2,11.3,6.7,16.1,KASSEL,2008
2008-05-21,3064,2.0,4.2,0.78,1.0177,2.42,0.0,7.8,13.1,7.9,17.7,KASSEL,2008
2008-05-22,3065,2.4,7.5,0.78,1.0163,2.2,0.0,6.2,13.3,5.9,19.0,KASSEL,2008
2008-05-23,3066,2.4,6.5,0.78,1.0163,1.36,0.0,1.6,14.0,9.9,18.7,KASSEL,2008
2008-05-24,3067,2.4,10.3,0.78,1.0163,2.74,0.12,10.2,15.8,7.7,21.7,KASSEL,2008
2008-05-25,3068,2.4,10.5,0.78,1.0163,1.53,0.4,2.3,16.2,11.6,22.0,KASSEL,2008
2008-05-26,3069,2.4,4.5,0.78,1.0163,0.9,0.02,0.2,16.7,12.4,20.6,KASSEL,2008
2008-05-27,3070,2.4,7.5,0.78,1.0163,1.97,0.0,4.6,17.7,13.1,24.0,KASSEL,2008
2008-05-28,3071,2.0,6.6,0.78,1.0123,2.42,1.71,7.5,19.7,13.0,26.5,KASSEL,2008
2008-05-29,3072,2.6,7.6,0.67,1.0103,2.38,0.0,7.2,21.4,14.8,28.2,KASSEL,2008
2008-05-30,3073,2.5,11.6,0.71,1.0086,3.05,1.75,12.5,21.4,14.8,28.9,KASSEL,2008
2008-05-31,3074,1.3,5.9,0.9,1.013,0.73,0.04,0.0,17.0,14.0,19.3,KASSEL,2008
2008-06-01,3075,1.5,5.9,0.72,1.015,2.96,0.0,12.1,19.9,15.3,25.9,KASSEL,2008
2008-06-02,3076,1.8,6.6,0.63,1.0115,2.63,0.23,9.5,22.5,13.7,29.9,KASSEL,2008
2008-06-03,3077,2.0,8.4,0.81,1.0113,1.26,0.23,1.4,18.9,15.3,23.9,KASSEL,2008
2008-06-04,3078,1.8,7.1,0.85,1.0137,0.74,0.02,0.0,18.0,15.3,20.3,KASSEL,2008
2008-06-05,3079,2.8,9.2,0.56,1.0135,2.84,0.0,11.0,19.3,14.8,24.0,KASSEL,2008
2008-06-06,3080,2.5,8.6,0.51,1.013,2.89,0.0,11.4,18.5,13.0,24.0,KASSEL,2008
2008-06-07,3081,1.4,8.0,0.59,1.014,2.22,0.0,6.5,18.6,12.0,26.0,KASSEL,2008
2008-06-08,3082,2.2,8.8,0.55,1.0184,2.9,0.0,11.4,20.1,12.7,27.0,KASSEL,2008
2008-06-09,3083,1.8,6.7,0.47,1.0208,3.32,0.0,14.8,20.6,11.9,27.8,KASSEL,2008
2008-06-10,3084,1.7,8.9,0.55,1.0188,3.28,0.0,14.5,20.6,12.2,27.3,KASSEL,2008
2008-06-11,3085,2.7,8.8,0.6,1.0172,2.0,0.0,5.1,15.4,12.2,18.5,KASSEL,2008
2008-06-12,3086,1.7,8.3,0.75,1.013,1.39,1.8,1.9,11.4,8.2,16.7,KASSEL,2008
2008-06-13,3087,2.3,10.0,0.77,1.0134,1.57,0.14,2.7,10.9,8.4,15.0,KASSEL,2008
2008-06-14,3088,2.0,12.2,0.78,1.0147,2.17,0.18,6.1,11.3,6.9,17.8,KASSEL,2008
2008-06-15,3089,2.0,12.8,0.75,1.0103,2.1,0.02,5.7,12.4,8.7,18.3,KASSEL,2008
2008-06-16,3090,1.5,7.5,0.67,1.0102,2.15,0.0,6.0,12.1,7.0,18.3,KASSEL,2008
2008-06-17,3091,1.1,4.5,0.56,1.0132,2.86,0.0,11.0,14.4,5.4,21.0,KASSEL,2008
2008-06-18,3092,1.7,6.0,0.58,1.0151,2.65,0.0,9.4,16.8,10.1,23.9,KASSEL,2008
2008-06-19,3093,2.6,12.0,0.63,1.0128,2.07,0.14,5.5,17.4,11.5,23.9,KASSEL,2008
2008-06-20,3094,2.1,8.2,0.62,1.0181,2.45,0.29,8.0,16.4,10.9,21.0,KASSEL,2008
2008-06-21,3095,1.3,6.5,0.77,1.0208,1.97,0.14,4.9,15.7,11.5,20.7,KASSEL,2008
2008-06-22,3096,2.1,14.4,0.73,1.0144,2.77,0.27,10.3,20.5,12.7,27.1,KASSEL,2008
2008-06-23,3097,2.3,8.6,0.54,1.0171,3.35,0.0,15.0,18.8,13.5,24.1,KASSEL,2008
2008-06-24,3098,2.2,6.0,0.61,1.0185,3.1,0.01,12.9,17.9,11.3,24.6,KASSEL,2008
2008-06-25,3099,1.5,9.0,0.85,1.0145,1.3,2.46,1.5,17.3,14.5,22.6,KASSEL,2008
2008-06-26,3100,1.8,6.9,0.65,1.0192,3.05,0.0,12.5,17.4,11.5,22.9,KASSEL,2008
2008-06-27,3101,2.1,10.6,0.69,1.0172,2.19,0.06,6.3,15.6,11.5,21.1,KASSEL,2008
2008-06-28,3102,2.4,9.7,0.72,1.0178,1.81,0.02,4.0,17.7,13.8,22.9,KASSEL,2008
2008-06-29,3103,2.0,7.3,0.56,1.0171,3.21,0.0,13.9,19.4,12.7,26.0,KASSEL,2008
2008-06-30,3104,1.5,6.5,0.57,1.0198,2.34,0.0,7.3,18.5,13.0,24.0,KASSEL,2008
2008-07-01,3105,1.3,7.4,0.52,1.0171,3.32,0.0,14.9,20.9,11.9,28.4,KASSEL,2008
2008-07-02,3106,1.4,9.7,0.49,1.0105,3.07,0.0,12.8,24.9,16.2,32.1,KASSEL,2008
2008-07-03,3107,1.9,8.3,0.69,1.0092,1.99,0.05,5.1,21.5,15.6,27.1,KASSEL,2008
2008-07-04,3108,2.2,9.7,0.63,1.0147,2.53,0.01,8.7,17.1,11.7,22.6,KASSEL,2008
2008-07-05,3109,1.3,5.3,0.58,1.0146,2.86,0.0,11.2,18.1,11.0,24.4,KASSEL,2008
2008-07-06,3110,2.2,8.8,0.61,1.0083,1.85,0.01,4.3,19.2,14.8,23.0,KASSEL,2008
2008-07-07,3111,3.1,12.1,0.69,1.0062,2.06,0.13,5.6,15.7,12.3,21.5,KASSEL,2008
2008-07-08,3112,2.9,9.8,0.78,1.0096,1.62,0.2,3.1,14.5,11.2,19.9,KASSEL,2008
2008-07-09,3113,2.2,9.1,0.72,1.0144,1.62,0.15,3.1,14.9,9.4,20.0,KASSEL,2008
2008-07-10,3114,2.2,8.8,0.73,1.0114,1.45,0.34,2.3,18.9,13.4,26.2,KASSEL,2008
2008-07-11,3115,2.1,10.0,0.82,1.0082,1.27,0.08,1.5,18.1,14.7,22.7,KASSEL,2008
2008-07-12,3116,2.1,9.2,0.77,1.0095,1.57,0.12,2.9,15.6,12.5,19.9,KASSEL,2008
2008-07-13,3117,1.3,4.9,0.71,1.0136,1.1,0.0,0.9,14.8,10.6,19.2,KASSEL,2008
2008-07-14,3118,1.6,9.4,0.68,1.0217,1.67,0.0,3.5,14.9,8.3,21.7,KASSEL,2008
2008-07-15,3119,2.3,8.7,0.59,1.0243,2.86,0.01,11.6,19.4,11.4,26.7,KASSEL,2008
2008-07-16,3120,1.8,7.8,0.83,1.0186,1.07,0.46,0.8,15.8,11.8,22.4,KASSEL,2008
2008-07-17,3121,1.4,6.6,0.75,1.0147,1.7,0.07,3.7,14.2,9.1,19.1,KASSEL,2008
2008-07-18,3122,1.6,6.0,0.84,1.0122,0.79,0.14,0.1,14.4,12.4,18.1,KASSEL,2008
2008-07-19,3123,2.4,11.5,0.81,1.0093,1.63,0.46,3.4,15.8,10.9,23.6,KASSEL,2008
2008-07-20,3124,2.1,9.4,0.77,1.0125,1.61,0.02,3.3,13.7,8.2,19.1,KASSEL,2008
2008-07-21,3125,2.5,10.2,0.84,1.0157,0.7,1.07,0.0,10.9,7.4,14.9,KASSEL,2008
2008-07-22,3126,3.2,10.4,0.72,1.0212,2.3,0.01,7.7,15.1,12.2,19.5,KASSEL,2008
2008-07-23,3127,1.7,6.8,0.66,1.0247,2.91,0.01,12.5,16.7,10.0,22.8,KASSEL,2008
2008-07-24,3128,2.2,9.0,0.58,1.0205,3.0,0.0,13.4,19.0,10.0,26.0,KASSEL,2008
2008-07-25,3129,2.2,9.4,0.6,1.0144,2.22,0.01,7.3,22.4,16.7,27.9,KASSEL,2008
2008-07-26,3130,1.9,7.8,0.58,1.0134,2.27,0.0,7.7,25.0,20.1,31.2,KASSEL,2008
2008-07-27,3131,1.8,7.9,0.53,1.0162,2.79,0.0,11.8,24.8,16.5,31.8,KASSEL,2008
2008-07-28,3132,2.6,10.4,0.39,1.0154,3.04,0.0,14.0,25.7,18.9,32.1,KASSEL,2008
2008-07-29,3133,1.4,13.9,0.66,1.0161,2.13,2.98,6.9,21.9,17.3,30.9,KASSEL,2008
2008-07-30,3134,1.3,4.8,0.73,1.0189,1.87,0.01,5.2,21.7,16.8,27.9,KASSEL,2008
2008-07-31,3135,1.5,10.6,0.62,1.0161,2.28,0.01,8.1,23.5,17.2,30.9,KASSEL,2008
2008-08-01,3136,2.1,8.8,0.62,1.0142,1.93,0.0,5.7,22.5,17.3,30.0,KASSEL,2008
2008-08-02,3137,1.9,9.2,0.58,1.0163,1.71,0.0,4.3,20.6,17.2,24.4,KASSEL,2008
2008-08-03,3138,2.4,9.8,0.62,1.0129,2.05,0.25,6.6,20.7,17.1,24.6,KASSEL,2008
2008-08-04,3139,2.9,12.9,0.66,1.0079,1.82,0.04,5.1,18.5,12.8,23.5,KASSEL,2008
2008-08-05,3140,2.1,9.2,0.65,1.0153,2.26,0.01,8.3,17.5,12.0,23.4,KASSEL,2008
2008-08-06,3141,1.7,7.9,0.6,1.0146,2.66,0.01,11.6,20.8,12.2,28.7,KASSEL,2008
2008-08-07,3142,2.2,17.2,0.62,1.0069,2.64,0.05,11.5,22.5,15.3,31.8,KASSEL,2008
2008-08-08,3143,2.6,12.1,0.78,1.0064,1.72,1.12,4.7,17.3,13.3,22.6,KASSEL,2008
2008-08-09,3144,1.6,6.2,0.7,1.0143,1.62,0.18,4.1,15.2,11.3,20.3,KASSEL,2008
2008-08-10,3145,2.8,10.3,0.76,1.0089,0.86,0.12,0.5,16.9,12.8,21.0,KASSEL,2008
2008-08-11,3146,2.2,7.7,0.66,1.0058,1.97,0.65,6.6,18.7,14.8,24.0,KASSEL,2008
2008-08-12,3147,3.2,12.1,0.87,0.9991,0.74,0.15,0.2,17.7,15.9,20.3,KASSEL,2008
2008-08-13,3148,3.6,13.8,0.7,1.0078,1.57,0.12,4.0,16.4,11.7,20.7,KASSEL,2008
2008-08-14,3149,2.0,8.9,0.64,1.0147,2.21,0.0,8.7,16.4,11.4,22.1,KASSEL,2008
2008-08-15,3150,1.5,6.3,0.72,1.0139,0.95,0.01,0.9,14.6,10.1,19.1,KASSEL,2008
2008-08-16,3151,1.4,5.9,0.65,1.0131,2.6,0.0,12.2,15.4,7.9,22.8,KASSEL,2008
2008-08-17,3152,1.6,6.6,0.62,1.0109,2.44,0.0,10.9,16.4,8.6,23.3,KASSEL,2008
2008-08-18,3153,2.5,11.0,0.63,1.0108,1.37,0.1,3.1,18.8,13.9,23.5,KASSEL,2008
2008-08-19,3154,3.2,11.8,0.78,1.0097,1.54,0.0,4.2,17.8,14.7,22.3,KASSEL,2008
2008-08-20,3155,3.1,10.1,0.71,1.0129,1.31,0.02,2.8,17.0,14.2,22.2,KASSEL,2008
2008-08-21,3156,2.7,9.8,0.68,1.0173,1.83,0.0,6.4,17.3,11.3,22.9,KASSEL,2008
2008-08-22,3157,1.9,10.0,0.78,1.0125,1.16,1.21,2.1,16.8,12.9,23.6,KASSEL,2008
2008-08-23,3158,1.9,10.4,0.83,1.0109,1.44,1.16,3.8,13.0,10.7,18.0,KASSEL,2008
2008-08-24,3159,1.6,9.4,0.75,1.0135,1.4,0.12,3.6,14.7,11.3,20.6,KASSEL,2008
2008-08-25,3160,2.0,6.5,0.87,1.0167,1.02,0.16,1.5,14.8,12.3,19.3,KASSEL,2008
2008-08-26,3161,1.8,4.8,0.83,1.0222,0.67,0.0,0.2,15.8,11.9,19.7,KASSEL,2008
2008-08-27,3162,1.6,7.9,0.74,1.021,1.99,0.0,8.3,18.3,13.9,25.0,KASSEL,2008
2008-08-28,3163,1.2,5.4,0.79,1.0196,0.66,0.05,0.2,16.7,15.0,19.4,KASSEL,2008
2008-08-29,3164,1.7,8.0,0.78,1.0189,1.38,0.0,3.8,17.5,14.3,21.5,KASSEL,2008
2008-08-30,3165,1.4,6.0,0.67,1.0201,2.23,0.0,10.8,17.9,12.5,24.1,KASSEL,2008
2008-08-31,3166,1.7,6.0,0.57,1.0152,2.23,0.0,11.0,19.4,12.5,26.5,KASSEL,2008
2008-09-01,3167,1.5,7.1,0.74,1.0149,1.08,0.2,2.1,17.4,12.3,22.8,KASSEL,2008
2008-09-02,3168,3.0,10.8,0.68,1.0111,1.42,0.19,4.4,17.4,11.4,21.8,KASSEL,2008
2008-09-03,3169,2.2,8.5,0.84,1.0069,0.62,0.78,0.2,13.7,9.4,18.9,KASSEL,2008
2008-09-04,3170,3.0,10.9,0.8,1.0078,1.38,0.0,4.3,12.6,9.6,17.5,KASSEL,2008
2008-09-05,3171,2.0,7.9,0.8,1.0061,1.16,1.07,2.8,15.9,10.7,21.3,KASSEL,2008
2008-09-06,3172,2.8,10.7,0.84,1.006,0.75,0.04,0.7,16.8,14.7,19.7,KASSEL,2008
2008-09-07,3173,3.1,10.8,0.77,1.0105,1.27,0.01,3.7,15.5,13.5,19.6,KASSEL,2008
2008-09-08,3174,2.2,8.3,0.73,1.0158,1.36,0.0,4.5,15.0,11.3,20.6,KASSEL,2008
2008-09-09,3175,1.7,6.9,0.68,1.0172,2.05,0.03,11.2,16.1,8.1,24.7,KASSEL,2008
2008-09-10,3176,2.2,6.6,0.77,1.0157,1.16,0.0,3.2,17.6,13.1,23.0,KASSEL,2008
2008-09-11,3177,1.6,6.5,0.69,1.0129,1.72,0.0,8.1,20.2,16.5,25.8,KASSEL,2008
2008-09-12,3178,2.3,8.3,0.69,1.0116,1.3,0.17,4.4,17.7,13.7,22.6,KASSEL,2008
2008-09-13,3179,4.0,10.6,0.58,1.0187,1.82,0.0,9.5,13.1,8.6,16.7,KASSEL,2008
2008-09-14,3180,3.1,9.2,0.63,1.0237,1.38,0.0,5.3,10.3,6.2,15.0,KASSEL,2008
2008-09-15,3181,2.4,7.0,0.77,1.0243,0.42,0.02,0.0,9.7,6.0,11.8,KASSEL,2008
2008-09-16,3182,2.5,9.8,0.7,1.0234,1.11,0.0,3.3,10.0,5.8,14.0,KASSEL,2008
2008-09-17,3183,1.0,4.2,0.69,1.0242,0.94,0.0,2.2,9.2,5.2,14.1,KASSEL,2008
2008-09-18,3184,1.7,7.3,0.61,1.0251,1.85,0.0,10.9,9.3,2.2,16.2,KASSEL,2008
2008-09-19,3185,1.7,6.9,0.62,1.0267,1.54,0.0,7.6,10.1,2.4,16.9,KASSEL,2008
2008-09-20,3186,1.7,6.3,0.64,1.0307,1.06,0.0,3.3,11.5,7.2,16.6,KASSEL,2008
2008-09-21,3187,1.9,9.4,0.77,1.0248,1.1,0.17,3.7,11.1,6.6,17.2,KASSEL,2008
2008-09-22,3188,2.2,7.7,0.85,1.0199,0.75,0.16,1.3,10.7,8.8,14.7,KASSEL,2008
2008-09-23,3189,1.6,8.2,0.91,1.0172,0.38,0.83,0.0,10.8,9.5,12.1,KASSEL,2008
2008-09-24,3190,1.7,7.0,0.9,1.023,0.48,0.08,0.2,11.2,9.5,13.1,KASSEL,2008
2008-09-25,3191,2.6,9.5,0.79,1.0306,0.84,0.0,2.1,10.6,6.7,14.5,KASSEL,2008
2008-09-26,3192,2.2,7.6,0.78,1.0352,1.59,0.0,9.5,10.7,5.1,16.5,KASSEL,2008
2008-09-27,3193,1.1,3.0,0.87,1.0323,1.18,0.01,5.2,9.4,5.7,17.4,KASSEL,2008
2008-09-28,3194,1.5,5.8,0.85,1.0244,1.14,0.0,4.9,10.3,5.1,18.5,KASSEL,2008
2008-09-29,3195,2.0,8.4,0.79,1.0164,1.01,0.01,3.8,10.3,5.7,15.5,KASSEL,2008
2008-09-30,3196,3.2,11.0,0.89,1.0071,0.35,0.5,0.0,8.6,5.4,10.6,KASSEL,2008
2008-10-01,3197,3.4,12.5,0.87,0.9982,0.52,0.9,0.5,10.6,7.1,14.6,KASSEL,2008
2008-10-02,3198,2.9,10.8,0.75,1.0026,1.33,0.03,7.7,9.0,6.3,13.6,KASSEL,2008
2008-10-03,3199,2.4,7.9,0.82,1.0077,1.17,0.0,6.0,6.5,3.5,12.2,KASSEL,2008
2008-10-04,3200,2.0,9.3,0.75,1.0147,0.97,0.02,4.0,6.7,3.5,11.0,KASSEL,2008
2008-10-05,3201,5.1,14.3,0.81,1.008,0.32,1.01,0.0,8.2,4.9,10.5,KASSEL,2008
2008-10-06,3202,1.4,8.3,0.94,1.0124,0.31,0.33,0.0,11.3,8.9,12.9,KASSEL,2008
2008-10-07,3203,1.8,6.4,0.87,1.0161,0.63,0.0,1.4,13.3,10.9,17.0,KASSEL,2008
2008-10-08,3204,1.9,7.7,0.85,1.0167,0.62,0.05,1.4,14.0,11.7,17.3,KASSEL,2008
2008-10-09,3205,1.8,6.3,0.83,1.0299,0.54,0.01,0.9,11.5,6.7,14.9,KASSEL,2008
2008-10-10,3206,1.7,6.4,0.87,1.0339,1.05,0.0,5.8,9.9,5.9,15.7,KASSEL,2008
2008-10-11,3207,2.6,9.5,0.87,1.0302,1.01,0.0,5.4,12.0,6.8,18.1,KASSEL,2008
2008-10-12,3208,3.0,7.4,0.89,1.0274,0.42,0.01,0.4,11.4,10.3,13.3,KASSEL,2008
2008-10-13,3209,3.1,8.5,0.89,1.0209,0.89,0.32,4.4,13.0,9.7,18.7,KASSEL,2008
2008-10-14,3210,1.7,7.2,0.84,1.0197,0.56,0.05,1.3,13.1,9.7,16.8,KASSEL,2008
2008-10-15,3211,2.3,9.1,0.87,1.016,0.38,0.58,0.3,11.7,9.1,14.4,KASSEL,2008
2008-10-16,3212,2.1,12.7,0.87,1.0106,0.27,0.24,0.0,9.3,3.3,13.2,KASSEL,2008
2008-10-17,3213,1.9,9.2,0.82,1.0182,0.78,0.01,3.7,7.0,3.1,12.3,KASSEL,2008
2008-10-18,3214,2.2,8.0,0.84,1.0208,0.97,0.0,6.2,6.3,1.9,12.3,KASSEL,2008
2008-10-19,3215,2.5,7.9,0.85,1.0224,0.7,0.0,3.0,7.0,3.2,12.3,KASSEL,2008
2008-10-20,3216,3.6,10.8,0.8,1.0165,1.12,0.0,8.9,9.6,3.7,15.3,KASSEL,2008
2008-10-21,3217,2.6,11.7,0.85,1.011,0.25,0.28,0.0,12.0,6.9,17.1,KASSEL,2008
2008-10-22,3218,1.0,3.3,0.85,1.0225,0.24,0.01,0.0,7.6,3.5,10.6,KASSEL,2008
2008-10-23,3219,2.5,7.5,0.92,1.0294,0.5,0.0,1.4,4.5,2.7,8.2,KASSEL,2008
2008-10-24,3220,2.6,8.5,0.84,1.0264,0.9,0.05,6.3,6.0,1.3,10.4,KASSEL,2008
2008-10-25,3221,2.0,7.5,0.87,1.0312,0.66,0.0,3.2,8.4,6.1,13.1,KASSEL,2008
2008-10-26,3222,4.6,14.5,0.81,1.0201,0.39,0.78,0.7,8.9,6.1,11.5,KASSEL,2008
2008-10-27,3223,1.9,8.5,0.92,1.0082,0.22,0.52,0.0,7.9,3.5,10.0,KASSEL,2008
2008-10-28,3224,1.5,5.3,0.92,1.0102,0.42,0.02,1.1,4.2,1.9,7.2,KASSEL,2008
2008-10-29,3225,1.2,4.3,0.84,1.0081,0.55,0.3,2.4,4.5,2.3,8.0,KASSEL,2008
2008-10-30,3226,2.2,8.0,0.91,0.9991,0.21,0.54,0.0,2.5,1.7,3.8,KASSEL,2008
2008-10-31,3227,1.0,3.3,0.9,1.0074,0.36,0.02,0.7,3.7,0.6,7.2,KASSEL,2008
2008-11-01,3228,2.2,6.6,0.85,1.0096,0.44,0.01,1.5,6.5,4.7,9.9,KASSEL,2008
2008-11-02,3229,1.8,6.1,0.86,1.0171,0.5,0.01,2.2,7.4,4.1,12.5,KASSEL,2008
2008-11-03,3230,1.3,4.3,0.89,1.0153,0.24,0.02,0.1,8.3,6.0,10.7,KASSEL,2008
2008-11-04,3231,1.8,6.8,0.91,1.0194,0.5,0.01,2.4,8.2,6.3,11.3,KASSEL,2008
2008-11-05,3232,2.4,8.8,0.87,1.0145,0.19,0.02,0.0,9.8,8.6,10.8,KASSEL,2008
2008-11-06,3233,1.0,4.3,0.85,1.016,0.18,0.02,0.0,10.3,9.3,12.3,KASSEL,2008
2008-11-07,3234,1.7,7.5,0.85,1.0154,0.36,0.01,1.1,9.3,5.6,11.9,KASSEL,2008
2008-11-08,3235,1.7,6.2,0.9,1.0206,0.41,0.03,1.6,6.2,2.8,10.9,KASSEL,2008
2008-11-09,3236,2.9,13.3,0.9,1.0187,0.18,0.27,0.0,7.2,2.9,9.7,KASSEL,2008
2008-11-10,3237,5.3,16.2,0.77,1.0151,0.17,0.03,0.0,12.3,9.5,14.2,KASSEL,2008
2008-11-11,3238,4.6,15.4,0.69,1.0107,0.35,0.06,1.2,11.2,7.1,14.1,KASSEL,2008
2008-11-12,3239,2.7,9.6,0.83,1.0175,0.47,0.01,2.7,6.5,2.4,10.1,KASSEL,2008
2008-11-13,3240,2.1,5.8,0.9,1.025,0.39,0.0,1.7,4.9,2.1,8.5,KASSEL,2008
2008-11-14,3241,3.4,11.0,0.85,1.0267,0.27,0.01,0.6,5.3,2.6,7.6,KASSEL,2008
2008-11-15,3242,2.8,7.5,0.89,1.0262,0.16,0.03,0.0,7.6,6.4,8.8,KASSEL,2008
2008-11-16,3243,2.6,10.9,0.79,1.0256,0.19,0.08,0.1,8.3,4.4,10.6,KASSEL,2008
2008-11-17,3244,2.0,9.8,0.81,1.0296,0.46,0.01,3.1,4.5,0.8,7.5,KASSEL,2008
2008-11-18,3245,3.1,10.5,0.87,1.0149,0.23,0.12,0.4,3.6,1.0,7.1,KASSEL,2008
2008-11-19,3246,2.2,8.5,0.79,1.0156,0.15,0.02,0.0,6.7,4.6,8.6,KASSEL,2008
2008-11-20,3247,3.7,14.0,0.79,1.008,0.15,1.01,0.0,7.6,3.1,10.5,KASSEL,2008
2008-11-21,3248,3.9,14.3,0.86,1.0,0.29,1.03,1.0,2.6,-0.3,5.6,KASSEL,2008
2008-11-22,3249,5.2,16.3,0.81,1.0022,0.29,0.03,1.1,0.3,-0.8,1.8,KASSEL,2008
2008-11-23,3250,3.0,11.1,0.82,1.0011,0.14,0.32,0.0,0.2,-1.4,2.0,KASSEL,2008
2008-11-24,3251,1.9,6.3,0.94,0.9936,0.14,0.51,0.0,-1.6,-5.2,0.3,KASSEL,2008
2008-11-25,3252,1.2,4.6,0.94,1.0118,0.14,0.01,0.0,-2.2,-4.9,-0.1,KASSEL,2008
2008-11-26,3253,1.9,6.8,0.94,1.0243,0.14,0.04,0.0,0.3,-3.3,2.2,KASSEL,2008
2008-11-27,3254,3.6,9.1,0.9,1.02,0.13,0.02,0.0,2.1,1.5,3.2,KASSEL,2008
