date,days,cloud_cover,wind_speed,wind_gust,humidity,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2007-06-23,2731,5,4.9,11.3,0.76,2.05,0.31,6.6,16.3,13.8,20.9,DRESDEN
2007-06-24,2732,4,3.3,8.9,0.63,2.98,0.0,11.0,19.0,13.8,23.7,DRESDEN
2007-06-25,2733,6,3.6,19.1,0.71,2.47,0.68,7.5,20.0,13.9,27.8,DRESDEN
2007-06-26,2734,6,7.4,17.2,0.72,1.52,0.34,3.4,15.0,11.5,17.8,DRESDEN
2007-06-27,2735,4,7.3,15.7,0.58,2.51,0.02,8.3,12.9,10.0,16.8,DRESDEN
2007-06-28,2736,6,5.8,13.6,0.71,1.88,0.05,4.2,13.8,11.3,19.0,DRESDEN
2007-06-29,2737,7,3.7,9.0,0.66,1.91,0.07,4.7,16.1,11.0,20.0,DRESDEN
2007-06-30,2738,6,5.3,15.0,0.66,2.56,0.0,6.1,17.6,14.3,22.5,DRESDEN
2007-07-01,2739,6,2.6,7.2,0.68,2.43,0.0,7.9,20.0,13.9,26.1,DRESDEN
2007-07-02,2740,8,3.3,9.9,0.86,0.9,0.56,0.0,17.8,16.5,19.8,DRESDEN
2007-07-03,2741,6,4.0,9.6,0.7,2.09,0.21,5.9,17.8,14.4,22.4,DRESDEN
2007-07-04,2742,7,5.0,13.2,0.74,2.07,0.22,5.5,15.7,12.3,20.3,DRESDEN
2007-07-05,2743,7,6.0,15.4,0.85,1.33,0.8,1.4,14.2,12.2,18.7,DRESDEN
2007-07-06,2744,6,6.8,20.0,0.71,1.6,0.06,4.6,16.0,13.2,20.8,DRESDEN
2007-07-07,2745,5,6.8,16.0,0.58,2.13,0.0,6.8,17.2,13.8,21.5,DRESDEN
2007-07-08,2746,4,3.8,10.1,0.52,3.3,0.37,13.3,18.4,12.3,23.3,DRESDEN
2007-07-09,2747,8,2.3,7.7,0.86,0.58,0.06,0.0,14.4,12.2,15.6,DRESDEN
2007-07-10,2748,7,3.5,8.9,0.86,1.13,0.25,1.6,13.1,10.8,15.7,DRESDEN
2007-07-11,2749,6,3.6,13.6,0.78,2.27,0.34,7.4,13.8,9.6,19.3,DRESDEN
2007-07-12,2750,8,4.1,10.7,0.76,1.28,0.0,0.6,15.6,12.4,19.9,DRESDEN
2007-07-13,2751,6,4.3,11.0,0.7,1.87,0.02,4.7,19.3,15.6,25.7,DRESDEN
2007-07-14,2752,3,3.4,9.8,0.58,3.22,0.0,14.5,24.3,16.6,31.5,DRESDEN
2007-07-15,2753,1,3.3,9.6,0.44,3.32,0.0,15.0,27.7,18.3,34.4,DRESDEN
2007-07-16,2754,1,3.2,20.2,0.4,3.23,0.94,14.6,30.4,23.5,36.4,DRESDEN
2007-07-17,2755,2,3.7,10.0,0.51,3.1,0.0,14.5,26.3,21.4,30.8,DRESDEN
2007-07-18,2756,4,2.6,5.9,0.67,1.39,0.09,5.3,21.7,18.2,26.2,DRESDEN
2007-07-19,2757,3,2.9,7.6,0.61,2.77,0.0,9.9,22.3,15.5,28.4,DRESDEN
2007-07-20,2758,4,2.8,23.2,0.72,2.64,0.89,10.1,21.6,16.0,29.1,DRESDEN
2007-07-21,2759,5,2.7,8.8,0.73,2.47,1.2,7.4,21.3,17.0,25.9,DRESDEN
2007-07-22,2760,6,4.3,13.4,0.83,1.36,0.48,3.7,17.7,14.9,22.4,DRESDEN
2007-07-23,2761,6,3.3,9.4,0.6,2.61,0.2,9.8,20.2,13.3,25.4,DRESDEN
2007-07-24,2762,6,7.1,18.3,0.66,2.03,0.31,4.6,18.7,12.9,24.1,DRESDEN
2007-07-25,2763,5,6.0,15.5,0.65,1.94,0.0,5.4,17.2,12.8,22.0,DRESDEN
2007-07-26,2764,3,3.6,7.8,0.53,3.1,0.0,13.1,20.9,13.5,26.8,DRESDEN
2007-07-27,2765,5,4.7,12.6,0.52,2.42,0.0,8.6,22.1,18.2,25.1,DRESDEN
2007-07-28,2766,6,4.6,14.9,0.76,1.0,0.44,2.0,18.4,15.2,21.1,DRESDEN
2007-07-29,2767,8,3.6,19.2,0.88,0.64,1.1,0.0,15.5,11.5,17.4,DRESDEN
2007-07-30,2768,7,6.2,16.1,0.76,1.72,0.09,3.3,13.0,10.7,17.2,DRESDEN
2007-07-31,2769,6,4.9,11.2,0.72,1.06,0.0,1.1,13.1,10.7,16.9,DRESDEN
2007-08-01,2770,4,2.2,5.1,0.65,2.47,0.0,8.9,15.4,10.2,20.5,DRESDEN
2007-08-02,2771,5,4.8,16.8,0.6,2.11,0.03,8.6,19.0,13.6,25.3,DRESDEN
2007-08-03,2772,6,4.4,9.2,0.75,1.41,0.0,3.1,16.0,13.6,19.5,DRESDEN
2007-08-04,2773,4,2.5,8.4,0.62,2.86,0.0,11.2,17.3,11.5,22.7,DRESDEN
2007-08-05,2774,1,3.3,7.6,0.58,3.1,0.0,14.3,19.1,11.1,25.5,DRESDEN
2007-08-06,2775,3,3.7,9.1,0.51,3.06,0.0,14.3,21.6,14.9,27.4,DRESDEN
2007-08-07,2776,3,2.1,13.4,0.64,2.5,0.9,10.8,22.2,15.2,28.8,DRESDEN
2007-08-08,2777,6,2.8,6.6,0.83,2.06,0.0,6.7,20.3,16.9,25.1,DRESDEN
2007-08-09,2778,7,2.2,8.8,0.83,1.35,0.05,1.3,20.2,16.5,26.1,DRESDEN
2007-08-10,2779,7,2.7,6.2,0.91,0.72,0.0,0.0,18.8,17.2,21.0,DRESDEN
2007-08-11,2780,8,3.5,7.6,0.96,0.43,0.24,0.0,16.9,15.4,18.4,DRESDEN
2007-08-12,2781,6,2.9,7.6,0.81,1.58,0.0,3.8,17.2,14.2,21.1,DRESDEN
2007-08-13,2782,3,2.4,10.1,0.73,2.32,0.0,9.5,18.6,11.9,25.9,DRESDEN
2007-08-14,2783,4,2.4,6.4,0.66,2.58,0.0,9.5,20.3,13.9,26.2,DRESDEN
2007-08-15,2784,6,4.7,10.9,0.63,1.68,0.12,4.9,23.7,19.2,28.9,DRESDEN
2007-08-16,2785,6,4.4,12.3,0.76,1.26,0.59,4.9,20.3,15.2,25.1,DRESDEN
2007-08-17,2786,6,3.3,9.0,0.71,1.26,0.01,0.6,16.8,13.9,20.8,DRESDEN
2007-08-18,2787,4,2.0,6.0,0.62,1.26,0.0,5.2,17.1,12.0,21.0,DRESDEN
2007-08-19,2788,5,3.3,9.7,0.58,2.18,0.38,8.0,20.1,12.7,26.3,DRESDEN
2007-08-20,2789,7,2.4,9.3,0.75,1.96,3.5,5.7,19.3,15.8,25.2,DRESDEN
2007-08-21,2790,7,2.6,9.4,0.89,1.3,0.43,2.9,17.4,15.9,21.4,DRESDEN
2007-08-22,2791,5,2.2,9.2,0.81,2.02,0.1,6.6,18.6,14.5,23.4,DRESDEN
2007-08-23,2792,6,2.6,10.1,0.84,1.78,0.15,4.9,18.8,13.4,23.6,DRESDEN
2007-08-24,2793,4,3.2,7.8,0.76,2.37,0.0,10.4,19.7,15.7,24.5,DRESDEN
2007-08-25,2794,2,3.0,8.3,0.73,2.32,0.0,10.6,20.2,14.4,25.5,DRESDEN
2007-08-26,2795,4,3.3,9.1,0.75,2.21,0.0,8.8,19.9,15.9,24.2,DRESDEN
2007-08-27,2796,6,2.7,8.7,0.65,1.76,0.0,4.4,15.4,11.3,18.6,DRESDEN
2007-08-28,2797,6,2.7,9.3,0.67,1.73,0.0,4.1,13.6,9.7,17.3,DRESDEN
2007-08-29,2798,6,2.2,5.6,0.69,1.66,0.0,3.9,12.5,7.3,17.6,DRESDEN
2007-08-30,2799,4,2.9,10.7,0.64,2.19,0.0,10.3,13.2,7.0,17.8,DRESDEN
2007-08-31,2800,8,3.9,10.0,0.82,0.85,1.57,0.8,14.6,12.0,18.3,DRESDEN
2007-09-01,2801,7,3.8,12.8,0.81,1.26,0.0,0.8,14.4,11.7,17.8,DRESDEN
2007-09-02,2802,6,3.6,9.2,0.74,1.58,0.0,4.7,15.8,12.1,19.5,DRESDEN
2007-09-03,2803,7,4.5,10.5,0.81,0.73,0.68,0.7,13.6,9.8,16.1,DRESDEN
2007-09-04,2804,6,4.4,19.6,0.83,1.42,1.03,4.8,9.1,6.6,12.7,DRESDEN
2007-09-05,2805,6,4.4,10.7,0.79,1.31,0.0,3.6,10.5,7.3,15.1,DRESDEN
2007-09-06,2806,5,4.8,10.7,0.79,2.18,0.02,8.9,12.6,7.8,17.8,DRESDEN
2007-09-07,2807,8,4.6,9.7,0.86,0.69,0.18,0.4,13.3,11.2,16.0,DRESDEN
2007-09-08,2808,8,4.7,13.7,0.95,0.33,0.55,0.0,13.6,12.3,14.8,DRESDEN
2007-09-09,2809,7,6.1,13.2,0.79,1.14,0.0,2.4,13.2,11.3,16.2,DRESDEN
2007-09-10,2810,8,5.1,13.1,0.86,0.37,1.34,0.0,11.7,10.1,13.1,DRESDEN
2007-09-11,2811,7,3.7,11.2,0.89,1.17,0.4,2.2,11.9,9.0,15.0,DRESDEN
2007-09-12,2812,7,3.7,9.6,0.83,0.96,0.0,2.1,13.1,12.0,15.4,DRESDEN
2007-09-13,2813,5,3.1,9.6,0.77,1.23,0.0,2.6,12.2,8.0,15.2,DRESDEN
2007-09-14,2814,3,3.5,8.2,0.77,1.87,0.06,9.2,13.8,5.6,20.6,DRESDEN
2007-09-15,2815,4,5.7,15.1,0.68,1.71,0.0,7.5,12.6,8.4,16.0,DRESDEN
2007-09-16,2816,2,3.7,9.4,0.67,1.26,0.0,7.4,14.0,6.7,20.7,DRESDEN
2007-09-17,2817,4,4.5,11.7,0.67,1.74,0.0,8.3,18.5,12.2,24.7,DRESDEN
2007-09-18,2818,6,4.2,12.0,0.88,0.34,0.9,0.0,12.4,7.3,16.9,DRESDEN
2007-09-19,2819,4,3.7,8.7,0.76,1.26,0.0,5.2,8.8,6.0,12.8,DRESDEN
2007-09-20,2820,2,3.9,8.9,0.71,1.7,0.0,8.9,11.5,6.0,17.0,DRESDEN
2007-09-21,2821,4,3.6,7.9,0.7,1.85,0.0,9.3,14.0,7.6,20.9,DRESDEN
2007-09-22,2822,3,2.8,9.0,0.7,1.64,0.0,10.3,14.8,9.4,21.5,DRESDEN
2007-09-23,2823,1,3.1,5.9,0.72,1.81,0.0,11.3,15.8,8.4,24.0,DRESDEN
2007-09-24,2824,0,5.2,10.3,0.59,1.89,0.0,11.5,17.5,13.1,22.4,DRESDEN
2007-09-25,2825,6,3.1,10.2,0.82,0.49,0.18,0.8,12.6,10.9,15.8,DRESDEN
2007-09-26,2826,7,2.0,8.0,0.81,1.11,0.76,4.1,11.6,8.6,15.6,DRESDEN
2007-09-27,2827,7,6.1,12.1,0.92,0.25,1.07,0.0,11.7,10.7,13.2,DRESDEN
2007-09-28,2828,7,4.7,11.7,0.9,0.31,1.68,0.0,11.2,9.2,12.9,DRESDEN
2007-09-29,2829,7,6.7,14.1,0.76,0.47,0.0,0.3,12.8,10.6,15.1,DRESDEN
2007-09-30,2830,4,3.4,7.7,0.74,0.91,0.0,3.2,13.3,9.9,17.1,DRESDEN
2007-10-01,2831,5,2.3,4.3,0.8,1.62,0.0,9.4,13.6,7.2,20.3,DRESDEN
2007-10-02,2832,8,1.8,4.7,0.95,0.2,0.16,0.0,12.5,11.5,13.8,DRESDEN
2007-10-03,2833,7,2.7,7.0,0.84,1.19,0.0,3.9,12.8,10.5,15.9,DRESDEN
2007-10-04,2834,7,1.8,4.7,0.87,0.72,0.08,0.9,14.9,10.3,19.3,DRESDEN
2007-10-05,2835,6,2.6,8.0,0.88,0.86,0.01,2.3,12.2,7.9,14.8,DRESDEN
2007-10-06,2836,7,1.7,5.0,0.9,0.66,0.0,2.3,9.9,8.4,13.9,DRESDEN
2007-10-07,2837,7,1.2,3.6,0.8,0.83,0.0,2.4,10.5,7.5,13.3,DRESDEN
2007-10-08,2838,5,2.5,6.3,0.82,1.11,0.0,6.1,10.3,6.3,13.8,DRESDEN
2007-10-09,2839,6,2.1,6.1,0.76,1.06,0.0,5.0,9.1,6.7,12.6,DRESDEN
2007-10-10,2840,5,2.1,5.5,0.75,1.06,0.0,4.0,9.6,4.2,15.3,DRESDEN
2007-10-11,2841,7,2.0,4.9,0.86,0.49,0.0,1.9,6.9,3.4,10.8,DRESDEN
2007-10-12,2842,8,4.3,11.8,0.88,0.31,0.09,0.2,9.8,5.7,13.5,DRESDEN
2007-10-13,2843,4,2.8,7.0,0.76,1.24,0.0,6.5,7.8,2.4,10.8,DRESDEN
2007-10-14,2844,1,3.2,6.6,0.69,1.41,0.0,10.4,6.5,-0.4,13.0,DRESDEN
2007-10-15,2845,0,4.5,8.4,0.58,1.4,0.0,10.3,10.0,3.2,17.0,DRESDEN
2007-10-16,2846,0,3.6,8.2,0.78,1.16,0.0,8.7,11.2,6.1,18.0,DRESDEN
2007-10-17,2847,4,4.5,11.9,0.75,1.08,0.09,8.6,13.3,7.4,19.3,DRESDEN
2007-10-18,2848,6,5.5,14.7,0.87,0.57,0.22,1.8,7.7,4.9,12.0,DRESDEN
2007-10-19,2849,7,4.0,13.2,0.85,0.73,0.24,2.5,4.2,1.5,7.7,DRESDEN
2007-10-20,2850,8,2.9,7.6,0.88,0.55,0.18,0.9,3.7,0.6,7.1,DRESDEN
2007-10-21,2851,5,2.4,6.4,0.9,0.33,0.53,0.9,3.1,-0.7,5.2,DRESDEN
2007-10-22,2852,5,3.2,8.5,0.85,0.88,0.0,5.3,1.3,-2.7,4.8,DRESDEN
2007-10-23,2853,8,3.8,9.3,0.87,0.17,0.18,0.0,3.5,2.9,4.7,DRESDEN
2007-10-24,2854,8,2.9,6.0,0.97,0.09,0.05,0.0,4.5,3.2,5.5,DRESDEN
2007-10-25,2855,8,3.4,7.6,0.98,0.16,0.01,0.0,5.8,5.1,6.4,DRESDEN
2007-10-26,2856,8,3.3,7.1,0.92,0.17,0.01,0.0,7.5,6.1,8.7,DRESDEN
2007-10-27,2857,8,2.0,5.5,0.91,0.19,0.0,0.0,7.6,5.8,8.7,DRESDEN
2007-10-28,2858,2,2.1,4.6,0.85,0.89,0.0,5.4,6.8,2.9,12.7,DRESDEN
2007-10-29,2859,5,3.8,9.9,0.83,0.96,0.0,7.4,7.4,2.6,11.3,DRESDEN
2007-10-30,2860,7,3.7,8.0,0.87,0.24,0.06,0.0,8.1,6.4,10.6,DRESDEN
2007-10-31,2861,4,2.7,6.1,0.87,0.74,0.0,4.1,6.3,3.0,10.0,DRESDEN
2007-11-01,2862,6,3.6,7.5,0.82,0.37,0.04,1.2,7.3,3.0,10.6,DRESDEN
2007-11-02,2863,8,3.3,7.6,0.96,0.15,0.33,0.0,9.7,8.3,10.5,DRESDEN
2007-11-03,2864,8,4.1,9.7,0.96,0.15,0.18,0.0,10.8,8.2,11.8,DRESDEN
2007-11-04,2865,6,4.2,9.6,0.87,0.34,0.0,0.4,7.0,3.5,9.1,DRESDEN
2007-11-05,2866,6,2.3,7.4,0.86,0.46,0.53,2.0,4.1,2.0,7.6,DRESDEN
2007-11-06,2867,7,6.4,16.6,0.86,0.26,0.88,0.1,4.8,2.8,7.5,DRESDEN
2007-11-07,2868,7,8.1,17.7,0.86,0.14,1.17,0.0,5.4,2.7,7.5,DRESDEN
2007-11-08,2869,7,6.0,13.7,0.83,0.36,0.75,0.4,7.7,5.3,9.3,DRESDEN
2007-11-09,2870,8,8.1,18.1,0.81,0.33,0.2,0.4,5.1,3.2,9.2,DRESDEN
2007-11-10,2871,7,5.5,15.2,0.9,0.22,0.61,0.0,1.6,-0.5,3.3,DRESDEN
2007-11-11,2872,7,5.8,16.0,0.91,0.1,1.12,0.0,1.8,0.1,6.6,DRESDEN
2007-11-12,2873,8,5.8,12.4,0.92,0.12,0.73,0.0,1.6,0.2,2.9,DRESDEN
2007-11-13,2874,7,5.1,11.6,0.91,0.13,1.23,0.0,1.9,0.4,3.5,DRESDEN
2007-11-14,2875,8,2.2,6.4,0.96,0.14,0.1,0.0,-0.1,-0.6,0.4,DRESDEN
2007-11-15,2876,6,2.9,7.0,0.92,0.23,0.0,0.0,-0.9,-2.7,0.3,DRESDEN
2007-11-16,2877,7,2.9,6.9,0.89,0.36,0.05,0.4,-0.4,-2.7,1.4,DRESDEN
2007-11-17,2878,8,2.5,5.0,0.96,0.06,0.09,0.0,2.5,1.2,3.6,DRESDEN
2007-11-18,2879,8,3.1,8.7,0.91,0.28,0.01,0.4,2.2,-0.7,5.2,DRESDEN
2007-11-19,2880,4,6.1,14.1,0.79,0.65,0.0,7.0,2.7,-1.2,6.6,DRESDEN
2007-11-20,2881,6,7.1,12.4,0.79,0.39,0.0,0.2,2.3,1.2,3.4,DRESDEN
2007-11-21,2882,3,7.6,14.7,0.79,0.61,0.0,6.3,1.4,0.4,3.8,DRESDEN
2007-11-22,2883,6,6.0,11.2,0.82,0.23,0.0,0.0,2.3,1.2,3.1,DRESDEN
2007-11-23,2884,7,3.2,8.1,0.87,0.21,0.14,0.0,4.6,1.7,6.7,DRESDEN
2007-11-24,2885,6,3.3,7.3,0.85,0.11,0.01,0.0,2.1,-2.7,5.6,DRESDEN
2007-11-25,2886,7,6.7,13.5,0.82,0.17,0.37,0.1,2.3,-2.8,4.7,DRESDEN
2007-11-26,2887,6,8.1,17.9,0.79,0.43,0.0,3.3,1.3,0.1,2.9,DRESDEN
2007-11-27,2888,4,5.4,13.0,0.79,0.41,0.0,3.1,0.2,-1.8,2.2,DRESDEN
2007-11-28,2889,4,3.0,6.6,0.82,0.58,0.0,7.2,-0.1,-3.0,4.1,DRESDEN
2007-11-29,2890,5,4.9,10.1,0.75,0.41,0.54,2.6,-0.1,-2.2,2.5,DRESDEN
2007-11-30,2891,7,6.2,12.6,0.83,0.23,0.17,0.1,4.1,2.3,5.5,DRESDEN
2007-12-01,2892,7,5.5,12.9,0.83,0.12,0.53,0.0,6.6,5.0,8.5,DRESDEN
2007-12-02,2893,6,7.1,17.0,0.71,0.44,0.05,3.5,7.6,4.7,10.2,DRESDEN
2007-12-03,2894,8,8.3,19.1,0.76,0.23,0.3,0.5,6.7,4.3,9.5,DRESDEN
2007-12-04,2895,7,6.5,14.3,0.82,0.18,0.23,0.1,4.5,3.1,5.2,DRESDEN
2007-12-05,2896,7,4.4,8.4,0.84,0.17,0.02,0.1,6.6,4.4,9.1,DRESDEN
2007-12-06,2897,6,5.9,13.4,0.76,0.36,0.16,2.7,8.8,6.8,10.8,DRESDEN
2007-12-07,2898,6,7.2,21.0,0.76,0.27,0.25,2.1,9.5,4.5,13.8,DRESDEN
2007-12-08,2899,4,5.3,12.7,0.69,0.48,0.0,5.8,5.5,2.8,7.3,DRESDEN
2007-12-09,2900,6,5.9,12.4,0.8,0.14,0.36,0.1,4.0,3.0,5.2,DRESDEN
2007-12-10,2901,4,4.2,9.5,0.82,0.43,0.0,4.9,4.7,2.6,7.6,DRESDEN
2007-12-11,2902,8,3.1,7.6,0.96,0.06,0.95,0.0,3.4,2.2,4.2,DRESDEN
2007-12-12,2903,8,4.1,11.8,0.98,0.06,0.34,0.0,4.1,3.6,5.0,DRESDEN
2007-12-13,2904,7,3.4,7.7,0.86,0.25,0.0,0.3,2.0,0.6,3.9,DRESDEN
2007-12-14,2905,8,3.3,6.6,0.83,0.09,0.0,0.0,-0.6,-1.5,0.6,DRESDEN
2007-12-15,2906,6,3.6,8.1,0.81,1.26,0.0,0.0,-1.6,-2.8,-0.2,DRESDEN
2007-12-16,2907,8,2.9,8.4,0.85,0.09,0.0,0.0,-2.9,-3.5,-2.3,DRESDEN
2007-12-17,2908,8,3.0,8.0,0.86,0.07,0.0,0.0,-1.4,-2.4,-0.7,DRESDEN
2007-12-18,2909,7,2.6,5.5,0.87,0.25,0.0,0.5,-2.4,-3.5,-1.5,DRESDEN
2007-12-19,2910,8,1.4,3.6,0.92,0.07,0.0,0.0,-4.2,-4.7,-3.5,DRESDEN
2007-12-20,2911,6,1.3,3.3,0.94,0.23,0.0,0.2,-5.1,-7.5,-3.7,DRESDEN
2007-12-21,2912,1,1.8,9.8,0.83,0.5,0.0,7.1,-4.6,-7.6,0.7,DRESDEN
2007-12-22,2913,1,5.0,8.6,0.8,0.48,0.0,6.6,-4.0,-6.0,-0.2,DRESDEN
2007-12-23,2914,4,4.1,6.5,0.83,0.46,0.0,6.0,-4.5,-6.9,-0.4,DRESDEN
2007-12-24,2915,8,2.8,5.2,0.88,0.11,0.0,0.0,-2.2,-3.8,-0.8,DRESDEN
2007-12-25,2916,2,4.5,14.0,0.84,0.49,0.0,7.0,-1.8,-4.6,1.3,DRESDEN
2007-12-26,2917,3,5.8,14.8,0.78,0.47,0.0,6.0,-2.1,-4.7,2.3,DRESDEN
2007-12-27,2918,5,3.2,7.1,0.83,0.47,0.0,6.6,-1.1,-3.2,2.8,DRESDEN
2007-12-28,2919,6,5.4,11.9,0.83,0.23,0.0,0.0,1.0,-1.1,4.2,DRESDEN
2007-12-29,2920,4,7.4,15.1,0.73,0.4,0.0,4.9,0.3,-1.6,2.4,DRESDEN
2007-12-30,2921,7,4.3,11.1,0.81,0.34,0.3,3.1,1.6,-1.2,5.0,DRESDEN
2007-12-31,2922,8,4.5,9.1,0.92,0.12,0.06,0.0,1.5,0.2,2.1,DRESDEN
2008-01-01,2923,8,2.6,7.7,0.93,0.08,0.03,0.0,-0.5,-3.2,0.5,DRESDEN
2008-01-02,2924,7,3.5,9.9,0.9,0.23,0.0,0.4,-2.5,-5.1,-1.1,DRESDEN
2008-01-03,2925,8,7.6,17.2,0.77,0.08,0.0,0.0,-2.4,-4.8,-0.2,DRESDEN
2008-01-04,2926,6,9.2,18.3,0.73,0.37,0.0,2.4,-2.5,-2.9,-1.6,DRESDEN
2008-01-05,2927,7,11.2,19.0,0.74,0.27,0.0,0.5,-2.6,-3.7,-1.3,DRESDEN
2008-01-06,2928,8,6.4,13.1,0.88,0.12,0.32,0.0,0.1,-2.4,3.7,DRESDEN
2008-01-07,2929,4,6.1,15.0,0.84,0.17,0.83,1.7,2.4,-0.3,5.5,DRESDEN
2008-01-08,2930,5,6.2,16.7,0.71,0.49,0.0,5.1,4.1,1.0,6.3,DRESDEN
2008-01-09,2931,6,5.8,12.1,0.78,0.36,0.15,1.7,2.5,0.1,5.0,DRESDEN
2008-01-10,2932,4,5.0,11.1,0.83,0.53,0.0,5.9,4.0,0.2,7.0,DRESDEN
2008-01-11,2933,6,8.0,16.4,0.74,0.5,0.0,5.8,4.3,0.9,7.5,DRESDEN
2008-01-12,2934,6,7.1,16.3,0.78,0.27,0.0,0.0,2.9,0.9,5.2,DRESDEN
2008-01-13,2935,2,3.8,10.5,0.82,0.59,0.0,7.3,2.7,0.1,7.0,DRESDEN
2008-01-14,2936,3,7.9,14.8,0.82,0.52,0.0,5.6,3.5,1.8,6.3,DRESDEN
2008-01-15,2937,6,8.8,17.5,0.8,0.54,0.0,6.6,3.1,1.5,5.2,DRESDEN
2008-01-16,2938,7,8.0,17.7,0.81,0.13,0.01,0.0,3.9,2.8,5.5,DRESDEN
2008-01-17,2939,6,4.8,10.0,0.82,0.45,0.0,3.4,4.3,1.9,8.8,DRESDEN
2008-01-18,2940,7,5.8,14.6,0.76,0.22,0.72,0.4,6.9,4.5,8.8,DRESDEN
2008-01-19,2941,8,8.2,19.1,0.86,0.24,2.39,0.0,10.3,7.2,13.1,DRESDEN
2008-01-20,2942,8,7.1,17.3,0.86,0.2,0.34,0.1,10.1,7.4,12.0,DRESDEN
2008-01-21,2943,8,9.1,17.2,0.77,0.19,0.03,0.0,10.0,7.2,11.2,DRESDEN
2008-01-22,2944,7,7.9,19.1,0.78,0.17,0.14,0.1,3.7,-0.2,9.0,DRESDEN
2008-01-23,2945,6,4.4,9.3,0.76,0.57,0.0,5.1,3.0,0.3,5.8,DRESDEN
2008-01-24,2946,8,5.9,16.3,0.74,0.38,0.18,0.6,7.0,4.7,8.7,DRESDEN
2008-01-25,2947,3,7.0,15.4,0.65,0.74,0.0,7.9,4.5,1.8,7.6,DRESDEN
2008-01-26,2948,7,9.6,20.0,0.68,0.52,1.66,4.6,6.6,5.2,9.1,DRESDEN
2008-01-27,2949,8,8.6,19.4,0.93,0.08,1.09,0.0,5.5,3.4,7.2,DRESDEN
2008-01-28,2950,8,2.6,6.6,0.93,0.19,0.17,0.0,5.6,3.9,7.5,DRESDEN
2008-01-29,2951,7,2.7,5.5,0.82,0.37,0.0,0.0,5.8,4.0,7.3,DRESDEN
2008-01-30,2952,7,4.3,10.2,0.84,0.31,0.2,0.1,3.6,1.4,6.1,DRESDEN
2008-01-31,2953,7,5.9,14.4,0.74,0.59,0.0,2.8,2.6,1.4,4.4,DRESDEN
2008-02-01,2954,8,6.4,14.6,0.72,1.26,0.28,2.8,5.5,3.1,8.1,DRESDEN
2008-02-02,2955,6,5.7,12.5,0.78,1.26,0.0,0.1,2.5,-0.1,3.6,DRESDEN
2008-02-03,2956,2,5.7,14.7,0.71,1.26,0.0,0.3,1.4,-1.7,4.6,DRESDEN
2008-02-04,2957,3,7.7,17.0,0.74,1.26,0.0,8.5,4.3,1.4,7.7,DRESDEN
2008-02-05,2958,6,5.3,13.7,0.7,1.26,0.12,7.5,6.3,4.2,8.7,DRESDEN
2008-02-06,2959,7,6.7,15.5,0.81,1.26,0.21,5.9,7.8,4.4,9.8,DRESDEN
2008-02-07,2960,5,6.4,14.4,0.77,1.26,0.0,0.5,3.4,0.5,5.7,DRESDEN
2008-02-08,2961,7,2.7,4.7,0.75,1.26,0.0,2.3,4.0,0.4,7.8,DRESDEN
2008-02-09,2962,7,2.2,4.3,0.72,1.26,0.0,0.2,6.3,3.7,9.6,DRESDEN
2008-02-10,2963,4,1.7,4.5,0.76,1.26,0.0,0.1,6.4,2.2,11.7,DRESDEN
2008-02-11,2964,5,2.6,5.6,0.85,1.26,0.0,8.4,4.5,-0.3,8.9,DRESDEN
2008-02-12,2965,8,2.3,5.9,0.9,1.26,0.0,3.8,3.6,1.9,4.9,DRESDEN
2008-02-13,2966,8,1.9,5.5,0.81,1.26,0.0,0.0,2.8,2.1,3.5,DRESDEN
2008-02-14,2967,8,2.8,6.3,0.89,1.26,0.01,0.0,1.3,0.1,2.4,DRESDEN
2008-02-15,2968,5,3.4,8.6,0.72,1.26,0.0,0.0,-1.6,-5.1,1.5,DRESDEN
2008-02-16,2969,2,2.0,5.3,0.69,1.26,0.0,3.7,-4.1,-6.9,-0.4,DRESDEN
2008-02-17,2970,5,4.8,10.4,0.57,1.26,0.0,4.6,-1.6,-7.3,2.3,DRESDEN
2008-02-18,2971,7,5.7,12.0,0.76,1.26,0.09,5.7,1.2,-0.5,2.6,DRESDEN
2008-02-19,2972,8,4.2,9.9,0.86,1.26,0.0,0.0,3.2,1.9,6.1,DRESDEN
2008-02-20,2973,4,3.4,11.5,0.78,1.26,0.17,2.6,4.5,-2.2,10.7,DRESDEN
2008-02-21,2974,7,5.5,11.9,0.79,1.26,0.04,8.2,6.6,4.7,8.8,DRESDEN
2008-02-22,2975,8,8.4,21.2,0.75,1.26,0.1,2.5,9.3,7.9,10.5,DRESDEN
2008-02-23,2976,6,7.6,19.6,0.66,1.26,0.0,0.0,8.2,5.9,9.9,DRESDEN
2008-02-24,2977,2,3.7,9.9,0.57,1.26,0.0,7.2,11.7,4.3,19.0,DRESDEN
2008-02-25,2978,4,4.6,15.7,0.78,1.26,0.06,10.1,7.1,3.1,10.3,DRESDEN
2008-02-26,2979,7,6.2,13.5,0.72,1.26,0.06,4.7,11.0,4.7,15.9,DRESDEN
2008-02-27,2980,5,7.4,18.3,0.69,1.26,0.0,1.8,7.5,4.8,10.5,DRESDEN
2008-02-28,2981,5,4.1,9.2,0.7,1.26,0.0,4.0,5.5,2.7,7.7,DRESDEN
