date,days,cloud_cover,wind_speed,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city,year
2007-07-17,2755,0,1.6,0.48,1.017,3.34,0.0,13.6,27.1,18.4,34.5,LJUBLJANA,2007
2007-07-18,2756,0,1.7,0.5,1.016,3.3,0.0,13.6,27.3,18.3,35.1,LJUBLJANA,2007
2007-07-19,2757,1,1.1,0.59,1.0149,3.18,0.0,13.1,27.8,17.9,35.5,LJUBLJANA,2007
2007-07-20,2758,0,1.0,0.49,1.0127,3.18,0.0,13.9,28.3,19.1,37.0,LJUBLJANA,2007
2007-07-21,2759,0,1.7,0.5,1.0119,3.25,0.0,14.0,27.0,18.0,34.7,LJUBLJANA,2007
2007-07-22,2760,1,1.8,0.54,1.01,3.36,0.0,13.6,25.1,17.5,31.2,LJUBLJANA,2007
2007-07-23,2761,1,1.6,0.44,1.0089,3.33,0.0,13.2,25.8,18.7,31.9,LJUBLJANA,2007
2007-07-24,2762,5,1.9,0.73,1.0075,1.72,0.99,5.2,19.8,15.8,28.6,LJUBLJANA,2007
2007-07-25,2763,3,1.3,0.58,1.0167,3.19,0.0,11.1,20.9,14.3,26.9,LJUBLJANA,2007
2007-07-26,2764,1,1.1,0.57,1.0165,3.38,0.0,14.2,22.4,13.4,28.8,LJUBLJANA,2007
2007-07-27,2765,1,1.5,0.48,1.0151,3.14,0.0,12.6,25.4,14.6,33.4,LJUBLJANA,2007
2007-07-28,2766,3,1.9,0.6,1.0153,3.13,0.14,12.2,24.2,18.0,32.1,LJUBLJANA,2007
2007-07-29,2767,7,2.0,0.63,1.0133,2.13,0.0,7.8,23.4,19.4,28.6,LJUBLJANA,2007
2007-07-30,2768,8,1.5,0.94,1.0144,0.39,3.79,0.1,14.5,12.4,23.6,LJUBLJANA,2007
2007-07-31,2769,4,2.0,0.58,1.0183,2.82,0.0,10.0,16.2,9.9,21.7,LJUBLJANA,2007
2007-08-01,2770,1,0.9,0.54,1.0191,3.28,0.0,14.1,18.2,9.2,24.8,LJUBLJANA,2007
2007-08-02,2771,1,1.0,0.54,1.0146,3.14,0.0,13.5,21.4,11.2,28.6,LJUBLJANA,2007
2007-08-03,2772,6,0.5,0.91,1.0192,0.69,1.69,0.3,17.1,14.6,22.2,LJUBLJANA,2007
2007-08-04,2773,5,0.9,0.65,1.021,2.69,0.0,9.8,19.5,13.8,25.3,LJUBLJANA,2007
2007-08-05,2774,1,0.9,0.58,1.019,3.24,0.0,13.6,19.5,12.2,25.5,LJUBLJANA,2007
2007-08-06,2775,0,1.0,0.62,1.0125,3.08,0.0,13.3,21.4,12.6,28.1,LJUBLJANA,2007
2007-08-07,2776,3,1.1,0.56,1.0102,3.04,0.0,11.1,23.5,14.4,31.3,LJUBLJANA,2007
2007-08-08,2777,5,2.1,0.67,1.0092,1.91,0.06,4.2,22.9,17.6,27.4,LJUBLJANA,2007
2007-08-09,2778,7,1.8,0.83,1.0087,1.46,0.2,3.4,18.3,15.0,23.0,LJUBLJANA,2007
2007-08-10,2779,7,1.5,0.9,1.0088,1.35,0.74,2.1,17.7,14.8,22.0,LJUBLJANA,2007
2007-08-11,2780,8,1.2,0.91,1.0098,0.89,0.24,0.0,17.9,16.0,19.7,LJUBLJANA,2007
2007-08-12,2781,5,1.7,0.68,1.0094,2.33,0.0,6.3,21.4,16.2,26.8,LJUBLJANA,2007
2007-08-13,2782,4,1.2,0.77,1.0126,2.2,0.23,5.7,20.5,17.6,28.5,LJUBLJANA,2007
2007-08-14,2783,5,1.4,0.73,1.0145,2.25,0.0,7.6,21.9,15.7,27.7,LJUBLJANA,2007
2007-08-15,2784,3,0.7,0.65,1.0132,2.85,0.0,10.6,24.2,16.7,31.6,LJUBLJANA,2007
2007-08-16,2785,1,2.2,0.59,1.0112,2.89,0.0,13.3,24.1,17.1,30.6,LJUBLJANA,2007
2007-08-17,2786,4,1.7,0.72,1.0156,2.78,0.04,10.9,21.7,17.7,28.5,LJUBLJANA,2007
2007-08-18,2787,7,1.6,0.63,1.0168,1.52,0.0,0.9,20.4,17.2,23.5,LJUBLJANA,2007
2007-08-19,2788,4,1.5,0.7,1.0104,2.13,0.02,9.4,21.6,18.0,27.0,LJUBLJANA,2007
2007-08-20,2789,5,0.8,0.91,1.0068,1.01,0.56,1.6,17.3,16.2,21.8,LJUBLJANA,2007
2007-08-21,2790,7,1.2,0.78,1.0097,1.66,0.7,5.0,19.0,15.3,24.8,LJUBLJANA,2007
2007-08-22,2791,6,1.2,0.74,1.0126,2.09,1.18,7.6,20.6,16.0,26.8,LJUBLJANA,2007
2007-08-23,2792,5,1.0,0.9,1.018,0.99,0.61,1.4,18.7,16.5,23.1,LJUBLJANA,2007
2007-08-24,2793,6,0.9,0.77,1.0228,2.22,0.0,6.5,22.1,15.6,27.7,LJUBLJANA,2007
2007-08-25,2794,3,0.9,0.79,1.0248,1.91,0.0,4.1,22.6,16.7,27.8,LJUBLJANA,2007
2007-08-26,2795,3,0.9,0.7,1.0237,2.42,0.0,10.1,22.7,18.0,28.9,LJUBLJANA,2007
2007-08-27,2796,5,1.5,0.6,1.0184,2.5,0.0,10.4,24.0,15.5,30.4,LJUBLJANA,2007
2007-08-28,2797,4,1.0,0.69,1.0144,2.11,0.24,9.5,22.7,17.0,30.1,LJUBLJANA,2007
2007-08-29,2798,8,0.9,0.89,1.0139,0.62,1.33,0.2,18.6,17.1,22.0,LJUBLJANA,2007
2007-08-30,2799,8,2.1,0.88,1.0152,0.19,0.18,0.0,16.3,15.1,18.4,LJUBLJANA,2007
2007-08-31,2800,6,1.5,0.79,1.0173,1.05,0.0,0.0,15.8,14.4,19.1,LJUBLJANA,2007
2007-09-01,2801,3,1.3,0.76,1.0183,2.45,0.0,9.4,16.4,10.2,24.2,LJUBLJANA,2007
2007-09-02,2802,6,0.8,0.75,1.0192,2.15,0.0,6.2,17.1,11.3,22.4,LJUBLJANA,2007
2007-09-03,2803,4,1.3,0.65,1.0128,2.07,3.02,7.7,18.6,13.6,24.1,LJUBLJANA,2007
2007-09-04,2804,7,0.8,0.93,1.0148,0.53,1.26,0.6,10.9,10.4,18.1,LJUBLJANA,2007
2007-09-05,2805,5,2.5,0.58,1.0168,1.98,0.0,7.9,11.8,5.2,17.3,LJUBLJANA,2007
2007-09-06,2806,8,2.8,0.62,1.0168,0.56,0.04,0.0,11.8,11.0,13.4,LJUBLJANA,2007
2007-09-07,2807,6,0.7,0.91,1.0178,0.79,0.01,2.6,11.8,9.2,15.5,LJUBLJANA,2007
2007-09-08,2808,5,0.9,0.73,1.0173,2.18,0.0,7.0,16.0,10.0,24.1,LJUBLJANA,2007
2007-09-09,2809,3,1.4,0.7,1.0151,2.09,0.0,9.7,16.8,9.8,24.5,LJUBLJANA,2007
2007-09-10,2810,7,1.5,0.7,1.0151,2.16,1.49,8.0,17.4,10.6,23.0,LJUBLJANA,2007
2007-09-11,2811,3,1.1,0.7,1.0153,2.07,0.02,8.5,15.9,13.7,21.5,LJUBLJANA,2007
2007-09-12,2812,2,1.0,0.62,1.0225,2.43,0.0,11.0,15.9,8.4,22.6,LJUBLJANA,2007
2007-09-13,2813,3,0.9,0.67,1.0235,2.31,0.0,10.9,16.4,10.1,22.8,LJUBLJANA,2007
2007-09-14,2814,2,2.0,0.74,1.0203,2.28,0.0,10.7,16.8,9.1,24.0,LJUBLJANA,2007
2007-09-15,2815,4,1.2,0.72,1.0211,1.88,0.0,7.0,19.2,12.5,25.7,LJUBLJANA,2007
2007-09-16,2816,3,1.8,0.66,1.0221,1.94,0.0,6.8,19.4,14.4,25.0,LJUBLJANA,2007
2007-09-17,2817,6,1.2,0.93,1.0172,1.03,1.52,4.9,17.1,13.6,23.6,LJUBLJANA,2007
2007-09-18,2818,8,2.3,0.97,1.0125,0.18,6.62,0.0,13.3,11.0,17.3,LJUBLJANA,2007
2007-09-19,2819,4,1.5,0.77,1.023,1.97,0.0,7.7,11.7,8.3,16.8,LJUBLJANA,2007
2007-09-20,2820,2,1.1,0.71,1.0273,2.19,0.0,8.9,10.9,5.0,17.6,LJUBLJANA,2007
2007-09-21,2821,1,1.2,0.74,1.0283,2.19,0.0,9.9,11.4,4.9,19.0,LJUBLJANA,2007
2007-09-22,2822,3,0.8,0.77,1.0271,1.92,0.0,7.8,12.7,5.7,20.7,LJUBLJANA,2007
2007-09-23,2823,4,1.1,0.76,1.0259,1.79,0.0,6.9,13.9,7.4,22.2,LJUBLJANA,2007
2007-09-24,2824,4,0.6,0.78,1.0206,1.72,0.0,6.2,14.4,8.4,22.1,LJUBLJANA,2007
2007-09-25,2825,6,1.4,0.7,1.0143,1.45,0.01,3.7,15.1,10.0,22.1,LJUBLJANA,2007
2007-09-26,2826,8,0.6,0.86,1.0105,0.35,2.63,0.0,12.6,10.1,14.6,LJUBLJANA,2007
2007-09-27,2827,7,0.9,0.87,1.0074,0.73,3.71,1.0,12.1,11.1,15.0,LJUBLJANA,2007
2007-09-28,2828,6,1.2,0.93,1.0107,0.5,1.42,0.2,10.7,9.5,12.0,LJUBLJANA,2007
2007-09-29,2829,5,1.2,0.85,1.022,1.26,0.22,4.8,11.8,8.5,19.1,LJUBLJANA,2007
2007-09-30,2830,3,0.6,0.81,1.0259,1.89,0.0,8.9,13.6,5.4,23.0,LJUBLJANA,2007
2007-10-01,2831,5,1.0,0.8,1.0268,1.63,0.0,6.9,14.4,9.6,22.4,LJUBLJANA,2007
2007-10-02,2832,5,0.9,0.81,1.0227,1.68,0.0,9.2,14.7,8.6,22.1,LJUBLJANA,2007
2007-10-03,2833,3,0.4,0.81,1.0215,1.45,0.0,6.4,16.0,11.4,24.6,LJUBLJANA,2007
2007-10-04,2834,8,0.6,0.89,1.0214,0.87,0.0,0.5,16.2,13.1,20.9,LJUBLJANA,2007
2007-10-05,2835,6,0.9,0.81,1.0201,1.16,2.52,3.4,18.4,13.6,24.1,LJUBLJANA,2007
2007-10-06,2836,8,2.0,0.98,1.0209,0.14,4.52,0.0,11.8,11.3,18.0,LJUBLJANA,2007
2007-10-07,2837,3,1.5,0.8,1.0221,1.21,0.0,4.7,11.2,9.6,15.7,LJUBLJANA,2007
2007-10-08,2838,3,1.1,0.79,1.0241,1.63,0.0,7.8,11.5,6.8,18.6,LJUBLJANA,2007
2007-10-09,2839,5,1.0,0.79,1.0251,1.34,0.0,5.8,11.6,6.8,17.6,LJUBLJANA,2007
2007-10-10,2840,8,1.4,0.74,1.0229,0.35,0.0,0.0,12.4,9.6,14.3,LJUBLJANA,2007
2007-10-11,2841,8,1.4,0.72,1.025,0.69,0.0,0.4,12.8,9.7,16.0,LJUBLJANA,2007
2007-10-12,2842,4,0.8,0.79,1.0197,1.3,0.0,4.7,13.1,8.9,18.5,LJUBLJANA,2007
2007-10-13,2843,6,1.1,0.73,1.0241,1.25,0.0,5.7,11.8,8.3,17.1,LJUBLJANA,2007
2007-10-14,2844,2,1.2,0.61,1.0286,1.65,0.0,8.1,9.1,7.0,14.2,LJUBLJANA,2007
2007-10-15,2845,1,0.6,0.76,1.0278,1.56,0.0,7.9,7.2,0.9,15.3,LJUBLJANA,2007
2007-10-16,2846,1,2.3,0.72,1.0263,1.56,0.0,8.9,10.7,1.0,19.9,LJUBLJANA,2007
2007-10-17,2847,4,2.0,0.72,1.0231,1.46,0.0,7.1,10.9,3.7,18.8,LJUBLJANA,2007
2007-10-18,2848,7,1.3,0.85,1.0214,0.49,1.87,0.2,8.1,4.8,12.7,LJUBLJANA,2007
2007-10-19,2849,6,1.1,0.74,1.0248,0.89,0.0,4.2,6.5,4.4,12.5,LJUBLJANA,2007
2007-10-20,2850,5,1.6,0.75,1.0272,0.98,0.01,4.5,3.8,0.5,8.0,LJUBLJANA,2007
2007-10-21,2851,6,3.5,0.7,1.0228,1.3,0.0,6.5,5.5,2.4,9.5,LJUBLJANA,2007
2007-10-22,2852,8,3.7,0.71,1.0132,0.63,0.19,0.2,7.3,4.3,9.5,LJUBLJANA,2007
2007-10-23,2853,7,0.8,0.87,1.0132,0.69,0.83,1.8,7.3,5.8,11.4,LJUBLJANA,2007
2007-10-24,2854,8,1.1,0.87,1.0195,0.3,0.0,0.0,6.7,5.0,8.4,LJUBLJANA,2007
2007-10-25,2855,6,0.7,0.81,1.0224,0.87,0.16,3.4,8.9,5.9,12.8,LJUBLJANA,2007
2007-10-26,2856,8,0.7,0.95,1.0268,0.19,2.03,0.0,7.0,6.3,8.7,LJUBLJANA,2007
2007-10-27,2857,6,1.0,0.87,1.0274,0.73,0.12,1.9,10.1,6.2,13.4,LJUBLJANA,2007
2007-10-28,2858,8,0.5,0.93,1.0244,0.22,0.65,0.2,8.9,8.0,10.4,LJUBLJANA,2007
2007-10-29,2859,7,1.2,0.88,1.0214,0.59,0.0,2.9,8.6,7.0,11.3,LJUBLJANA,2007
2007-10-30,2860,8,1.2,0.96,1.0172,0.28,0.93,0.0,8.5,6.9,9.4,LJUBLJANA,2007
2007-10-31,2861,4,2.3,0.7,1.0243,1.19,0.0,7.6,10.1,7.4,15.0,LJUBLJANA,2007
2007-11-01,2862,1,2.0,0.67,1.0299,1.27,0.0,8.1,7.0,2.9,13.7,LJUBLJANA,2007
2007-11-02,2863,2,0.9,0.78,1.031,1.04,0.0,6.7,6.5,0.2,13.7,LJUBLJANA,2007
2007-11-03,2864,4,0.7,0.86,1.0268,0.65,0.0,2.3,7.0,2.4,13.3,LJUBLJANA,2007
2007-11-04,2865,6,0.8,0.91,1.0214,0.52,0.0,3.0,8.3,4.7,10.0,LJUBLJANA,2007
2007-11-05,2866,5,0.8,0.68,1.0267,1.03,0.0,7.6,7.4,5.5,12.0,LJUBLJANA,2007
2007-11-06,2867,4,1.4,0.81,1.0229,0.61,0.0,3.3,4.9,2.5,9.2,LJUBLJANA,2007
2007-11-07,2868,6,0.8,0.86,1.0218,0.63,0.0,2.2,5.2,1.0,8.2,LJUBLJANA,2007
2007-11-08,2869,5,1.3,0.74,1.0172,0.92,0.08,5.9,8.6,1.7,13.9,LJUBLJANA,2007
2007-11-09,2870,7,1.7,0.87,1.0083,0.18,0.45,0.0,5.8,4.0,10.9,LJUBLJANA,2007
2007-11-10,2871,2,2.6,0.5,1.0102,1.1,0.0,7.2,6.6,-0.3,12.0,LJUBLJANA,2007
2007-11-11,2872,3,1.6,0.75,1.007,0.9,0.0,7.0,7.8,1.8,13.1,LJUBLJANA,2007
2007-11-12,2873,2,2.3,0.66,1.0125,0.92,0.0,6.6,5.3,3.0,10.8,LJUBLJANA,2007
2007-11-13,2874,5,0.7,0.61,1.0137,0.94,0.02,4.9,3.6,-3.2,11.7,LJUBLJANA,2007
2007-11-14,2875,8,1.0,0.91,1.0034,0.3,0.01,0.0,3.2,1.6,4.7,LJUBLJANA,2007
2007-11-15,2876,5,1.6,0.59,1.0127,0.67,0.0,1.8,3.7,1.7,7.5,LJUBLJANA,2007
2007-11-16,2877,4,1.8,0.68,1.0234,0.98,0.0,7.7,1.3,-3.8,5.8,LJUBLJANA,2007
2007-11-17,2878,7,2.8,0.71,1.0213,0.43,0.0,0.4,1.5,0.4,3.7,LJUBLJANA,2007
2007-11-18,2879,8,0.7,0.98,1.0152,0.23,0.33,0.0,0.8,0.0,1.4,LJUBLJANA,2007
2007-11-19,2880,8,1.2,0.86,1.0222,0.3,0.0,0.0,2.3,1.0,3.7,LJUBLJANA,2007
2007-11-20,2881,6,0.5,0.88,1.0255,0.38,0.0,1.5,1.1,0.0,3.8,LJUBLJANA,2007
2007-11-21,2882,8,2.1,0.83,1.0228,0.25,0.0,0.1,5.9,-2.3,8.8,LJUBLJANA,2007
2007-11-22,2883,8,1.8,0.83,1.019,0.1,0.0,0.0,10.8,8.4,11.7,LJUBLJANA,2007
2007-11-23,2884,6,1.6,0.79,1.0178,0.26,0.0,0.6,11.9,9.0,14.9,LJUBLJANA,2007
2007-11-24,2885,7,0.5,0.87,1.0199,0.3,1.91,0.0,11.7,9.0,14.7,LJUBLJANA,2007
2007-11-25,2886,7,1.3,0.84,1.0158,0.44,0.51,1.1,11.4,9.3,13.7,LJUBLJANA,2007
2007-11-26,2887,5,1.3,0.84,1.0188,0.51,0.0,3.3,4.8,3.2,11.4,LJUBLJANA,2007
2007-11-27,2888,5,0.7,0.94,1.0266,0.37,0.0,2.3,0.5,-1.8,4.0,LJUBLJANA,2007
2007-11-28,2889,1,1.1,0.85,1.0277,0.69,0.0,5.4,0.3,-2.6,4.6,LJUBLJANA,2007
2007-11-29,2890,3,0.7,0.93,1.0187,0.5,0.0,3.2,-2.1,-4.0,1.2,LJUBLJANA,2007
2007-11-30,2891,7,0.7,0.83,1.0152,0.67,0.0,5.2,0.4,-4.8,4.2,LJUBLJANA,2007
2007-12-01,2892,4,1.4,0.75,1.0166,0.72,0.08,7.3,5.4,-1.4,9.3,LJUBLJANA,2007
2007-12-02,2893,8,0.5,0.97,1.0177,0.06,0.15,0.0,5.2,3.9,7.0,LJUBLJANA,2007
2007-12-03,2894,7,1.3,0.92,1.0009,0.12,1.54,0.0,6.4,4.2,9.7,LJUBLJANA,2007
2007-12-04,2895,3,0.8,0.87,1.0159,0.48,0.0,3.0,2.7,1.6,6.2,LJUBLJANA,2007
2007-12-05,2896,6,0.4,0.94,1.0266,0.18,0.0,0.7,0.9,-1.6,3.4,LJUBLJANA,2007
2007-12-06,2897,3,0.4,0.94,1.0236,0.4,0.0,3.0,-0.1,-1.6,3.6,LJUBLJANA,2007
2007-12-07,2898,8,0.8,0.96,1.0117,0.19,2.09,0.0,3.6,-1.4,6.7,LJUBLJANA,2007
2007-12-08,2899,8,0.7,0.96,1.0104,0.23,0.01,0.3,5.2,4.2,6.5,LJUBLJANA,2007
2007-12-09,2900,7,0.7,0.92,1.0043,0.36,0.78,0.7,4.3,2.6,6.2,LJUBLJANA,2007
2007-12-10,2901,7,0.8,0.93,1.0053,0.3,0.0,0.1,4.4,2.8,5.1,LJUBLJANA,2007
2007-12-11,2902,8,0.9,0.93,1.0149,0.2,0.0,0.0,2.6,1.4,4.9,LJUBLJANA,2007
2007-12-12,2903,8,0.7,0.92,1.0241,0.16,0.05,0.0,3.6,1.5,4.7,LJUBLJANA,2007
2007-12-13,2904,3,1.1,0.76,1.0303,0.71,0.0,7.7,3.8,1.6,7.6,LJUBLJANA,2007
2007-12-14,2905,5,1.3,0.72,1.0287,0.53,0.0,3.0,0.5,-2.0,4.2,LJUBLJANA,2007
2007-12-15,2906,7,1.2,0.77,1.031,0.48,0.05,2.1,-1.2,-1.9,1.0,LJUBLJANA,2007
2007-12-16,2907,7,2.6,0.77,1.0339,0.39,0.01,1.0,0.1,-1.6,1.6,LJUBLJANA,2007
2007-12-17,2908,8,2.9,0.74,1.0372,0.22,0.01,0.0,-1.0,-1.4,-0.4,LJUBLJANA,2007
2007-12-18,2909,5,1.2,0.69,1.0384,0.38,0.0,2.0,-2.2,-2.8,-0.3,LJUBLJANA,2007
2007-12-19,2910,0,0.5,0.83,1.0396,0.68,0.0,7.3,-3.3,-6.9,1.1,LJUBLJANA,2007
2007-12-20,2911,8,0.8,0.98,1.0399,0.15,0.0,0.0,-5.1,-6.6,-3.5,LJUBLJANA,2007
2007-12-21,2912,8,1.0,0.96,1.0378,0.2,0.0,0.0,-5.4,-5.9,-3.9,LJUBLJANA,2007
2007-12-22,2913,8,0.7,0.97,1.0347,0.26,0.0,0.0,-5.4,-6.9,-4.3,LJUBLJANA,2007
2007-12-23,2914,6,0.8,0.89,1.0323,0.46,0.04,1.9,-2.8,-6.7,-0.6,LJUBLJANA,2007
2007-12-24,2915,8,0.8,0.95,1.0311,0.07,0.19,0.0,-1.6,-2.3,-1.0,LJUBLJANA,2007
2007-12-25,2916,7,0.7,0.87,1.031,0.41,0.13,1.8,-1.3,-3.1,0.9,LJUBLJANA,2007
2007-12-26,2917,8,1.4,0.92,1.0321,0.26,0.0,0.0,-1.5,-3.2,-0.2,LJUBLJANA,2007
2007-12-27,2918,8,0.8,0.86,1.0382,0.22,0.0,0.0,-0.9,-2.2,0.4,LJUBLJANA,2007
2007-12-28,2919,8,0.6,0.89,1.0384,0.19,0.0,0.0,-2.1,-2.5,-0.9,LJUBLJANA,2007
2007-12-29,2920,8,0.9,0.98,1.0324,0.12,0.0,0.0,-3.6,-3.9,-2.5,LJUBLJANA,2007
2007-12-30,2921,8,1.0,0.94,1.0284,0.14,0.0,0.0,-4.5,-5.5,-3.7,LJUBLJANA,2007
2007-12-31,2922,4,0.6,0.87,1.0281,0.41,0.0,2.4,-2.7,-4.3,0.6,LJUBLJANA,2007
2008-01-01,2923,8,0.6,0.98,1.0261,0.2,0.0,0.0,-3.0,-4.1,-2.6,LJUBLJANA,2008
2008-01-02,2924,7,0.9,0.89,1.025,0.37,0.0,0.5,-2.5,-5.5,-1.5,LJUBLJANA,2008
2008-01-03,2925,8,0.9,0.8,1.0239,0.15,0.0,0.0,-2.0,-2.3,-1.3,LJUBLJANA,2008
2008-01-04,2926,7,0.9,0.83,1.0281,0.22,0.09,0.0,-2.8,-3.6,-0.7,LJUBLJANA,2008
2008-01-05,2927,8,0.6,0.95,1.0247,0.17,0.74,0.0,-0.8,-3.7,0.2,LJUBLJANA,2008
2008-01-06,2928,8,0.8,0.98,1.0172,0.09,0.33,0.0,0.7,-0.1,2.1,LJUBLJANA,2008
2008-01-07,2929,8,0.6,0.98,1.0234,0.18,0.0,0.0,1.1,0.0,2.8,LJUBLJANA,2008
2008-01-08,2930,8,0.7,0.99,1.0286,0.26,0.0,0.0,1.0,0.2,2.8,LJUBLJANA,2008
2008-01-09,2931,8,0.7,0.98,1.0266,0.26,0.01,0.0,0.5,-1.4,1.8,LJUBLJANA,2008
2008-01-10,2932,8,0.6,0.99,1.0277,0.28,0.0,0.0,0.0,-1.2,1.6,LJUBLJANA,2008
2008-01-11,2933,7,0.7,0.96,1.0221,0.08,0.62,0.0,3.0,-0.1,4.2,LJUBLJANA,2008
2008-01-12,2934,7,0.7,0.94,1.0142,0.19,0.39,0.0,7.7,4.1,10.3,LJUBLJANA,2008
2008-01-13,2935,8,1.3,0.95,1.0207,0.11,0.74,0.0,5.6,4.8,8.2,LJUBLJANA,2008
2008-01-14,2936,7,1.0,0.92,1.0209,0.38,0.0,0.4,4.0,2.5,7.1,LJUBLJANA,2008
2008-01-15,2937,7,0.8,0.78,1.0196,0.28,0.07,0.2,6.5,0.2,8.6,LJUBLJANA,2008
2008-01-16,2938,8,2.0,0.86,1.0112,0.24,0.74,0.0,7.4,5.0,10.3,LJUBLJANA,2008
2008-01-17,2939,8,1.2,0.97,1.0166,0.1,1.3,0.0,5.7,5.5,7.0,LJUBLJANA,2008
2008-01-18,2940,6,0.7,0.95,1.0237,0.39,0.06,2.4,6.3,5.5,10.0,LJUBLJANA,2008
2008-01-19,2941,7,0.7,0.92,1.028,0.47,0.0,0.2,5.4,4.0,9.2,LJUBLJANA,2008
2008-01-20,2942,8,0.9,0.98,1.0285,0.29,0.0,0.0,1.9,1.0,4.2,LJUBLJANA,2008
2008-01-21,2943,7,2.5,0.8,1.0218,0.33,0.0,0.0,5.3,0.6,7.7,LJUBLJANA,2008
2008-01-22,2944,5,2.6,0.55,1.0132,0.24,0.0,1.3,7.6,5.7,8.8,LJUBLJANA,2008
2008-01-23,2945,0,1.7,0.46,1.0325,0.97,0.0,7.9,3.2,-0.4,8.1,LJUBLJANA,2008
2008-01-24,2946,1,0.7,0.66,1.0348,0.9,0.0,8.0,1.2,-3.1,7.9,LJUBLJANA,2008
2008-01-25,2947,4,0.6,0.85,1.0381,0.37,0.0,1.2,-0.3,-2.7,4.4,LJUBLJANA,2008
2008-01-26,2948,2,0.5,0.77,1.036,1.02,0.0,7.8,0.3,-5.0,7.4,LJUBLJANA,2008
2008-01-27,2949,5,0.9,0.74,1.0233,0.68,0.0,3.7,2.3,-3.2,7.7,LJUBLJANA,2008
2008-01-28,2950,6,1.0,0.77,1.0323,0.4,0.0,2.1,4.2,0.1,6.7,LJUBLJANA,2008
2008-01-29,2951,2,0.6,0.74,1.0315,0.91,0.0,7.2,2.9,-1.0,9.5,LJUBLJANA,2008
2008-01-30,2952,8,0.6,0.96,1.0256,0.16,0.0,0.0,0.6,-2.9,2.3,LJUBLJANA,2008
2008-01-31,2953,8,1.3,0.85,1.024,0.6,0.0,1.3,4.6,0.9,7.9,LJUBLJANA,2008
2008-02-01,2954,8,1.7,0.82,1.0165,0.2,0.0,0.0,6.0,0.5,7.5,LJUBLJANA,2008
2008-02-02,2955,8,1.1,0.89,1.0166,0.11,2.07,0.0,5.1,3.3,8.1,LJUBLJANA,2008
2008-02-03,2956,8,1.1,0.95,1.0285,0.2,0.65,0.0,1.9,1.0,3.7,LJUBLJANA,2008
2008-02-04,2957,8,0.5,0.97,1.0179,0.19,1.35,0.0,3.5,1.2,4.6,LJUBLJANA,2008
2008-02-05,2958,8,0.8,0.95,1.0227,0.2,0.08,0.0,6.3,4.2,7.7,LJUBLJANA,2008
2008-02-06,2959,5,0.8,0.93,1.0259,0.69,0.0,3.0,5.5,2.0,10.8,LJUBLJANA,2008
2008-02-07,2960,3,1.8,0.51,1.0322,1.15,0.0,7.0,5.3,0.2,11.9,LJUBLJANA,2008
2008-02-08,2961,1,2.3,0.6,1.0386,1.1,0.0,7.0,4.2,-2.2,9.8,LJUBLJANA,2008
2008-02-09,2962,2,1.4,0.69,1.0377,1.22,0.0,8.5,3.0,-1.6,9.1,LJUBLJANA,2008
2008-02-10,2963,1,1.9,0.67,1.0355,1.11,0.0,8.0,3.7,-1.6,8.8,LJUBLJANA,2008
2008-02-11,2964,2,1.2,0.69,1.0368,1.11,0.0,7.6,1.7,-1.9,6.9,LJUBLJANA,2008
2008-02-12,2965,2,1.2,0.71,1.038,1.16,0.0,7.8,0.6,-3.5,6.0,LJUBLJANA,2008
2008-02-13,2966,0,0.6,0.71,1.037,1.26,0.0,8.5,0.4,-4.8,7.4,LJUBLJANA,2008
2008-02-14,2967,0,0.7,0.66,1.0326,1.33,0.0,8.1,2.3,-4.9,11.5,LJUBLJANA,2008
2008-02-15,2968,8,1.2,0.73,1.0328,0.21,0.0,0.0,0.9,-2.2,2.5,LJUBLJANA,2008
2008-02-16,2969,1,1.4,0.44,1.0393,1.38,0.0,8.6,-0.8,-3.8,4.7,LJUBLJANA,2008
2008-02-17,2970,2,0.7,0.46,1.0437,1.39,0.0,8.1,-2.8,-7.7,2.0,LJUBLJANA,2008
2008-02-18,2971,1,1.1,0.59,1.0306,1.32,0.0,7.6,1.6,-7.0,10.7,LJUBLJANA,2008
2008-02-19,2972,0,1.2,0.55,1.027,1.42,0.0,8.8,5.2,-3.9,15.5,LJUBLJANA,2008
2008-02-20,2973,5,2.7,0.72,1.0271,0.83,0.0,3.7,4.7,-2.2,9.4,LJUBLJANA,2008
2008-02-21,2974,1,1.7,0.66,1.0279,1.29,0.0,8.4,6.2,0.2,12.8,LJUBLJANA,2008
2008-02-22,2975,2,2.3,0.65,1.0289,0.97,0.0,3.8,6.9,-1.4,13.8,LJUBLJANA,2008
2008-02-23,2976,5,0.8,0.7,1.0286,1.12,0.0,2.4,8.5,2.3,15.8,LJUBLJANA,2008
2008-02-24,2977,2,1.1,0.68,1.0285,1.39,0.0,8.6,9.9,1.0,18.8,LJUBLJANA,2008
2008-02-25,2978,1,2.0,0.59,1.0243,1.43,0.0,8.7,10.2,2.2,18.3,LJUBLJANA,2008
2008-02-26,2979,1,2.0,0.62,1.0202,1.53,0.0,9.0,9.3,0.6,18.6,LJUBLJANA,2008
2008-02-27,2980,6,1.7,0.72,1.0182,0.76,0.0,0.8,8.8,3.6,10.8,LJUBLJANA,2008
2008-02-28,2981,6,1.0,0.73,1.0246,0.47,0.0,0.0,8.0,5.3,10.7,LJUBLJANA,2008
