date,days,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,city
2007-12-19,2910,0,1.4,3.1,0.87,1.04,0.5,0.0,6.8,-1.8,-5.5,4.2,DUSSELDORF
2007-12-20,2911,3,1.7,3.8,0.98,1.0372,0.11,0.0,0.0,-4.3,-6.4,-2.8,DUSSELDORF
2007-12-21,2912,0,1.4,6.6,0.87,1.0303,0.49,0.0,6.7,-3.7,-9.2,4.3,DUSSELDORF
2007-12-22,2913,0,2.9,7.3,0.79,1.0276,0.5,0.0,6.9,-1.1,-5.6,3.4,DUSSELDORF
2007-12-23,2914,6,2.9,9.0,0.81,1.0295,0.11,0.0,0.0,0.4,-2.6,2.0,DUSSELDORF
2007-12-24,2915,6,4.8,11.5,0.91,1.0289,0.32,0.0,2.9,1.0,-0.4,1.9,DUSSELDORF
2007-12-25,2916,7,8.2,14.6,0.77,1.0219,0.11,0.01,0.0,1.1,0.1,2.7,DUSSELDORF
2007-12-26,2917,8,4.1,9.6,0.88,1.0266,0.11,0.02,0.0,2.0,-0.1,3.6,DUSSELDORF
2007-12-27,2918,7,5.0,9.9,0.85,1.0322,0.16,0.0,0.4,3.8,1.2,5.3,DUSSELDORF
2007-12-28,2919,5,6.5,14.1,0.82,1.0271,0.45,0.04,5.6,6.1,3.2,9.9,DUSSELDORF
2007-12-29,2920,5,7.1,14.0,0.84,1.0165,0.15,0.05,0.3,4.8,2.1,7.6,DUSSELDORF
2007-12-30,2921,7,5.1,13.3,0.84,1.0221,0.11,0.2,0.0,5.6,4.3,6.8,DUSSELDORF
2007-12-31,2922,7,1.4,3.4,0.92,1.0294,0.11,0.0,0.0,3.5,0.8,5.7,DUSSELDORF
2008-01-01,2923,4,1.8,4.3,0.92,1.0268,0.36,0.0,3.5,0.7,-4.2,6.6,DUSSELDORF
2008-01-02,2924,2,3.3,11.0,0.8,1.021,0.51,0.0,6.7,-1.6,-6.1,3.0,DUSSELDORF
2008-01-03,2925,7,4.6,11.7,0.66,1.0093,0.27,0.07,1.7,1.1,-0.5,2.5,DUSSELDORF
2008-01-04,2926,6,6.3,15.5,0.62,1.0102,0.16,0.27,0.3,3.2,1.7,4.7,DUSSELDORF
2008-01-05,2927,7,6.9,16.3,0.82,1.0045,0.12,0.58,0.0,6.3,3.9,9.1,DUSSELDORF
2008-01-06,2928,4,4.2,9.9,0.84,1.0111,0.26,0.21,1.5,5.0,1.9,8.1,DUSSELDORF
2008-01-07,2929,6,8.7,22.7,0.77,1.0112,0.25,0.25,1.4,7.0,3.2,9.5,DUSSELDORF
2008-01-08,2930,4,5.7,11.3,0.81,1.0195,0.17,0.01,0.3,5.8,2.6,8.3,DUSSELDORF
2008-01-09,2931,5,5.8,10.7,0.84,1.0141,0.14,0.6,0.1,5.4,4.5,6.5,DUSSELDORF
2008-01-10,2932,6,6.5,12.9,0.76,1.013,0.21,0.01,0.7,7.2,3.8,11.0,DUSSELDORF
2008-01-11,2933,7,7.1,14.3,0.74,1.0026,0.16,0.28,0.2,10.7,9.0,12.7,DUSSELDORF
2008-01-12,2934,6,6.5,17.5,0.78,1.0068,0.2,0.02,0.6,6.5,2.3,9.5,DUSSELDORF
2008-01-13,2935,2,6.7,16.0,0.75,1.0155,0.58,0.0,7.0,4.5,2.3,8.3,DUSSELDORF
2008-01-14,2936,6,7.8,14.7,0.75,1.0071,0.3,0.0,1.7,6.3,2.8,8.9,DUSSELDORF
2008-01-15,2937,7,9.5,19.3,0.74,0.9992,0.13,0.35,0.0,8.8,7.5,10.1,DUSSELDORF
2008-01-16,2938,7,5.9,17.1,0.78,0.9968,0.21,0.38,0.6,8.1,5.4,10.1,DUSSELDORF
2008-01-17,2939,7,5.4,13.9,0.85,1.0069,0.22,0.54,0.6,6.9,3.7,9.6,DUSSELDORF
2008-01-18,2940,8,7.2,15.9,0.83,1.0125,0.14,0.24,0.0,9.5,8.3,12.8,DUSSELDORF
2008-01-19,2941,8,8.4,17.1,0.9,1.0192,0.14,0.62,0.0,12.2,11.6,12.9,DUSSELDORF
2008-01-20,2942,8,8.6,16.5,0.87,1.0212,0.14,0.04,0.0,11.8,10.6,12.9,DUSSELDORF
2008-01-21,2943,8,9.2,23.3,0.84,1.0136,0.15,1.14,0.0,9.6,7.6,10.9,DUSSELDORF
2008-01-22,2944,5,4.9,15.7,0.8,1.02,0.49,0.0,4.2,5.1,0.1,9.7,DUSSELDORF
2008-01-23,2945,6,4.9,9.8,0.84,1.0299,0.15,0.02,0.0,4.7,-0.2,8.3,DUSSELDORF
2008-01-24,2946,7,5.2,14.6,0.81,1.0283,0.15,0.23,0.0,8.1,1.6,9.7,DUSSELDORF
2008-01-25,2947,4,5.8,13.1,0.8,1.0373,0.6,0.0,5.7,4.8,-0.3,8.5,DUSSELDORF
2008-01-26,2948,6,6.4,14.7,0.78,1.0337,0.55,0.0,4.7,7.5,5.2,10.9,DUSSELDORF
2008-01-27,2949,8,5.2,11.7,0.84,1.0313,0.16,0.0,0.0,7.6,6.5,8.5,DUSSELDORF
2008-01-28,2950,8,2.7,6.2,0.8,1.0343,0.16,0.0,0.0,7.7,6.2,8.7,DUSSELDORF
2008-01-29,2951,7,2.5,5.5,0.78,1.0295,0.17,0.0,0.0,5.1,-0.2,6.5,DUSSELDORF
2008-01-30,2952,6,3.2,8.0,0.92,1.0246,0.17,0.5,0.0,2.6,-1.0,4.4,DUSSELDORF
2008-01-31,2953,6,8.2,21.1,0.8,1.0148,0.28,0.68,0.7,3.4,-1.0,6.8,DUSSELDORF
2008-02-01,2954,6,8.0,18.7,0.8,0.9983,0.31,0.69,1.0,5.4,3.0,7.1,DUSSELDORF
2008-02-02,2955,5,6.5,18.0,0.82,1.0131,0.47,0.15,2.8,2.1,0.1,5.4,DUSSELDORF
2008-02-03,2956,3,6.8,15.6,0.66,1.0143,0.68,0.0,5.8,2.6,-0.5,6.8,DUSSELDORF
2008-02-04,2957,6,6.3,14.0,0.75,1.0053,0.19,0.6,0.0,5.0,2.7,6.3,DUSSELDORF
2008-02-05,2958,6,7.3,14.9,0.84,1.0108,0.19,0.54,0.0,6.6,2.2,11.8,DUSSELDORF
2008-02-06,2959,6,6.8,17.3,0.82,1.0189,0.22,0.2,0.1,7.9,2.1,11.5,DUSSELDORF
2008-02-07,2960,2,2.9,6.3,0.78,1.0373,0.77,0.0,6.5,4.4,-0.2,9.7,DUSSELDORF
2008-02-08,2961,2,4.3,8.9,0.53,1.0373,0.95,0.0,9.2,6.8,2.1,13.2,DUSSELDORF
2008-02-09,2962,1,4.5,11.0,0.43,1.0357,0.97,0.0,9.3,7.5,1.2,13.6,DUSSELDORF
2008-02-10,2963,2,1.9,6.5,0.66,1.0365,0.95,0.0,8.8,5.2,-0.7,13.8,DUSSELDORF
2008-02-11,2964,1,1.2,4.2,0.73,1.0362,0.96,0.0,8.8,6.1,-1.3,15.9,DUSSELDORF
2008-02-12,2965,0,1.9,6.9,0.76,1.0358,1.0,0.0,9.2,4.8,-1.8,13.2,DUSSELDORF
2008-02-13,2966,5,2.3,5.8,0.94,1.0371,0.64,0.0,3.8,1.8,-1.1,8.0,DUSSELDORF
2008-02-14,2967,8,3.1,7.6,0.92,1.0376,0.22,0.0,0.0,2.2,-0.2,4.2,DUSSELDORF
2008-02-15,2968,3,4.6,11.1,0.63,1.0396,1.02,0.0,8.8,2.6,-2.5,5.1,DUSSELDORF
2008-02-16,2969,1,2.9,7.3,0.61,1.045,1.08,0.0,9.5,-0.7,-5.8,5.3,DUSSELDORF
2008-02-17,2970,2,2.8,8.5,0.52,1.0411,1.1,0.0,9.6,0.9,-3.8,8.1,DUSSELDORF
2008-02-18,2971,3,1.3,3.4,0.79,1.0349,1.02,0.0,8.2,-0.5,-5.7,5.6,DUSSELDORF
2008-02-19,2972,3,2.1,5.1,0.85,1.0271,0.87,0.0,5.9,2.3,-3.5,8.4,DUSSELDORF
2008-02-20,2973,6,4.1,8.7,0.81,1.0204,0.25,0.0,0.0,4.5,-0.9,7.4,DUSSELDORF
2008-02-21,2974,7,5.1,12.1,0.85,1.0229,0.25,0.11,0.0,7.0,1.2,10.2,DUSSELDORF
2008-02-22,2975,8,7.3,15.6,0.83,1.0233,0.26,0.0,0.0,9.4,8.4,10.6,DUSSELDORF
2008-02-23,2976,6,4.3,9.6,0.8,1.0272,0.42,0.0,0.8,9.2,5.6,12.3,DUSSELDORF
2008-02-24,2977,6,4.0,7.7,0.8,1.0208,0.53,0.22,1.6,8.9,7.1,11.9,DUSSELDORF
2008-02-25,2978,5,3.6,10.9,0.77,1.0205,1.09,0.0,7.7,8.8,5.1,11.0,DUSSELDORF
2008-02-26,2979,7,7.2,16.8,0.8,1.0096,0.27,0.31,0.0,10.7,7.2,13.6,DUSSELDORF
2008-02-27,2980,3,5.0,11.9,0.76,1.0169,0.73,0.0,3.3,6.6,1.4,10.0,DUSSELDORF
2008-02-28,2981,6,2.6,7.2,0.78,1.0213,0.51,0.0,1.2,6.5,0.4,11.1,DUSSELDORF
2008-02-29,2982,8,5.1,20.1,0.84,1.0132,0.39,0.94,0.4,8.3,6.9,10.0,DUSSELDORF
2008-03-01,2983,7,10.3,29.0,0.71,1.0015,0.53,0.09,1.0,9.1,6.8,11.0,DUSSELDORF
2008-03-02,2984,7,7.1,19.6,0.73,1.0074,0.59,0.34,1.3,9.9,7.4,12.4,DUSSELDORF
2008-03-03,2985,6,5.5,15.5,0.7,1.0099,0.78,0.09,2.7,6.4,1.3,9.1,DUSSELDORF
2008-03-04,2986,6,3.9,15.9,0.77,1.0177,0.89,0.07,3.6,3.5,0.4,7.9,DUSSELDORF
2008-03-05,2987,2,3.4,8.4,0.68,1.0301,1.34,0.0,7.9,2.1,-0.6,6.6,DUSSELDORF
2008-03-06,2988,8,4.6,9.2,0.79,1.0237,0.35,0.0,0.0,5.2,1.1,7.5,DUSSELDORF
2008-03-07,2989,8,4.1,9.2,0.79,1.0155,0.35,0.0,0.0,7.5,6.3,9.4,DUSSELDORF
2008-03-08,2990,4,4.1,10.5,0.69,1.011,1.35,0.0,7.5,6.5,0.7,10.7,DUSSELDORF
2008-03-09,2991,7,7.0,13.5,0.71,1.0021,0.36,0.01,0.0,8.6,5.5,10.0,DUSSELDORF
2008-03-10,2992,6,8.9,20.4,0.66,0.99,0.84,0.13,2.6,7.9,5.5,10.4,DUSSELDORF
2008-03-11,2993,7,9.2,18.3,0.77,0.9889,0.65,0.66,1.2,8.5,5.9,12.0,DUSSELDORF
2008-03-12,2994,6,10.1,23.6,0.67,0.9973,0.82,0.19,2.3,8.2,5.7,11.3,DUSSELDORF
2008-03-13,2995,6,7.0,15.4,0.7,1.012,0.74,0.43,1.7,7.7,5.3,10.3,DUSSELDORF
2008-03-14,2996,6,4.6,13.1,0.74,1.0111,1.19,0.0,5.1,8.1,2.2,12.3,DUSSELDORF
2008-03-15,2997,5,3.4,8.5,0.74,1.0096,1.06,0.3,3.9,8.5,0.2,15.3,DUSSELDORF
2008-03-16,2998,8,3.8,11.5,0.88,1.0004,0.4,1.03,0.0,9.3,5.2,10.9,DUSSELDORF
2008-03-17,2999,7,5.1,10.5,0.73,1.0122,0.62,0.03,0.8,5.1,1.9,7.1,DUSSELDORF
2008-03-18,3000,4,4.6,12.0,0.73,1.0148,1.36,0.01,6.1,4.1,-0.1,8.5,DUSSELDORF
2008-03-19,3001,6,4.5,12.5,0.75,1.0157,0.92,0.0,2.5,4.3,2.4,7.1,DUSSELDORF
2008-03-20,3002,7,6.3,19.3,0.84,1.0105,0.42,1.27,0.0,4.3,1.7,7.5,DUSSELDORF
2008-03-21,3003,7,6.4,26.6,0.9,0.9823,0.67,0.91,0.9,3.6,0.8,6.5,DUSSELDORF
2008-03-22,3004,8,3.6,12.2,0.89,0.9904,0.52,0.17,0.2,2.1,-0.7,5.8,DUSSELDORF
2008-03-23,3005,3,2.9,7.1,0.61,1.0002,1.93,0.0,10.7,0.7,-3.6,5.2,DUSSELDORF
2008-03-24,3006,7,3.8,13.2,0.81,0.9956,0.84,0.35,1.7,0.7,-1.6,5.8,DUSSELDORF
2008-03-25,3007,6,5.8,15.0,0.81,1.002,1.07,0.18,3.1,1.4,-0.3,5.6,DUSSELDORF
2008-03-26,3008,8,2.5,7.6,0.91,1.0023,0.46,0.26,0.0,2.3,0.3,3.7,DUSSELDORF
2008-03-27,3009,7,2.7,8.5,0.89,1.0012,0.58,0.1,0.3,5.5,2.9,9.1,DUSSELDORF
2008-03-28,3010,7,6.4,18.2,0.77,1.0069,0.95,0.6,2.1,7.6,3.9,11.9,DUSSELDORF
2008-03-29,3011,5,7.6,16.1,0.63,1.0137,1.27,0.0,4.2,9.4,7.1,12.9,DUSSELDORF
2008-03-30,3012,7,5.7,16.0,0.62,1.0074,0.93,0.37,1.9,10.8,8.7,18.2,DUSSELDORF
2008-03-31,3013,6,3.1,9.1,0.72,1.0163,0.98,0.0,2.1,10.4,5.2,14.4,DUSSELDORF
2008-04-01,3014,4,5.3,15.8,0.77,1.0208,1.25,0.05,3.8,9.2,3.2,14.9,DUSSELDORF
2008-04-02,3015,6,5.1,13.2,0.82,1.0211,0.65,0.51,0.4,8.6,5.7,11.2,DUSSELDORF
2008-04-03,3016,7,4.2,9.5,0.83,1.0258,0.56,0.19,0.1,7.2,5.6,9.5,DUSSELDORF
2008-04-04,3017,7,2.3,5.8,0.82,1.0268,0.51,0.08,0.0,7.1,1.0,9.9,DUSSELDORF
2008-04-05,3018,8,3.1,13.0,0.9,1.0103,0.57,1.58,0.1,7.0,3.5,10.5,DUSSELDORF
2008-04-06,3019,6,2.7,8.6,0.73,1.0027,1.46,0.15,4.9,4.6,0.2,8.7,DUSSELDORF
2008-04-07,3020,4,2.8,9.2,0.68,1.0028,1.81,0.0,7.4,4.1,-1.2,10.2,DUSSELDORF
2008-04-08,3021,3,3.0,6.9,0.66,1.0058,1.99,0.0,8.8,5.2,-0.8,10.7,DUSSELDORF
2008-04-09,3022,7,1.9,7.9,0.69,0.9999,0.77,0.0,0.7,6.5,1.6,10.7,DUSSELDORF
2008-04-10,3023,4,2.5,8.1,0.7,0.9997,1.76,0.0,6.7,6.1,-0.8,12.1,DUSSELDORF
2008-04-11,3024,6,2.3,8.1,0.69,1.0003,0.88,0.0,1.1,7.7,2.1,12.5,DUSSELDORF
2008-04-12,3025,3,5.6,14.8,0.67,1.0085,1.85,0.18,7.2,9.0,3.1,13.9,DUSSELDORF
2008-04-13,3026,7,3.0,7.9,0.8,1.0117,0.98,0.36,1.5,8.8,6.2,12.9,DUSSELDORF
2008-04-14,3027,7,2.5,8.1,0.92,1.0132,0.56,0.98,0.0,7.3,5.7,8.3,DUSSELDORF
2008-04-15,3028,4,2.3,8.7,0.82,1.0211,1.34,0.16,3.4,5.9,1.4,9.1,DUSSELDORF
2008-04-16,3029,3,2.0,11.6,0.72,1.0213,1.59,0.0,5.0,4.4,-1.4,9.5,DUSSELDORF
2008-04-17,3030,2,3.9,10.8,0.65,1.0101,2.5,0.0,11.9,6.1,-1.4,12.1,DUSSELDORF
2008-04-18,3031,4,6.0,14.0,0.66,1.0013,1.61,0.0,5.0,8.6,3.4,13.9,DUSSELDORF
2008-04-19,3032,7,4.0,9.1,0.77,1.0008,0.84,0.1,0.7,8.9,5.9,12.9,DUSSELDORF
2008-04-20,3033,5,3.6,10.3,0.74,1.006,2.0,0.0,7.6,11.3,6.5,17.3,DUSSELDORF
2008-04-21,3034,5,4.8,12.7,0.66,1.0042,1.73,0.0,5.6,12.3,4.7,17.6,DUSSELDORF
2008-04-22,3035,5,3.5,9.5,0.66,1.0093,1.26,0.0,2.6,12.0,8.1,15.4,DUSSELDORF
2008-04-23,3036,5,3.0,11.1,0.64,1.0177,1.71,0.64,5.3,13.9,7.2,20.1,DUSSELDORF
2008-04-24,3037,6,3.2,15.9,0.77,1.0225,1.45,0.28,3.6,13.0,8.8,17.8,DUSSELDORF
2008-04-25,3038,4,3.5,8.5,0.76,1.0275,1.37,0.0,3.1,11.3,6.5,16.1,DUSSELDORF
2008-04-26,3039,5,2.4,7.3,0.69,1.0277,1.68,0.0,4.9,13.2,6.6,19.5,DUSSELDORF
2008-04-27,3040,4,5.3,12.0,0.44,1.0189,2.26,0.0,8.9,16.5,10.8,21.3,DUSSELDORF
2008-04-28,3041,7,3.1,13.3,0.76,1.0078,0.84,1.83,0.5,12.1,6.7,16.1,DUSSELDORF
2008-04-29,3042,6,4.6,13.4,0.71,1.0038,1.58,0.06,4.1,11.9,8.3,15.8,DUSSELDORF
2008-04-30,3043,6,6.3,15.5,0.58,1.0006,1.24,0.0,2.2,13.3,9.0,17.8,DUSSELDORF
2008-05-01,3044,4,4.7,12.8,0.7,1.012,2.08,0.26,7.3,10.9,6.4,15.8,DUSSELDORF
2008-05-02,3045,5,2.3,6.6,0.78,1.0224,1.5,0.48,3.5,10.8,6.1,16.5,DUSSELDORF
2008-05-03,3046,3,2.4,7.4,0.65,1.0264,2.48,0.0,10.1,13.0,3.8,19.5,DUSSELDORF
2008-05-04,3047,2,2.7,8.0,0.58,1.0246,2.8,0.0,12.5,14.3,5.2,20.9,DUSSELDORF
2008-05-05,3048,1,3.3,10.7,0.61,1.0265,2.95,0.0,13.6,14.6,5.3,21.1,DUSSELDORF
2008-05-06,3049,1,3.4,9.3,0.63,1.0251,2.77,0.0,12.1,16.8,8.1,23.1,DUSSELDORF
2008-05-07,3050,1,2.4,8.0,0.58,1.0217,2.87,0.0,12.8,17.5,8.7,24.3,DUSSELDORF
2008-05-08,3051,0,2.4,8.0,0.55,1.0183,2.99,0.0,13.7,17.6,8.2,24.7,DUSSELDORF
2008-05-09,3052,0,3.0,11.2,0.5,1.0161,3.02,0.0,13.8,19.1,10.9,25.7,DUSSELDORF
2008-05-10,3053,0,3.5,8.9,0.44,1.0178,3.03,0.0,13.8,20.0,12.0,26.7,DUSSELDORF
2008-05-11,3054,0,3.6,11.5,0.48,1.0191,3.09,0.0,14.2,18.6,9.6,24.4,DUSSELDORF
2008-05-12,3055,1,2.4,8.4,0.5,1.0177,2.93,0.0,12.9,18.5,8.7,25.9,DUSSELDORF
2008-05-13,3056,4,3.2,10.3,0.53,1.0158,1.79,0.0,4.8,18.7,10.5,25.4,DUSSELDORF
2008-05-14,3057,4,2.2,7.9,0.55,1.0131,2.63,0.02,10.4,19.5,12.8,25.8,DUSSELDORF
2008-05-15,3058,6,2.5,18.9,0.71,1.0087,2.08,0.59,6.5,18.1,13.9,24.7,DUSSELDORF
2008-05-16,3059,6,3.7,10.2,0.79,1.007,1.91,1.7,5.4,16.8,12.7,21.3,DUSSELDORF
2008-05-17,3060,8,2.8,6.9,0.93,1.006,0.7,0.63,0.0,12.9,10.0,16.4,DUSSELDORF
2008-05-18,3061,7,3.6,8.6,0.74,1.0116,1.14,0.0,1.3,10.9,7.4,14.9,DUSSELDORF
2008-05-19,3062,3,3.6,8.9,0.64,1.0154,2.13,0.0,6.7,10.7,5.5,15.5,DUSSELDORF
2008-05-20,3063,2,4.4,10.6,0.55,1.0177,2.96,0.0,12.6,12.1,6.2,16.9,DUSSELDORF
2008-05-21,3064,3,3.4,9.0,0.51,1.0174,2.68,0.0,10.4,14.1,7.3,19.7,DUSSELDORF
2008-05-22,3065,6,1.5,9.2,0.64,1.0165,0.9,0.0,0.4,14.3,6.8,19.7,DUSSELDORF
2008-05-23,3066,4,3.1,11.1,0.56,1.0145,2.32,0.0,7.8,16.5,9.4,21.4,DUSSELDORF
2008-05-24,3067,5,3.3,10.7,0.62,1.0116,2.08,0.6,6.2,17.0,8.5,23.3,DUSSELDORF
2008-05-25,3068,7,2.9,7.8,0.82,1.0124,1.63,0.22,3.5,17.5,13.7,22.4,DUSSELDORF
2008-05-26,3069,8,3.4,9.0,0.87,1.0112,0.98,0.01,0.6,17.3,15.0,21.7,DUSSELDORF
2008-05-27,3070,7,3.7,11.7,0.8,1.0111,1.01,0.01,0.7,19.0,14.4,23.3,DUSSELDORF
2008-05-28,3071,6,2.3,6.7,0.72,1.0107,1.1,0.05,1.0,20.5,16.4,26.0,DUSSELDORF
2008-05-29,3072,6,2.8,15.8,0.82,1.0108,1.55,0.04,3.0,19.6,15.5,25.0,DUSSELDORF
2008-05-30,3073,7,2.9,7.8,0.86,1.0111,0.73,0.24,0.0,18.5,15.7,21.4,DUSSELDORF
2008-05-31,3074,8,2.3,9.5,0.87,1.0148,0.74,0.19,0.0,16.2,14.1,18.5,DUSSELDORF
2008-06-01,3075,5,2.7,8.6,0.71,1.0149,2.42,0.0,8.0,20.1,15.6,25.8,DUSSELDORF
2008-06-02,3076,5,3.0,10.7,0.67,1.0113,2.24,1.65,6.8,22.8,14.5,29.8,DUSSELDORF
2008-06-03,3077,5,3.3,11.5,0.76,1.0119,1.84,0.0,4.3,20.0,16.0,24.5,DUSSELDORF
2008-06-04,3078,6,1.9,11.4,0.87,1.0152,0.82,0.39,0.1,17.9,13.0,21.2,DUSSELDORF
2008-06-05,3079,6,2.8,7.2,0.85,1.0142,1.25,0.02,1.4,18.8,14.6,23.8,DUSSELDORF
2008-06-06,3080,5,1.9,12.0,0.75,1.0126,2.42,0.01,7.9,19.0,13.7,25.4,DUSSELDORF
2008-06-07,3081,7,2.6,6.5,0.86,1.0161,0.83,0.0,0.1,16.0,14.1,19.1,DUSSELDORF
2008-06-08,3082,4,1.8,5.7,0.8,1.0203,1.95,0.0,4.9,18.1,13.1,26.1,DUSSELDORF
2008-06-09,3083,1,2.4,8.1,0.61,1.0219,3.22,0.0,13.9,20.5,12.3,27.2,DUSSELDORF
2008-06-10,3084,2,3.0,9.1,0.66,1.0205,2.88,0.0,11.2,19.5,12.1,26.0,DUSSELDORF
2008-06-11,3085,4,3.6,11.0,0.67,1.0194,1.9,0.0,4.6,14.7,10.1,19.0,DUSSELDORF
2008-06-12,3086,6,2.6,7.4,0.88,1.0142,0.96,1.75,0.4,10.8,7.4,14.1,DUSSELDORF
2008-06-13,3087,6,3.4,9.9,0.76,1.0153,0.88,0.08,0.2,11.9,8.4,15.6,DUSSELDORF
2008-06-14,3088,6,2.7,14.3,0.81,1.015,1.45,0.92,2.2,11.8,8.4,16.7,DUSSELDORF
2008-06-15,3089,4,2.7,13.1,0.8,1.0107,1.93,0.13,4.7,12.3,7.1,18.6,DUSSELDORF
2008-06-16,3090,3,2.1,7.9,0.67,1.011,3.01,0.0,12.1,13.6,7.0,18.2,DUSSELDORF
2008-06-17,3091,3,1.7,7.4,0.63,1.0133,3.04,0.0,12.4,15.3,7.2,21.7,DUSSELDORF
2008-06-18,3092,4,2.9,11.6,0.62,1.015,2.59,0.0,9.0,17.2,9.1,23.1,DUSSELDORF
2008-06-19,3093,6,5.5,14.0,0.69,1.0126,1.63,0.59,3.1,17.4,11.4,21.3,DUSSELDORF
2008-06-20,3094,6,4.0,11.3,0.69,1.0189,1.43,0.09,2.1,15.2,9.5,20.9,DUSSELDORF
2008-06-21,3095,5,2.3,6.6,0.74,1.0201,2.45,0.0,8.0,17.6,12.5,23.5,DUSSELDORF
2008-06-22,3096,5,5.4,24.7,0.71,1.0133,2.08,1.9,5.6,22.1,16.4,29.4,DUSSELDORF
2008-06-23,3097,2,4.4,11.4,0.6,1.019,3.24,0.0,14.0,16.8,10.6,22.1,DUSSELDORF
2008-06-24,3098,3,2.9,7.4,0.62,1.0182,3.15,0.0,13.3,18.0,10.4,24.5,DUSSELDORF
2008-06-25,3099,4,3.0,11.0,0.73,1.015,1.61,0.44,3.0,18.9,13.7,23.7,DUSSELDORF
2008-06-26,3100,4,3.5,10.3,0.62,1.02,2.61,0.1,9.2,17.7,11.7,23.5,DUSSELDORF
2008-06-27,3101,6,5.3,13.1,0.65,1.018,2.14,0.02,6.0,17.8,12.7,22.2,DUSSELDORF
2008-06-28,3102,6,5.5,11.0,0.72,1.0185,1.57,0.01,2.8,18.8,15.5,22.8,DUSSELDORF
2008-06-29,3103,3,4.3,10.4,0.68,1.0185,2.42,0.0,7.9,17.6,12.5,22.9,DUSSELDORF
2008-06-30,3104,4,2.3,7.5,0.65,1.0208,2.55,0.0,8.8,18.1,12.0,23.7,DUSSELDORF
2008-07-01,3105,1,2.1,8.9,0.54,1.0165,3.31,0.0,14.7,21.2,11.0,29.3,DUSSELDORF
2008-07-02,3106,3,3.9,15.9,0.59,1.0099,2.8,2.86,10.7,24.2,16.6,33.0,DUSSELDORF
2008-07-03,3107,7,3.3,9.8,0.88,1.0112,1.22,0.67,1.3,17.9,14.5,22.1,DUSSELDORF
2008-07-04,3108,4,3.3,9.6,0.79,1.0165,1.87,0.22,4.5,16.2,12.6,20.8,DUSSELDORF
2008-07-05,3109,5,2.8,8.5,0.66,1.0148,2.66,0.0,9.7,18.6,10.7,25.2,DUSSELDORF
2008-07-06,3110,5,4.9,13.4,0.6,1.0085,2.53,0.0,8.8,19.5,16.9,23.3,DUSSELDORF
2008-07-07,3111,6,7.5,17.7,0.68,1.005,1.53,0.45,2.7,16.9,13.1,21.1,DUSSELDORF
2008-07-08,3112,6,7.2,17.1,0.74,1.0096,1.38,0.37,2.0,15.8,12.7,19.5,DUSSELDORF
2008-07-09,3113,7,5.1,11.7,0.81,1.015,1.1,0.45,0.9,15.6,12.2,20.8,DUSSELDORF
2008-07-10,3114,7,4.3,12.5,0.8,1.0109,0.94,2.47,0.4,19.6,15.6,24.0,DUSSELDORF
2008-07-11,3115,7,4.0,11.5,0.84,1.0084,0.86,0.06,0.2,17.3,14.7,20.2,DUSSELDORF
2008-07-12,3116,6,5.2,13.9,0.73,1.0095,1.59,0.06,3.1,16.1,13.0,19.3,DUSSELDORF
2008-07-13,3117,4,2.6,8.1,0.66,1.0145,2.44,0.0,8.4,15.7,9.6,20.8,DUSSELDORF
2008-07-14,3118,3,2.2,8.0,0.69,1.0228,2.56,0.0,9.3,16.4,9.3,22.2,DUSSELDORF
2008-07-15,3119,3,4.4,10.3,0.7,1.0257,2.75,0.0,10.7,18.7,12.8,23.6,DUSSELDORF
2008-07-16,3120,6,3.4,8.8,0.8,1.0199,1.29,0.81,1.7,16.8,11.7,19.9,DUSSELDORF
2008-07-17,3121,8,3.2,10.3,0.83,1.0154,0.79,0.27,0.1,14.5,11.4,17.6,DUSSELDORF
2008-07-18,3122,7,4.2,11.4,0.84,1.0124,0.71,0.26,0.0,15.6,12.8,18.6,DUSSELDORF
2008-07-19,3123,6,6.0,17.5,0.8,1.0093,1.69,1.73,3.8,17.4,14.6,21.8,DUSSELDORF
2008-07-20,3124,6,3.8,12.2,0.85,1.0143,1.07,0.75,0.9,13.8,9.7,17.2,DUSSELDORF
2008-07-21,3125,7,5.8,14.6,0.89,1.018,0.7,0.58,0.0,12.4,10.0,14.5,DUSSELDORF
2008-07-22,3126,6,3.2,8.5,0.8,1.0238,1.28,0.0,1.8,15.4,12.2,20.2,DUSSELDORF
2008-07-23,3127,4,1.7,5.3,0.82,1.0257,1.47,0.0,2.7,16.2,10.6,20.6,DUSSELDORF
2008-07-24,3128,0,2.9,9.4,0.65,1.02,3.03,0.0,13.5,19.7,10.9,25.9,DUSSELDORF
2008-07-25,3129,4,2.4,7.8,0.65,1.0139,2.3,0.0,7.9,22.2,13.5,28.5,DUSSELDORF
2008-07-26,3130,6,2.3,11.5,0.8,1.0143,1.41,0.5,2.5,21.5,18.1,27.4,DUSSELDORF
2008-07-27,3131,6,1.6,6.5,0.78,1.0172,1.96,0.0,5.7,22.4,16.3,28.7,DUSSELDORF
2008-07-28,3132,5,2.2,8.6,0.71,1.015,2.22,0.0,7.5,24.2,18.4,30.3,DUSSELDORF
2008-07-29,3133,5,3.1,10.2,0.74,1.016,1.92,1.08,5.5,22.7,19.4,26.5,DUSSELDORF
